successful_update,pair_indices,pair_keys
3635,93;19;28;88;30;11;115;50,study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p02:target_t19_0:source_t11_1200
3636,114;47;59;58;12;66;98;31,study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p02:target_t3_400:source_t2_0
3637,72;79;37;89;65;75;60;117,study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p05:target_t18_400:source_t22_800
3638,94;26;43;116;35;95;119;2,study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p01:target_t0_800:source_t5_0
3639,62;100;61;51;108;27;99;122,study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p05:target_t25_1200:source_t23_1200
3640,77;38;22;17;3;76;118;56,study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p02:target_t21_1200:source_t13_400
3641,121;13;21;48;106;91;92;8,study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p01:target_t13_800:source_t6_800
3642,103;49;67;82;110;40;15;97,study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p05:target_t6_0:source_t15_0
3643,20;112;111;54;10;107;33;83,study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p04:target_t18_400:source_t16_800
3644,23;14;81;9;52;46;63;41,study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p02:target_t6_1200:source_t8_0
3645,24;0;29;4;104;102;74;64,study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p04:target_t0_1200:source_t11_400
3646,7;120;69;73;78;90;57;53,study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p02:target_t21_0:source_t12_800
3647,18;45;96;105;113;44;39;5,study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p01:target_t7_400:source_t5_1200
3648,32;101;68,study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p04:target_t1_1200:source_t12_400
3649,111;115;46;72;11;84;35;80,study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p04:target_t10_400:source_t15_800
3650,25;100;70;89;91;78;58;62,study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p04:target_t0_400:source_t8_1200
3651,8;59;30;5;10;71;18;40,study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p02:target_t6_800:source_t7_1200
3652,116;1;68;41;87;60;98;106,study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p05:target_t10_800:source_t19_400
3653,99;55;49;95;24;103;118;114,study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p05:target_t16_800:source_t21_800
3654,14;32;66;33;110;51;86;23,study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p01:target_t21_1200:source_t12_800
3655,77;34;50;104;47;2;17;65,study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p04:target_t1_0:source_t11_800
3656,74;52;42;43;105;48;96;108,study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p05:target_t13_0:source_t19_1200
3657,44;94;119;54;102;75;63;92,study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p04:target_t22_1200:source_t20_0
3658,4;26;73;9;31;85;83;61,study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p04:target_t0_0:source_t8_800
3659,88;69;56;57;38;7;101;120,study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p05:target_t25_400:source_t23_400
3660,79;29;117;21;53;112;81;15,study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p01:target_t17_800:source_t10_400
3661,13;6;90;37;64;97;19;16,study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p01:target_t17_1200:source_t10_800
3662,0;28;82;22;107;113;121;45,study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p02:target_t9_1200:source_t10_800
3663,39;3;93;27;122;36;12;109,study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p05:target_t13_400:source_t20_0
3664,76;67;20,study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p01:target_t21_0:source_t11_1200
3665,96;54;49;111;67;28;7;100,study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p05:target_t6_1200:source_t15_1200
3666,89;87;25;104;42;38;118;73,study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p04:target_t7_0:source_t13_800
3667,80;40;15;33;77;94;44;17,study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p01:target_t20_0:source_t10_1200
3668,72;117;52;36;51;99;88;45,study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p02:target_t9_1200:source_t10_800
3669,108;22;107;97;71;18;76;50,study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p02:target_t19_0:source_t11_1200
3670,90;68;65;59;64;102;119;105,study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p05:target_t10_400:source_t19_0
3671,82;55;20;29;106;114;3;12,study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p01:target_t15_1200:source_t9_0
3672,43;112;53;39;11;32;81;63,study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p04:target_t0_800:source_t11_0
3673,101;115;10;79;31;30;23;24,study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p01:target_t23_0:source_t12_1200
3674,75;46;70;62;69;21;91;84,study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p04:target_t18_800:source_t16_1200
3675,60;86;41;83;66;34;103;19,study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p01:target_t20_800:source_t11_800
3676,4;78;92;9;113;56;93;109,study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p05:target_t13_400:source_t20_0
3677,16;47;74;14;48;58;35;37,study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p02:target_t4_1200:source_t7_0
3678,13;2;8;110;1;122;121;5,study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p01:target_t7_400:source_t5_1200
3679,6;0;116;27;120;57;61;95,study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p05:target_t0_800:source_t14_400
3680,26;85;98,study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p05:target_t6_400:source_t15_400
3681,61;112;105;115;46;85;45;122,study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p05:target_t25_1200:source_t23_1200
3682,62;107;68;95;21;100;119;6,study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p01:target_t13_0:source_t6_0
3683,42;92;5;78;8;94;56;65,study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p04:target_t1_0:source_t11_800
3684,37;79;75;80;77;12;26;9,study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p01:target_t15_0:source_t6_1200
3685,22;83;39;33;27;101;48;67,study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p04:target_t1_800:source_t12_0
3686,63;116;103;51;86;1;47;104,study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p05:target_t10_0:source_t17_1200
3687,3;91;58;41;13;23;35;4,study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p01:target_t7_0:source_t5_800
3688,64;93;25;73;57;24;32;38,study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p02:target_t6_0:source_t7_400
3689,59;113;74;72;17;84;2;108,study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p05:target_t13_0:source_t19_1200
3690,15;89;118;18;28;102;117;7,study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p01:target_t13_400:source_t6_400
3691,14;49;20;120;97;69;121;0,study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p01:target_t0_0:source_t4_0
3692,19;87;10;55;43;36;90;76,study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p04:target_t9_0:source_t14_400
3693,109;99;44;50;16;34;54;114,study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p05:target_t16_800:source_t21_800
3694,70;98;30;66;111;52;81;106,study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p05:target_t10_800:source_t19_400
3695,60;88;11;31;29;71;110;40,study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p02:target_t6_800:source_t7_1200
3696,53;82;96,study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p05:target_t0_1200:source_t14_800
3697,26;74;33;4;93;46;48;45,study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p02:target_t9_1200:source_t10_800
3698,19;82;55;50;94;7;112;73,study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p04:target_t7_0:source_t13_800
3699,111;13;20;40;28;91;39;66,study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p04:target_t1_400:source_t11_1200
3700,69;31;88;49;105;36;116;32,study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p02:target_t3_800:source_t2_400
3701,107;117;1;6;99;14;18;11,study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p01:target_t15_800:source_t8_800
3702,65;53;101;64;95;86;41;122,study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p05:target_t25_1200:source_t23_1200
3703,22;43;2;81;97;67;25;108,study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p05:target_t13_0:source_t19_1200
3704,12;83;3;62;78;35;119;106,study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p05:target_t10_800:source_t19_400
