successful_update,pair_indices,pair_keys
3164,74;16;64;8;140;30;167;27,study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p03:target_t25_800:source_t13_0;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p03:target_t24_1200:source_t12_400
3165,113;168;3;130;40;36;50;151,study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p03:target_t3_1200:source_t21_400;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p24:target_t21_800:source_t10_0
3166,157;172;117;42;39;62;48;156,study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p19:target_t17_0:source_t9_1200;study03/study03_p24:target_t22_1200:source_t11_1200
3167,55;81;102;104;21;126;121;7,study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p22:target_t8_800:source_t9_0;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p03:target_t6_1200:source_t23_400
3168,87;132;85;24;78,study03/study03_p21:target_t17_400:source_t0_800;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p21:target_t3_800:source_t15_1200
3169,92;89;98;63;25;59;97;37,study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p19:target_t6_400:source_t4_0
3170,60;162;22;153;125;147;150;131,study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p23:target_t16_400:source_t9_1200
3171,69;33;0;124;123;112;24;11,study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p03:target_t9_1200:source_t1_400
3172,36;34;137;103;157;121;114;85,study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p21:target_t9_1200:source_t18_1200
3173,9;70;129;95;139;140;46;21,study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p20:target_t16_0:source_t0_800;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p19:target_t16_800:source_t9_400;study03/study03_p03:target_t22_400:source_t8_0
3174,107;138;163;169;42;155;133;26,study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p03:target_t24_800:source_t12_0
3175,116;27;32;65;4;67;81;106,study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p22:target_t12_0:source_t9_800
3176,31;12;43;30;146;54;80;39,study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p03:target_t25_800:source_t13_0;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p19:target_t6_1200:source_t4_800
3177,66;1;93;144;51;109;48;23,study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p19:target_t17_0:source_t9_1200;study03/study03_p03:target_t22_1200:source_t8_800
3178,72;75;28;170;96;164;148;94,study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p22:target_t4_0:source_t3_800
3179,5;130;122;171;84;141;41;44,study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p19:target_t16_0:source_t7_1200
3180,132;172;105;38;19;86;45;161,study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p03:target_t18_1200:source_t7_800;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p25:target_t7_0:source_t5_800
3181,110;88;128;100;15;18;49;168,study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p23:target_t8_800:source_t9_0;study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p25:target_t14_1200:source_t9_400
3182,115;142;58;120;53;134;87;104,study03/study03_p23:target_t2_400:source_t0_1200;study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p21:target_t17_400:source_t0_800;study03/study03_p22:target_t8_800:source_t9_0
3183,17;154;55;62;167;76;61;13,study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p03:target_t10_400:source_t1_1200
3184,78;158;135;99;82;159;119;166,study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p25:target_t14_400:source_t8_1200
3185,117;71;156;10;83;149;35;64,study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p21:target_t9_400:source_t18_400;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p20:target_t9_800:source_t20_1200
3186,47;14;165;77;151;68;50;52,study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p19:target_t19_0:source_t11_1200
3187,8;127;113;160;90;79;16;6,study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p03:target_t6_800:source_t23_0
3188,40;111;126;108;29;7;56;3,study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p22:target_t12_800:source_t11_0;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p19:target_t20_0:source_t12_1200;study03/study03_p03:target_t3_1200:source_t21_400
3189,73;91;20;118;74;145;152;143,study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p22:target_t1_400:source_t2_1200;study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p24:target_t15_800:source_t4_0
3190,101;57;136;102;2,study03/study03_p22:target_t7_1200:source_t6_400;study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p03:target_t3_800:source_t21_0
3191,45;98;34;40;81;103;77;104,study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p22:target_t8_800:source_t9_0
3192,142;150;124;85;14;160;132;95,study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p22:target_t4_400:source_t3_1200
3193,36;120;90;130;91;135;26;10,study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p22:target_t1_400:source_t2_1200;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p03:target_t24_800:source_t12_0;study03/study03_p03:target_t9_800:source_t1_0
3194,149;54;64;100;169;32;158;74,study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p20:target_t17_0:source_t4_800
3195,165;5;147;99;46;76;29;109,study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p19:target_t16_800:source_t9_400;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p22:target_t12_1200:source_t11_400
3196,148;108;144;114;56;68;140;67,study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p22:target_t12_800:source_t11_0;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p19:target_t20_0:source_t12_1200;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p20:target_t10_400:source_t21_1200
3197,3;139;79;172;8;37;28;128,study03/study03_p03:target_t3_1200:source_t21_400;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p23:target_t8_800:source_t9_0
3198,167;141;53;11;20;162;25;60,study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p20:target_t6_0:source_t19_1200
3199,113;96;38;101;48;33;156;153,study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p22:target_t7_1200:source_t6_400;study03/study03_p19:target_t17_0:source_t9_1200;study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p24:target_t22_0:source_t10_800
3200,39;35;105;166;119;159;24;129,study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p23:target_t8_1200:source_t9_400
3201,87;102;92;0;97;71;86;143,study03/study03_p21:target_t17_400:source_t0_800;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p24:target_t15_800:source_t4_0
3202,57;161;111;49;22;127;163;19,study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p03:target_t18_1200:source_t7_800
3203,1;126;131;138;154;82;84;125,study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p23:target_t5_1200:source_t6_400
3204,44;171;117;107;61;106;152;115,study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p23:target_t2_400:source_t0_1200
3205,72;93;41;151;83;52;78;51,study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p21:target_t9_400:source_t18_400;study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p19:target_t17_1200:source_t11_800
3206,6;88;134;17;137;66;21;7,study03/study03_p03:target_t6_800:source_t23_0;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p03:target_t6_1200:source_t23_400
3207,146;123;73;133;12;55;47;16,study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p03:target_t18_0:source_t2_800
3208,94;9;157;42;145;75;30;89,study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p03:target_t25_800:source_t13_0;study03/study03_p21:target_t17_1200:source_t1_400
3209,23;69;155;31;70;170;164;168,study03/study03_p03:target_t22_1200:source_t8_800;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p20:target_t16_0:source_t0_800;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p25:target_t14_1200:source_t9_400
3210,122;59;121;63;50;112;15;2,study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p03:target_t3_800:source_t21_0
3211,65;80;110;118;18;43;136;4,study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p03:target_t6_0:source_t21_800
3212,58;116;27;62;13,study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p03:target_t10_400:source_t1_1200
3213,3;148;89;123;32;103;26;38,study03/study03_p03:target_t3_1200:source_t21_400;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p03:target_t24_800:source_t12_0;study03/study03_p19:target_t6_800:source_t4_400
3214,34;145;18;134;168;59;7;112,study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p22:target_t13_800:source_t14_0
3215,8;9;150;137;126;23;91;25,study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p03:target_t22_1200:source_t8_800;study03/study03_p22:target_t1_400:source_t2_1200;study03/study03_p03:target_t24_400:source_t11_0
3216,114;65;0;83;116;147;122;13,study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p21:target_t9_400:source_t18_400;study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p03:target_t10_400:source_t1_1200
3217,90;113;141;105;81;108;73;48,study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p22:target_t12_800:source_t11_0;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p19:target_t17_0:source_t9_1200
3218,132;54;119;162;87;71;51;42,study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p21:target_t17_400:source_t0_800;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p19:target_t8_800:source_t7_400
3219,43;74;82;47;97;154;111;39,study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p19:target_t6_1200:source_t4_800
3220,55;94;140;31;56;130;50;135,study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p19:target_t20_0:source_t12_1200;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p24:target_t5_1200:source_t1_800
3221,101;159;125;153;40;21;127;67,study03/study03_p22:target_t7_1200:source_t6_400;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p20:target_t10_400:source_t21_1200
3222,139;16;85;121;164;75;155;10,study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p03:target_t9_800:source_t1_0
3223,151;131;99;138;166;96;12;41,study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p19:target_t8_400:source_t7_0
3224,45;120;129;110;72;79;14;143,study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p24:target_t15_800:source_t4_0
3225,20;5;106;36;160;44;109;102,study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p22:target_t8_0:source_t6_800
3226,58;172;144;169;70;146;115;64,study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p20:target_t16_0:source_t0_800;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p23:target_t2_400:source_t0_1200;study03/study03_p20:target_t9_800:source_t20_1200
3227,161;133;19;68;167;1;158;171,study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p03:target_t18_1200:source_t7_800;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p25:target_t18_800:source_t11_0
3228,149;62;49;92;165;28;63;84,study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p21:target_t9_800:source_t18_800
3229,107;15;11;66;29;2;136;117,study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p23:target_t2_1200:source_t1_400
3230,33;124;157;77;69;17;60;170,study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p25:target_t18_400:source_t9_1200
3231,95;152;88;98;93;4;22;86,study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p21:target_t17_0:source_t0_400
