successful_update,pair_indices,pair_keys
3769,45;91;5;55;32;85;57;108,study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p24:target_t21_1200:source_t10_400
3770,111;49;43;53;75;40;131;70,study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p20:target_t16_0:source_t0_800
3771,134;50;38;129;58;62;133;47,study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p19:target_t16_1200:source_t9_800
3772,24;105;37;35;115;52;12;0,study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p03:target_t3_0:source_t20_800
3773,107;71;22;46;2;144;39;41,study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p19:target_t16_800:source_t9_400;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p19:target_t8_400:source_t7_0
3774,110;120;145;81;143;65;106;36,study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p19:target_t6_0:source_t2_800
3775,97;138;141;86;21;96;66;30,study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p03:target_t25_800:source_t13_0
3776,114;64;99;124;140;27;137;54,study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p19:target_t19_800:source_t12_400
3777,90;31;88;116;15;3;93;121,study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p03:target_t3_1200:source_t21_400;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p25:target_t14_0:source_t8_800
3778,17;117;33;78;34;102;14;122,study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p25:target_t14_400:source_t8_1200
3779,142;126;10;61;8;67;18;118,study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p25:target_t7_400:source_t5_1200
3780,48;127;51;11;130;68;60;76,study03/study03_p19:target_t17_0:source_t9_1200;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p21:target_t3_0:source_t15_400
3781,73;119;23,study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p03:target_t22_1200:source_t8_800
3782,43;34;87;53;144;30;108;3,study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p21:target_t17_400:source_t0_800;study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p03:target_t25_800:source_t13_0;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p03:target_t3_1200:source_t21_400
3783,130;25;115;23;64;128;28;126,study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p03:target_t22_1200:source_t8_800;study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p25:target_t18_400:source_t9_1200
3784,21;1;59;54;33;120;58;44,study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p19:target_t16_0:source_t7_1200
3785,89;125;76;57;101;38;47;69,study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p20:target_t10_1200:source_t0_400
3786,71;122;65;62;82;74;111;11,study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p03:target_t9_1200:source_t1_400
3787,109;10;18;95;116;9;135;113,study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p25:target_t6_0:source_t1_800
3788,70;142;8;121;26;35;105;132,study03/study03_p20:target_t16_0:source_t0_800;study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p03:target_t24_800:source_t12_0;study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p26:target_t2_1200:source_t6_1200
3789,102;119;106;63;136;79;98;72,study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p20:target_t16_800:source_t2_1200
3790,140;90;42;60;46;32;94;138,study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p19:target_t16_800:source_t9_400;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p26:target_t13_400:source_t8_400
3791,6;131;0;112;27;52;48;93,study03/study03_p03:target_t6_800:source_t23_0;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p19:target_t17_0:source_t9_1200;study03/study03_p24:target_t8_800:source_t2_0
3792,81;91;96;66;55;51;146;50,study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p19:target_t17_800:source_t11_400
3793,124;67;14;92;73;40;39;2,study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p03:target_t3_800:source_t21_0
3794,24;117;86;77;137;45;114;129,study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p26:target_t2_0:source_t1_400
3795,103;118;133;49;56;80;20;145,study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p19:target_t20_0:source_t12_1200;study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p27:target_t21_1200:source_t2_0
3796,17;12;97;88;110;37;7;84,study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p21:target_t9_800:source_t18_800
3797,68;5;139;104;16;143;127;22,study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p03:target_t22_800:source_t8_400
3798,85;134;13;29;19;83;100;4,study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p03:target_t10_400:source_t1_1200;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p03:target_t18_1200:source_t7_800;study03/study03_p21:target_t9_400:source_t18_400;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p03:target_t6_0:source_t21_800
3799,99;107;61;41;78;15;141;75,study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p20:target_t17_400:source_t4_1200
3800,31;123;36,study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p19:target_t6_0:source_t2_800
3801,25;44;138;146;17;114;108;71,study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p20:target_t16_400:source_t0_1200
3802,120;119;124;59;22;39;99;111,study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p24:target_t22_800:source_t11_400
3803,81;137;117;28;36;144;78;83,study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p21:target_t9_400:source_t18_400
3804,20;37;105;97;2;82;64;66,study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p20:target_t10_0:source_t21_800
3805,116;128;68;70;77;18;72;56,study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p20:target_t16_0:source_t0_800;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p19:target_t20_0:source_t12_1200
3806,50;118;7;129;10;27;1;74,study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p20:target_t17_0:source_t4_800
3807,123;107;60;87;43;21;132;48,study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p21:target_t17_400:source_t0_800;study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p19:target_t17_0:source_t9_1200
3808,94;62;133;100;67;85;75;126,study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p25:target_t18_400:source_t9_1200
3809,103;84;57;109;15;95;52;53,study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p19:target_t19_400:source_t12_0
3810,134;112;73;4;33;31;29;32,study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p19:target_t3_0:source_t0_800
3811,5;49;23;54;143;127;14;131,study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p03:target_t22_1200:source_t8_800;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p26:target_t2_800:source_t1_1200
3812,11;42;106;145;6;121;46;19,study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p03:target_t6_800:source_t23_0;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p19:target_t16_800:source_t9_400;study03/study03_p03:target_t18_1200:source_t7_800
3813,80;122;45;3;130;26;136;125,study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p03:target_t3_1200:source_t21_400;study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p03:target_t24_800:source_t12_0;study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p25:target_t18_0:source_t9_800
3814,47;61;41;135;8;115;101;98,study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p24:target_t15_400:source_t3_800
3815,141;13;34;24;16;86;65;0,study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p03:target_t10_400:source_t1_1200;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p03:target_t3_0:source_t20_800
3816,90;38;93;102;89;40;110;55,study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p19:target_t19_1200:source_t12_800
3817,12;142;96;9;104;113;91;58,study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p20:target_t3_0:source_t19_400
3818,76;30;139;88;51;63;92;35,study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p03:target_t25_800:source_t13_0;study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p19:target_t3_1200:source_t2_0
3819,140;69;79,study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p21:target_t3_1200:source_t16_400
3820,9;41;69;21;4;123;96;10,study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p03:target_t9_800:source_t1_0
3821,17;83;63;125;24;140;120;79,study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p21:target_t9_400:source_t18_400;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p21:target_t3_1200:source_t16_400
3822,124;29;102;106;116;11;18;58,study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p20:target_t3_0:source_t19_400
3823,117;81;19;93;25;136;47;142,study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p03:target_t18_1200:source_t7_800;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p27:target_t11_400:source_t1_0
3824,144;138;31;128;23;44;129;53,study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p03:target_t22_1200:source_t8_800;study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p19:target_t19_400:source_t12_0
3825,64;67;61;60;113;73;70;134,study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p20:target_t16_0:source_t0_800;study03/study03_p26:target_t5_400:source_t7_400
3826,40;2;34;87;111;45;95;46,study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p21:target_t17_400:source_t0_800;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p19:target_t16_800:source_t9_400
3827,66;137;77;76;48;0;119;30,study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p19:target_t17_0:source_t9_1200;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p03:target_t25_800:source_t13_0
3828,33;38;3;20;22;143;89;32,study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p03:target_t3_1200:source_t21_400;study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p19:target_t3_0:source_t0_800
3829,114;57;122;51;43;12;97;88,study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p21:target_t17_800:source_t0_1200
3830,13;145;26;71;68;141;42;98,study03/study03_p03:target_t10_400:source_t1_1200;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p03:target_t24_800:source_t12_0;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p24:target_t15_400:source_t3_800
3831,37;94;103;16;62;85;108;49,study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p19:target_t17_400:source_t11_0
3832,118;15;14;36;131;133;115;91,study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p24:target_t5_1200:source_t1_800
3833,112;86;99;39;135;139;127;7,study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p03:target_t6_1200:source_t23_400
3834,110;101;8;104;82;130;6;1,study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p03:target_t6_800:source_t23_0;study03/study03_p03:target_t3_400:source_t20_1200
3835,52;121;146;126;80;35;50;55,study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p19:target_t19_1200:source_t12_800
3836,92;109;75;84;59;28;56;65,study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p19:target_t20_0:source_t12_1200;study03/study03_p20:target_t9_1200:source_t21_400
3837,74;54;5;105;100;27;78;132,study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p26:target_t2_1200:source_t6_1200
