successful_update,pair_indices,pair_keys
3009,84;96;7;74;53;93;25;63,study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p03:target_t24_400:source_t15_800
3010,106;122;44;104;112;61;56;48,study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p03:target_t6_800:source_t9_0
3011,126;116;20;90;87;58;124;118,study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p05:target_t16_800:source_t21_800
3012,125;10;86;29;65;1;92;110,study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p05:target_t10_800:source_t19_400
3013,64;119;54;111;4;3;40;98,study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p05:target_t0_400:source_t12_1200
3014,42;113;60;22;37;38;36;11,study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p01:target_t15_800:source_t8_800
3015,46;31;33;101;81;103;13;114,study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p05:target_t13_800:source_t20_400
3016,28;89;88;108;109;49;18;8,study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p01:target_t13_800:source_t6_800
3017,24;67;21;80;30;19;45;51,study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p03:target_t12_400:source_t9_1200
3018,83;68;72;43;0;41;77;97,study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p05:target_t0_0:source_t12_800
3019,2;82;115;15;105;121;85;9,study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p01:target_t15_0:source_t6_1200
3020,66;78;95;70;16;55;14;5,study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p01:target_t7_400:source_t5_1200
3021,75;99;62;39;102;12;76;52,study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p03:target_t12_800:source_t11_800
3022,91;34;6;35;17;69;23;117,study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p05:target_t16_400:source_t21_400
3023,79;26;94;73;71;57;47;59,study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p03:target_t17_400:source_t14_800
3024,107;100;120;32;27;50;123,study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p05:target_t18_1200:source_t23_0
3025,52;34;98;53;86;100;12;24,study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p01:target_t23_0:source_t12_1200
3026,39;81;49;109;11;120;106;85,study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p04:target_t10_800:source_t16_0
3027,107;78;23;40;35;25;9;43,study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p03:target_t4_400:source_t5_1200
3028,119;65;103;31;56;101;22;82,study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p04:target_t9_1200:source_t14_1200
3029,69;55;68;117;93;95;88;71,study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p04:target_t1_800:source_t12_0
3030,33;115;91;32;37;111;46;126,study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p05:target_t25_1200:source_t23_1200
3031,110;102;97;17;44;121;122;99,study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p05:target_t0_800:source_t14_400
3032,108;89;50;87;1;16;60;76,study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p04:target_t4_1200:source_t13_400
3033,61;63;13;123;59;66;112;104,study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p05:target_t6_1200:source_t15_1200
3034,7;21;27;75;42;38;14;0,study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p01:target_t0_0:source_t4_0
3035,83;118;30;77;113;92;41;54,study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p03:target_t16_0:source_t13_400
3036,36;114;105;28;64;26;48;58,study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p03:target_t17_0:source_t14_400
3037,74;47;57;96;94;116;73;79,study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p04:target_t7_1200:source_t14_0
3038,90;45;125;124;2;10;8;84,study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p04:target_t10_400:source_t15_800
3039,70;18;3;19;29;51;67;15,study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p01:target_t17_800:source_t10_400
3040,80;5;6;20;62;72;4,study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p01:target_t7_0:source_t5_800
3041,111;75;84;14;109;119;54;122,study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p05:target_t18_800:source_t22_1200
3042,94;2;61;110;20;25;83;44,study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p03:target_t4_800:source_t7_0
3043,50;41;13;120;121;23;31;103,study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p05:target_t6_800:source_t15_800
3044,39;63;70;108;57;81;126;18,study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p01:target_t20_400:source_t11_0
3045,67;113;102;16;30;78;34;107,study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p05:target_t7_1200:source_t17_800
3046,27;42;53;60;0;65;76;56,study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p03:target_t16_800:source_t13_1200
3047,87;22;55;29;21;71;37;73,study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p04:target_t4_0:source_t12_800
3048,10;114;105;68;123;58;45;19,study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p01:target_t20_800:source_t11_800
3049,92;1;101;24;3;6;112;96,study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p04:target_t22_1200:source_t20_0
3050,15;124;99;49;7;48;17;36,study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p03:target_t1_400:source_t3_0
3051,118;62;98;47;9;106;32;64,study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p03:target_t24_800:source_t15_1200
3052,91;74;77;82;100;33;79;93,study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p04:target_t21_1200:source_t19_0
3053,52;40;12;97;104;115;8;80,study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p04:target_t9_0:source_t14_400
3054,88;4;90;86;51;89;116;85,study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p04:target_t10_800:source_t16_0
3055,28;66;26;46;72;117;38;95,study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p04:target_t22_800:source_t19_1200
3056,125;11;35;43;5;59;69,study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p04:target_t1_0:source_t11_800
3057,70;92;62;119;66;71;35;67,study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p04:target_t0_800:source_t11_0
3058,93;69;81;41;74;102;111;107,study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p05:target_t7_1200:source_t17_800
3059,124;31;103;100;11;32;87;15,study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p01:target_t17_800:source_t10_400
3060,83;98;113;68;123;91;77;112,study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p05:target_t13_0:source_t19_1200
3061,38;56;27;82;108;106;105;52,study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p03:target_t12_800:source_t11_800
3062,61;10;55;121;28;72;73;0,study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p01:target_t0_0:source_t4_0
3063,63;126;5;39;29;16;40;4,study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p01:target_t7_0:source_t5_800
3064,53;47;51;1;94;90;80;8,study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p01:target_t13_800:source_t6_800
3065,88;95;117;58;110;23;21;26,study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p01:target_t23_800:source_t14_800
3066,37;18;33;45;17;122;46;64,study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p03:target_t24_800:source_t15_1200
3067,76;115;125;86;89;84;116;104,study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p05:target_t6_1200:source_t15_1200
3068,9;43;75;59;65;19;30;97,study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p05:target_t0_0:source_t12_800
3069,25;36;6;34;13;101;2;109,study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p05:target_t10_400:source_t19_0
3070,114;49;50;42;79;20;120;24,study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p01:target_t23_0:source_t12_1200
3071,60;54;96;14;12;48;85;22,study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p01:target_t21_800:source_t12_400
3072,118;78;3;99;7;44;57,study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p03:target_t16_1200:source_t14_0
3073,23;69;10;6;35;53;19;60,study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p03:target_t17_800:source_t14_1200
3074,29;108;59;118;52;85;13;33,study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p03:target_t0_800:source_t23_400
3075,1;101;82;99;37;102;106;42,study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p03:target_t4_0:source_t5_800
3076,22;103;7;105;31;58;0;115,study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p05:target_t13_1200:source_t20_800
