successful_update,pair_indices,pair_keys
3396,68;125;37;59;14;156;124;89,study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p22:target_t1_400:source_t2_1200;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p23:target_t4_1200:source_t3_400
3397,87;133;104;95;102;63;0;56,study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p19:target_t20_0:source_t12_1200
3398,1;61;149;154;114;139;34;142,study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p26:target_t2_400:source_t1_800
3399,38;23;137;30;111;115;41;6,study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p03:target_t22_1200:source_t8_800;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p03:target_t25_800:source_t13_0;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p03:target_t6_800:source_t23_0
3400,91;130;66;93;49;150;69,study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p22:target_t7_1200:source_t6_400
3401,48;23;97;123;76;127;67;102,study03/study03_p19:target_t17_0:source_t9_1200;study03/study03_p03:target_t22_1200:source_t8_800;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p22:target_t12_800:source_t11_0;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p24:target_t5_0:source_t1_400
3402,40;60;32;41;96;74;128;90,study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p23:target_t8_800:source_t9_0;study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p23:target_t5_0:source_t3_800
3403,156;120;114;130;21;94;115;27,study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p03:target_t24_1200:source_t12_400
3404,45;100;80;88;73;1;56;131,study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p19:target_t20_0:source_t12_1200;study03/study03_p25:target_t7_800:source_t8_0
3405,54;28;136;153;141;81;50;14,study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p03:target_t10_800:source_t2_0
3406,10;108;157;70;22;134;51;112,study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p24:target_t15_1200:source_t4_800
3407,144;148;135;16;155;71;105;59,study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p22:target_t1_400:source_t2_1200
3408,31;29;24;147;77;137;68;104,study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p24:target_t8_400:source_t1_1200
3409,113;17;119;26;69;42;53;91,study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p03:target_t24_800:source_t12_0;study03/study03_p22:target_t7_1200:source_t6_400;study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p23:target_t5_400:source_t3_1200
3410,103;75;111;5;34;98;55;37,study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p19:target_t6_400:source_t4_0
3411,158;99;109;19;72;138;82;132,study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p03:target_t18_1200:source_t7_800;study03/study03_p22:target_t8_800:source_t9_0;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p25:target_t7_1200:source_t8_400
3412,142;121;78;93;84;133;36;64,study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p22:target_t4_800:source_t5_0
3413,9;57;117;13;0;61;7;154,study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p03:target_t10_400:source_t1_1200;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p27:target_t11_400:source_t1_0
3414,143;3;46;151;126;150;39;47,study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p03:target_t3_1200:source_t21_400;study03/study03_p19:target_t16_800:source_t9_400;study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p19:target_t16_1200:source_t9_800
3415,4;52;106;62;58;85;79;25,study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p03:target_t24_400:source_t11_0
3416,33;139;86;49;12;149;18;83,study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p23:target_t2_400:source_t0_1200
3417,20;101;8;2;44;146;89;124,study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p24:target_t22_1200:source_t11_1200
3418,116;118;30;145;38;63;95;92,study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p03:target_t25_800:source_t13_0;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p23:target_t5_800:source_t6_0
3419,140;35;125;107;11;110;122;152,study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p26:target_t13_1200:source_t8_1200
3420,66;6;87;129;15;65;43,study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p03:target_t6_800:source_t23_0;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p19:target_t8_1200:source_t7_800
3421,92;47;82;96;36;46;37;48,study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p23:target_t8_800:source_t9_0;study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p19:target_t16_800:source_t9_400;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p19:target_t17_0:source_t9_1200
3422,52;119;128;66;116;101;147;84,study03/study03_p19:target_t19_0:source_t11_1200;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p23:target_t2_800:source_t1_0
3423,35;123;137;105;49;138;65;79,study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p22:target_t13_400:source_t11_1200
3424,94;76;153;34;59;60;12;72,study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p22:target_t12_800:source_t11_0;study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p22:target_t1_400:source_t2_1200;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p22:target_t8_800:source_t9_0
3425,154;91;149;141;8;9;132;68,study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p22:target_t7_800:source_t6_0
3426,41;54;146;61;93;106;136;89,study03/study03_p19:target_t8_400:source_t7_0;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p23:target_t4_1200:source_t3_400
3427,144;16;135;131;45;156;86;63,study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p22:target_t4_400:source_t3_1200
3428,40;151;24;33;58;15;69;143,study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p22:target_t7_1200:source_t6_400;study03/study03_p26:target_t2_800:source_t1_1200
3429,148;140;64;39;90;4;23;98,study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p03:target_t22_1200:source_t8_800;study03/study03_p23:target_t16_0:source_t9_800
3430,42;80;108;133;125;14;87;3,study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p03:target_t3_1200:source_t21_400
3431,112;51;104;19;113;1;150;110,study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p03:target_t18_1200:source_t7_800;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p24:target_t15_400:source_t3_800
3432,57;117;53;5;157;129;26;81,study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p03:target_t24_800:source_t12_0;study03/study03_p22:target_t13_1200:source_t14_400
3433,62;139;115;114;120;102;145;83,study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p23:target_t2_400:source_t0_1200
3434,88;124;71;50;31;30;99;95,study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p03:target_t25_1200:source_t13_400;study03/study03_p03:target_t25_800:source_t13_0;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p23:target_t8_400:source_t6_1200
3435,0;134;38;27;126;109;43;103,study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p24:target_t5_1200:source_t1_800
3436,28;25;55;142;127;100;158;67,study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p22:target_t7_400:source_t5_1200
3437,44;29;122;21;97;13;74;152,study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p03:target_t10_400:source_t1_1200;study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p26:target_t13_1200:source_t8_1200
3438,77;78;111;121;155;107;18;11,study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p03:target_t9_1200:source_t1_400
3439,75;17;7;85;10;118;2;73,study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p22:target_t8_1200:source_t9_400
3440,6;20;70;56;130;32;22,study03/study03_p03:target_t6_800:source_t23_0;study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p19:target_t20_0:source_t12_1200;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p03:target_t22_800:source_t8_400
3441,66;50;51;4;94;95;11;41,study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p19:target_t17_800:source_t11_400;study03/study03_p19:target_t17_1200:source_t11_800;study03/study03_p03:target_t6_0:source_t21_800;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p03:target_t9_1200:source_t1_400;study03/study03_p19:target_t8_400:source_t7_0
3442,154;131;12;93;90;158;119;153,study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p03:target_t10_0:source_t1_800;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p27:target_t4_1200:source_t0_1200
3443,9;143;62;102;111;86;45;3,study03/study03_p03:target_t9_400:source_t23_1200;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p03:target_t3_1200:source_t21_400
3444,133;15;0;149;151;78;22;82,study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p03:target_t10_1200:source_t2_400;study03/study03_p03:target_t3_0:source_t20_800;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p03:target_t22_800:source_t8_400;study03/study03_p23:target_t2_0:source_t0_800
3445,73;53;60;103;100;19;130;59,study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p19:target_t19_400:source_t12_0;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p03:target_t18_1200:source_t7_800;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p22:target_t1_400:source_t2_1200
3446,128;55;81;121;122;79;44;30,study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p19:target_t19_1200:source_t12_800;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p19:target_t16_0:source_t7_1200;study03/study03_p03:target_t25_800:source_t13_0
3447,58;25;157;105;117;146;29;52,study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p03:target_t24_400:source_t11_0;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p03:target_t25_400:source_t12_1200;study03/study03_p19:target_t19_0:source_t11_1200
3448,57;139;108;126;67;39;68;74,study03/study03_p19:target_t20_1200:source_t13_0;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p19:target_t6_1200:source_t4_800;study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p22:target_t12_0:source_t9_800
3449,91;136;120;27;65;18;37;46,study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p03:target_t24_1200:source_t12_400;study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p03:target_t18_800:source_t7_400;study03/study03_p19:target_t6_400:source_t4_0;study03/study03_p19:target_t16_800:source_t9_400
3450,106;96;35;8;69;40;145;6,study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p23:target_t8_800:source_t9_0;study03/study03_p19:target_t3_1200:source_t2_0;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p22:target_t7_1200:source_t6_400;study03/study03_p19:target_t8_0:source_t4_1200;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p03:target_t6_800:source_t23_0
3451,142;36;26;109;112;2;127;16,study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p19:target_t6_0:source_t2_800;study03/study03_p03:target_t24_800:source_t12_0;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p03:target_t3_800:source_t21_0;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p03:target_t18_0:source_t2_800
3452,72;129;42;64;99;134;144;63,study03/study03_p22:target_t8_800:source_t9_0;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p19:target_t8_800:source_t7_400;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p22:target_t4_400:source_t3_1200
3453,75;124;7;13;137;152;83;31,study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p03:target_t6_1200:source_t23_400;study03/study03_p03:target_t10_400:source_t1_1200;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p23:target_t2_400:source_t0_1200;study03/study03_p03:target_t25_1200:source_t13_400
3454,38;150;155;85;23;138;98;110,study03/study03_p19:target_t6_800:source_t4_400;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p03:target_t22_1200:source_t8_800;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p24:target_t15_400:source_t3_800
3455,101;104;92;28;77;113;34;114,study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p03:target_t25_0:source_t12_800;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p19:target_t3_800:source_t1_0;study03/study03_p24:target_t19_400:source_t6_0
3456,132;61;21;107;1;84;135;156,study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p03:target_t22_400:source_t8_0;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p03:target_t3_400:source_t20_1200;study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p27:target_t16_1200:source_t1_800
3457,20;76;14;49;140;80;48;115,study03/study03_p03:target_t22_0:source_t7_1200;study03/study03_p22:target_t12_800:source_t11_0;study03/study03_p03:target_t10_800:source_t2_0;study03/study03_p19:target_t17_400:source_t11_0;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p19:target_t17_0:source_t9_1200;study03/study03_p24:target_t19_800:source_t6_800
3458,47;88;33;54;141;87;10;123,study03/study03_p19:target_t16_1200:source_t9_800;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p19:target_t3_400:source_t0_1200;study03/study03_p19:target_t19_800:source_t12_400;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p24:target_t22_800:source_t11_400
3459,24;147;71;118;17;116;97;148,study03/study03_p03:target_t24_0:source_t8_1200;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p03:target_t18_400:source_t2_1200;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p26:target_t5_1200:source_t7_1200
3460,70;43;89;56;125;32;5,study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p19:target_t8_1200:source_t7_800;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p19:target_t20_0:source_t12_1200;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p19:target_t3_0:source_t0_800;study03/study03_p03:target_t6_400:source_t21_1200
3461,108;89;10;91;16;124;8;17,study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p03:target_t9_800:source_t1_0;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p03:target_t18_0:source_t2_800;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p03:target_t9_0:source_t23_800;study03/study03_p03:target_t18_400:source_t2_1200
3462,145;148;129;5;87;45;149;79,study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p03:target_t6_400:source_t21_1200;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p19:target_t16_400:source_t9_0;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p22:target_t13_400:source_t11_1200
