fold,participant,sample,session,support_actual_task,support_starts,task,wrong_actual_task,wrong_owner,wrong_support_starts
1,sub-06,219,ses-04,ERP,6467;10892;8859;340;5378;3474;8236;11144;208;9061;3797;8607;1142;9331;8795;10937,ERP,ERP,sub-24,3295;4663;6591;5742;4888;872;10961;691;7809;9773;5718;5654;9082;9046;4294;9505
1,sub-06,220,ses-04,SSVEP,4335;7049;2931;10750;6894;8286;3458;8696;5798;9874;3906;1291;5310;3274;1875;10203,SSVEP,SSVEP,sub-19,10502;4730;5651;7415;9001;9176;3469;1214;222;10858;9016;5435;6516;730;8449;2603
1,sub-07,221,ses-04,ERP,5978;3326;10998;7194;5453;10462;248;5815;6413;11742;1386;4369;11596;4407;900;1568,ERP,ERP,sub-24,8102;11435;3532;66;6188;11181;3389;10868;1479;8348;9684;4895;6603;6722;6247;5040
1,sub-09,222,ses-02,SSVEP,1064;7580;2901;6560;10957;7680;6090;6079;1686;4423;1320;5672;9368;6756;5656;1785,SSVEP,SSVEP,sub-21,8830;8205;7527;1544;11401;1518;4918;2441;10432;8505;10051;822;460;11019;8325;3263
1,sub-09,223,ses-02,ERP,8732;5080;606;5727;8010;5299;10733;9658;10169;8435;6378;5105;158;2241;11303;1615,ERP,ERP,sub-19,7028;1613;330;6194;5823;7653;10661;5011;1648;1169;9457;8673;10494;9532;9244;6271
1,sub-09,224,ses-02,SSVEP,6381;4234;10888;3264;473;851;1043;2102;10810;8897;10155;2001;6428;4359;10231;1317,SSVEP,SSVEP,sub-06,4077;6969;11094;11480;4571;5498;9234;8479;6772;10667;11275;1046;7821;6382;2646;9117
1,sub-09,225,ses-04,SSVEP,2346;10879;2768;7006;2725;4088;11384;340;8610;8409;7371;8165;5797;2758;2046;992,SSVEP,SSVEP,sub-23,8676;5552;6294;8373;1797;10584;3191;8652;8749;7684;4388;7286;8002;4885;3889;2521
1,sub-09,226,ses-02,SSVEP,3204;7024;7579;7227;5429;4777;4149;4847;9714;9311;1928;2576;2908;9586;4271;3605,SSVEP,SSVEP,sub-19,3247;4685;841;1574;7283;11691;3430;5974;6946;11597;10978;3177;10007;11446;7686;5822
1,sub-09,227,ses-02,ERP,1021;1367;7510;9562;4266;9836;8979;1562;8487;7639;7772;11416;9694;3215;3412;901,ERP,ERP,sub-06,9731;5059;11183;9470;8533;8182;7953;371;4029;2652;9754;4490;4215;8769;2703;4955
1,sub-07,228,ses-03,ERP,11376;426;5772;1395;3675;3764;10534;234;2284;10981;8097;1096;8229;4023;1728;2888,ERP,ERP,sub-02,10141;6104;7926;8845;10819;8694;604;9555;1659;9089;10228;2894;10310;11037;1210;11136
1,sub-06,229,ses-02,ERP,1201;6282;2451;659;8593;379;8661;3183;6450;1234;10932;7072;9261;8343;6393;4491,ERP,ERP,sub-21,10494;10980;6146;1214;433;1325;4193;6306;1530;2190;6596;9219;1854;5378;1736;2387
1,sub-07,230,ses-04,ERP,3012;10064;8688;1841;8242;5792;7311;9733;6386;3009;7914;10392;7487;4848;4112;6349,ERP,ERP,sub-05,1454;1125;980;4765;7484;9128;8328;5419;4580;10897;10431;3950;10789;5742;7686;1081
1,sub-07,231,ses-04,ERP,7248;2743;313;1067;10718;1349;1978;5431;6607;11513;7094;5676;8953;11740;8596;10548,ERP,ERP,sub-09,7565;8120;10305;5260;8115;10229;3983;9696;5142;3364;3541;9284;4829;9336;8114;795
1,sub-06,232,ses-03,SSVEP,5232;5644;2233;7635;2986;10532;7291;11473;6117;9660;3348;2695;2335;6460;7425;9102,SSVEP,SSVEP,sub-19,8549;939;7755;10908;7931;6684;2005;6175;7794;5624;10138;11717;6145;7328;3897;6988
1,sub-06,233,ses-02,ERP,6410;2402;2065;4428;2833;5149;7811;7520;5465;10551;801;8534;8127;4034;725;4119,ERP,ERP,sub-02,1626;256;4514;5041;9620;2674;9670;10096;3752;2737;6658;3356;3420;8473;955;809
1,sub-07,234,ses-02,ERP,11166;6473;3575;6652;1436;9064;460;4690;8302;1877;11363;3418;7340;38;4680;9023,ERP,ERP,sub-24,8588;11778;5238;10033;3469;6129;8679;4812;2777;9278;581;1683;1363;11341;1438;6009
1,sub-06,235,ses-04,ERP,1083;1577;8938;8525;681;1623;5815;5215;10679;198;10593;8118;5100;11762;6705;7469,ERP,ERP,sub-19,5034;10738;156;2503;3585;9;2917;4993;6145;9598;5948;7381;1191;3566;3934;434
1,sub-06,236,ses-02,SSVEP,1703;6074;6451;6637;4313;5554;7314;5769;3033;2026;6560;3290;10010;6853;2435;1363,SSVEP,SSVEP,sub-19,3422;2546;3097;4305;3990;6300;8740;2063;6168;5100;3127;3221;5884;11690;8304;4938
1,sub-06,237,ses-04,SSVEP,1427;3747;8473;7980;2152;7801;8248;3788;8157;1531;9885;3312;3338;4091;4411;9958,SSVEP,ERP,sub-24,8172;10457;4422;7721;8175;6138;11593;6017;7228;7058;919;4543;10691;370;11680;8984
1,sub-07,238,ses-03,SSVEP,6408;8666;7849;11409;512;8121;2241;10778;4881;215;4634;4283;9395;8596;402;4133,SSVEP,ERP,sub-24,2326;8843;5757;4503;4817;6203;7145;1242;3905;6398;7193;7919;7056;8201;10168;4400
1,sub-09,239,ses-02,SSVEP,4335;10846;8490;3986;11781;4002;11508;11346;10323;909;2923;7609;9832;10073;2091;11163,SSVEP,SSVEP,sub-18,5052;2551;5519;4387;7010;10708;2241;7388;7145;7379;1697;11199;5868;10705;7638;725
1,sub-06,240,ses-02,ERP,10192;782;10010;246;47;9821;1300;11640;545;1418;5576;7082;1176;4603;8309;6303,ERP,ERP,sub-24,8662;1665;2225;7267;3988;6410;443;410;8756;6068;10842;4784;4601;2242;11753;6754
1,sub-06,241,ses-03,ERP,4810;7262;5901;8929;1818;5731;128;8452;1764;7650;11049;9951;3217;3166;230;2394,ERP,ERP,sub-02,6310;4707;1421;2998;3817;7744;6267;9815;8876;10202;172;10999;2;4008;9840;5973
1,sub-07,242,ses-03,SSVEP,11116;9868;5029;4488;8883;9729;115;216;11206;5211;8726;1190;9308;9274;8250;3125,SSVEP,SSVEP,sub-03,11325;11237;11477;8403;2956;2479;3371;301;8644;10039;9137;10666;9373;11624;2637;9940
1,sub-09,243,ses-04,ERP,6495;2529;10570;3602;925;5604;2992;2359;3264;2077;3275;10775;7927;10861;1162;5260,ERP,ERP,sub-24,975;11727;9479;8334;10497;10385;4103;11080;6674;11245;22;11334;9994;3923;3572;9125
1,sub-09,244,ses-04,ERP,8429;2241;6670;6803;5302;3405;10421;5126;2603;6469;10323;4270;2796;4320;10334;3846,ERP,ERP,sub-03,3757;4383;8181;1453;8812;10412;9336;6700;7259;10281;8715;6399;3548;82;6801;5268
1,sub-06,245,ses-03,ERP,9625;3568;8667;10036;4295;657;8679;3626;10883;503;6386;2126;6359;2686;3773;10418,ERP,ERP,sub-03,2355;1428;5345;10625;7996;6355;3208;5581;2778;3814;8126;2587;1980;5786;9062;10955
1,sub-06,246,ses-04,ERP,6920;4969;7305;2260;10748;6130;1721;6887;7322;4778;4559;7196;4055;8073;2020;2079,ERP,ERP,sub-03,3643;4172;9618;11096;6546;260;1676;5260;9368;1477;4379;3335;8743;5925;9625;9929
1,sub-07,247,ses-02,SSVEP,3780;10052;7894;4327;4412;11495;9121;11118;9897;4302;4542;11371;557;10642;4387;6175,SSVEP,SSVEP,sub-17,6079;7327;4138;8261;11064;685;3684;3179;8465;11220;18;7203;6223;5041;1830;1780
1,sub-06,248,ses-04,ERP,4047;1946;10998;439;7426;1280;6096;8705;9021;4691;10082;9007;4100;2400;2575;3369,ERP,ERP,sub-17,9739;8634;10531;8368;11548;10491;1660;4465;5115;3125;9623;5256;976;4156;6141;7625
1,sub-07,249,ses-03,ERP,4816;1430;4628;9823;7388;2453;6997;1975;2488;7600;1445;5404;2412;3089;3730;9079,ERP,ERP,sub-19,2957;853;6835;10192;10447;5978;5560;9288;8171;3768;2103;7299;4431;5749;3593;4603
1,sub-09,250,ses-04,SSVEP,4751;6493;7007;10778;3914;11614;2542;8587;11626;8843;2057;2789;10642;2186;9717;8511,SSVEP,ERP,sub-24,6112;11290;10921;7066;7167;9225;10408;7679;10126;10076;10826;10270;2920;10434;7946;6514
1,sub-06,251,ses-03,SSVEP,1337;6450;1266;1432;5803;3896;1837;3219;5345;7884;9536;8778;4907;9874;10538;9206,SSVEP,SSVEP,sub-19,9621;1426;4156;4687;7272;6456;11771;11650;1249;5692;2199;3825;1767;5278;10498;3516
1,sub-07,252,ses-02,ERP,7908;681;11426;9919;5764;3560;4773;7582;3998;11294;3191;10036;3956;6401;11237;11127,ERP,ERP,sub-24,4364;10764;11281;4175;1815;375;9280;3627;6459;1911;4707;11331;11079;9493;5871;9829
1,sub-09,253,ses-02,ERP,2129;246;6047;63;6033;4838;2778;9360;5077;2222;10169;606;1181;3051;1544;192,ERP,ERP,sub-18,1548;170;2747;809;9026;8147;8017;1897;5546;7660;11306;2630;8539;2236;5559;11208
1,sub-07,254,ses-02,ERP,1962;4931;9063;8716;8716;818;2499;916;5579;1891;2179;5408;7110;9286;8154;2393,ERP,ERP,sub-06,6815;2487;1607;4008;10515;8790;5013;7369;7521;2811;6148;10088;9458;10169;68;131
1,sub-06,255,ses-03,ERP,5604;3696;11758;7968;4644;7450;4097;115;3326;5697;7436;10284;5209;7762;2462;8504,ERP,ERP,sub-18,1519;5783;670;5711;10632;9661;1890;196;652;9152;8820;5085;1017;5503;7067;5516
1,sub-07,256,ses-02,ERP,7171;8081;1675;5910;872;9872;1460;7422;9475;1145;10361;7492;9516;7015;5654;6933,ERP,ERP,sub-19,11310;1636;2614;7199;586;3676;4492;3328;7501;9607;2370;11716;11665;1563;10583;6516
1,sub-09,257,ses-02,SSVEP,1766;5948;9375;7022;11358;4823;4441;10403;10496;781;3079;240;4933;213;256;5628,SSVEP,ERP,sub-24,9081;6192;4171;81;375;124;6104;10363;9406;5253;4372;9231;9169;4404;476;5322
1,sub-09,258,ses-02,ERP,9706;6385;2707;11218;4849;2025;666;4454;3366;4912;8223;10517;9416;9553;10842;10567,ERP,ERP,sub-06,7423;6927;7521;10428;11756;3863;4128;2140;4117;5677;4981;2804;4640;2157;8043;1957
1,sub-06,259,ses-04,SSVEP,2739;9497;6985;10136;6733;11737;745;2201;10121;1496;7081;8254;132;5758;9221;8238,SSVEP,SSVEP,sub-21,10270;9335;2581;2475;10674;10409;7380;7769;4521;1288;7941;5991;2787;8276;3839;1309
1,sub-06,260,ses-03,ERP,11547;9059;3895;3637;8458;6835;10951;8127;4631;8307;10357;10896;7007;420;9818;7187,ERP,ERP,sub-05,11721;9958;303;5141;5130;83;9414;4000;8007;544;5225;6686;2449;10216;2106;7022
1,sub-07,261,ses-04,SSVEP,7851;1557;11741;6661;3470;11292;7384;6508;6781;8316;9050;3283;1641;136;3148;11417,SSVEP,SSVEP,sub-05,850;285;3600;875;9276;9432;1877;10334;10742;5569;3863;4966;8960;11420;9722;3564
1,sub-07,262,ses-02,SSVEP,4557;8336;3318;9498;9592;735;6312;7276;7269;5329;5249;10127;5552;279;5706;8148,SSVEP,SSVEP,sub-03,4118;10349;4345;2181;2319;11719;7026;5951;1388;10492;9625;2422;1215;3003;1804;6921
1,sub-09,263,ses-02,ERP,9708;433;10212;1471;265;2778;2947;10990;10765;6906;1914;3424;5557;4634;10742;9507,ERP,ERP,sub-02,8366;1553;7643;7639;4834;1439;5780;4754;9940;10775;1950;11718;1707;6563;1907;5472
1,sub-07,264,ses-03,SSVEP,9901;3571;10627;7105;8297;9435;9242;5321;4544;921;5315;9459;10240;10;6595;489,SSVEP,SSVEP,sub-15,2027;9770;5985;11384;4876;8716;8287;3282;33;196;8759;10384;7408;2432;4371;1745
1,sub-07,265,ses-03,ERP,439;9365;11346;1739;883;9055;1180;8110;5316;364;7707;1900;1633;7704;4848;7127,ERP,ERP,sub-23,2412;8825;4222;10342;8492;7600;6383;4817;5650;9766;2648;4204;2423;2146;5815;10940
1,sub-06,266,ses-03,SSVEP,621;9949;5955;7617;6816;9687;11637;9932;2943;3846;6676;1169;5358;5568;4411;3241,SSVEP,SSVEP,sub-23,9996;1256;1237;530;4941;542;6712;7593;3299;716;10543;5563;11651;7444;6231;1743
1,sub-09,267,ses-02,SSVEP,8924;9079;7200;5011;1406;4722;4949;121;4139;6685;1751;10378;7409;8810;10032;329,SSVEP,SSVEP,sub-07,1553;8680;8266;5766;5258;9358;3159;8621;5300;1305;9097;9184;4908;522;4091;6483
1,sub-09,268,ses-02,SSVEP,3315;2070;3923;9820;2443;9288;271;9570;8703;11672;957;222;3230;73;10601;7255,SSVEP,SSVEP,sub-05,788;3396;11030;9863;7632;2608;7404;5846;4356;10103;4632;1522;7495;4340;11594;2541
1,sub-06,269,ses-04,ERP,2815;1195;8585;8227;6033;2352;2955;2385;11617;1887;11192;4851;9735;7344;9543;5869,ERP,ERP,sub-19,2967;4135;8172;2604;9688;2816;4491;10759;6984;7511;2463;9811;8449;7156;798;9204
1,sub-06,270,ses-03,ERP,1032;6507;2183;243;6970;11551;3822;4279;8489;688;3877;10403;10845;1034;1900;1525,ERP,ERP,sub-15,8406;5627;9191;10283;2871;10538;8016;4695;9373;10582;9148;4698;6651;985;9726;6787
1,sub-07,271,ses-02,SSVEP,922;1147;7718;10708;996;5500;2348;4459;2082;8193;7618;2899;751;3153;10003;4335,SSVEP,SSVEP,sub-23,9258;2325;10406;6205;969;9915;5757;2671;8048;11436;5209;8921;1809;2704;9592;10936
1,sub-06,272,ses-04,SSVEP,9154;7673;7646;9164;10023;4734;8807;6737;3025;7643;10289;5211;11595;6503;6236;8099,SSVEP,ERP,sub-24,7754;1263;11271;6272;4395;3974;7220;1960;7836;5372;1362;826;4715;8355;11237;845
1,sub-07,273,ses-04,ERP,1179;3193;5607;5892;8694;4952;451;5399;5970;240;8574;1641;11298;9701;1250;5368,ERP,ERP,sub-21,10195;9934;1930;10336;10676;5801;3868;8370;2750;6327;10743;4591;3875;6589;8331;10309
1,sub-07,274,ses-04,SSVEP,5016;5675;7085;8751;9987;4000;987;7128;1372;8598;648;5591;4478;9999;10234;322,SSVEP,SSVEP,sub-23,4557;5974;10714;8069;4429;2293;9001;1545;8427;3933;315;5219;11408;4606;7919;11629
1,sub-06,275,ses-03,SSVEP,5902;9161;2240;5492;5829;8737;5190;4105;9458;8673;11293;9909;1286;10572;5159;4446,SSVEP,SSVEP,sub-19,2442;9385;9024;3491;7630;6114;6203;10222;8532;471;2930;9406;3308;8868;5671;6590
1,sub-07,276,ses-03,SSVEP,10218;1430;1878;8445;2099;328;10187;6116;1458;9954;1110;9114;1318;4753;2602;6503,SSVEP,SSVEP,sub-06,466;10890;7928;1582;10989;11482;4071;6731;3620;9376;10907;5846;7860;5646;9019;11267
1,sub-06,277,ses-02,SSVEP,6365;1554;4066;6370;5020;8619;9062;8216;11043;6455;5672;8966;9614;1608;6246;1826,SSVEP,SSVEP,sub-18,7483;8970;1092;7604;3122;11236;5298;6451;5029;4664;7852;9963;444;440;1847;6744
1,sub-07,278,ses-04,ERP,8701;1919;3458;2921;5013;1768;4947;616;11369;8239;6862;10317;4096;3286;10308;1341,ERP,ERP,sub-02,10912;10605;7521;7811;8061;6140;8378;7119;4487;3246;6820;518;5249;5814;6549;10878
1,sub-09,279,ses-04,SSVEP,7368;2114;5940;5090;4840;11068;3888;6435;7163;2808;2945;4171;5269;11564;2003;6022,SSVEP,SSVEP,sub-18,6851;7603;9320;8167;3969;4364;7825;7527;6800;3245;6541;11463;2190;4341;11513;2385
1,sub-07,280,ses-02,SSVEP,7971;3066;1178;8130;4101;2867;11001;9729;8101;5669;3977;5789;6475;8047;8192;8292,SSVEP,SSVEP,sub-06,8182;616;10931;701;1310;1977;3452;10605;8800;10966;414;3745;4601;6922;5862;10065
1,sub-06,281,ses-03,ERP,11219;11560;43;6304;8347;11584;8418;4907;2340;6208;2621;5559;6629;497;11695;5594,ERP,ERP,sub-03,545;11006;10718;9265;8454;10661;7480;19;9580;1401;3077;1975;4294;2269;6587;2672
1,sub-07,282,ses-04,SSVEP,3867;4664;4662;5602;10670;2974;8323;5044;1384;3254;6560;10031;8502;6060;5148;10697,SSVEP,SSVEP,sub-17,10682;10579;4106;2477;6540;9538;11103;8105;8288;3739;9930;981;11454;2994;4622;0
1,sub-06,283,ses-03,SSVEP,10328;6140;531;4177;701;1892;6427;9925;861;9947;2459;5036;8857;870;10594;5453,SSVEP,SSVEP,sub-09,10166;11022;5861;10065;3814;10245;1074;10989;1853;7837;3757;658;11047;5455;1606;4062
1,sub-07,284,ses-03,SSVEP,6435;2924;6671;1741;9385;6830;8478;11321;2242;7744;3217;9072;6086;9960;2037;3044,SSVEP,SSVEP,sub-03,8127;8939;4137;1566;4948;7016;9770;4466;662;5248;5623;1841;10787;7480;1997;7543
1,sub-09,285,ses-03,SSVEP,3425;5615;8005;10516;6117;3762;8720;2886;3683;9352;6554;4182;2272;9269;4317;11632,SSVEP,SSVEP,sub-19,4918;972;2942;10630;4919;10363;3501;7483;20;3097;4295;4239;4240;3398;4799;7189
1,sub-09,286,ses-03,SSVEP,11157;6415;5022;5882;7554;7551;3470;1561;8649;7197;7160;8653;10208;6204;5735;914,SSVEP,SSVEP,sub-03,7009;8853;5383;997;11421;5550;5930;6973;10274;637;2386;9593;510;3266;10554;1617
1,sub-07,287,ses-02,SSVEP,3644;7223;6537;8431;5060;10052;6526;314;7996;9498;8802;615;10671;3147;3345;8246,SSVEP,SSVEP,sub-09,7480;8524;314;5404;7414;7030;4791;3719;9954;11478;4391;3559;11249;9534;3501;5495
1,sub-07,288,ses-02,SSVEP,4440;10708;1889;1253;5812;7063;3805;2046;1171;8050;7752;7113;9089;6448;5872;2874,SSVEP,SSVEP,sub-05,680;7830;2023;4192;374;11571;3325;10859;6740;7388;2504;2561;10135;11548;5879;7051
1,sub-07,289,ses-04,SSVEP,876;8258;9450;5892;8885;5862;1335;46;5098;4469;358;11333;10410;10161;5637;10885,SSVEP,SSVEP,sub-02,10575;10431;6193;1860;6593;3551;6124;9424;3333;1551;5612;8084;10761;5495;6806;10095
1,sub-06,290,ses-04,SSVEP,6291;5173;3238;4118;2211;4316;5026;1812;8869;8598;9422;9434;1870;11727;5336;1659,SSVEP,SSVEP,sub-15,135;777;3300;2295;1804;7225;7110;10097;3375;2718;522;10014;1468;7327;9878;11718
1,sub-09,291,ses-03,ERP,2488;1950;1859;7236;6235;3832;7194;2868;6608;4015;2721;7659;2609;1776;5200;610,ERP,ERP,sub-19,5873;8349;1422;4174;316;9975;10390;1326;7279;9914;6855;3845;11084;2579;9776;2942
1,sub-06,292,ses-04,ERP,7688;8164;6276;7360;802;6378;9393;9939;212;10927;8668;7608;3810;2420;5024;4593,ERP,ERP,sub-02,9219;10207;11511;9923;8558;8823;4510;8429;8109;5588;7096;1427;6236;8097;738;670
1,sub-06,293,ses-02,ERP,5475;1973;9373;9434;7508;11696;7675;8061;3347;1088;9685;713;4024;6874;9081;9639,ERP,ERP,sub-19,7650;11535;9754;4895;598;4454;10686;4029;6129;1168;9307;8419;5626;2172;10078;2159
1,sub-07,294,ses-03,ERP,8476;4091;6033;3634;9089;10718;597;7499;1867;10346;6186;10571;186;5553;9282;10884,ERP,ERP,sub-24,4555;10004;10203;11417;7119;5396;1205;1660;1581;10269;11639;2512;5670;2568;721;7350
1,sub-06,295,ses-02,SSVEP,3827;1237;11768;7207;2637;6548;11377;6026;11404;11067;3097;2867;5447;6149;6964;7648,SSVEP,SSVEP,sub-17,11043;10377;590;5111;9250;3393;8805;9030;4878;690;2948;3712;1586;2545;5607;7977
1,sub-06,296,ses-02,ERP,607;3946;2234;8758;9374;11088;5568;4214;2546;1015;4058;4567;8310;11556;7815;1022,ERP,ERP,sub-02,9945;10935;11629;11161;7385;7773;10159;6353;6770;5156;8545;845;11446;7344;11406;10254
1,sub-09,297,ses-04,ERP,5189;3792;3722;4009;7181;10716;7370;427;11311;674;4722;7051;8630;9356;1025;1481,ERP,ERP,sub-17,2660;1917;7422;9767;1757;10880;10754;9277;1324;6164;10184;9938;3130;9425;7191;5310
1,sub-06,298,ses-02,ERP,5831;6714;3074;7737;9644;1973;384;11291;858;9690;10165;3646;9189;11583;7732;3474,ERP,ERP,sub-21,5480;2870;6996;7219;3775;7020;7927;2074;6675;1108;3452;3558;6118;10010;7048;1802
1,sub-09,299,ses-04,ERP,3956;5047;8844;4181;8016;2465;10380;9147;11547;10025;5123;5852;5338;1374;7498;3964,ERP,ERP,sub-24,9182;49;5054;1809;749;4648;5748;10046;2890;6258;3801;3349;7125;9665;8350;3301
1,sub-07,300,ses-02,SSVEP,11154;10817;1127;10482;7373;1662;230;7970;10789;5615;10027;307;3467;580;7650;11022,SSVEP,SSVEP,sub-19,6081;6513;194;8800;6128;2202;6464;9048;11212;1723;1424;3833;5633;10872;2560;1992
1,sub-07,301,ses-02,SSVEP,3571;5335;10700;6872;1537;7944;4145;5921;1343;574;1235;1763;6214;11306;8960;3043,SSVEP,SSVEP,sub-06,8322;4249;6098;6913;4336;11373;3315;9255;6941;2362;10104;4976;7136;2931;5740;11641
1,sub-09,302,ses-02,SSVEP,9503;4111;4595;6568;6580;11530;8941;51;7530;2427;6490;7711;1108;6694;8230;2892,SSVEP,SSVEP,sub-17,2620;7428;11138;1834;8622;4018;1125;3522;5585;998;441;5381;7232;246;8244;7927
1,sub-09,303,ses-02,SSVEP,4666;2714;5508;9392;11504;3838;8724;1;56;4500;597;6454;9285;6435;4259;5290,SSVEP,SSVEP,sub-05,3461;11433;11106;8805;9569;6949;6311;4985;3279;7535;2558;9254;8843;10462;10955;8277
1,sub-07,304,ses-02,SSVEP,1049;680;3061;1215;5225;1532;7502;8227;3657;8644;9281;1257;8316;3776;6927;8517,SSVEP,SSVEP,sub-09,5849;1374;593;11485;10196;1665;2171;35;346;8142;3438;9525;4641;6399;1749;10484
1,sub-06,305,ses-04,SSVEP,275;8514;6849;3595;4670;8943;6442;1223;10224;1839;4957;3114;6407;5505;1172;4070,SSVEP,SSVEP,sub-02,11240;9863;2759;7227;2094;852;7669;10735;10795;6742;2212;1292;4108;4993;6401;11194
1,sub-07,306,ses-04,ERP,11089;2565;7714;9662;4180;8668;477;6864;9617;6456;7584;8702;7309;9347;5474;760,ERP,ERP,sub-15,1488;3285;4807;3706;5306;9003;1998;3163;10358;6864;5483;11740;7746;2164;3551;10193
1,sub-09,307,ses-04,ERP,2869;10070;8915;6261;10142;7923;10053;4537;6599;7520;10228;7426;8993;144;9906;3151,ERP,ERP,sub-19,11398;6762;1206;9185;3217;768;10414;8441;3438;4825;7874;2890;8025;11129;7291;2326
1,sub-09,308,ses-02,ERP,2821;1662;2302;6950;5083;10697;5835;7129;10127;8970;47;2506;2355;7014;10940;6184,ERP,ERP,sub-07,4647;7352;9108;5160;8222;5459;3069;8251;6692;942;6952;3167;3656;5120;9382;4675
1,sub-09,309,ses-03,SSVEP,4937;850;660;10078;6189;6989;472;2714;9576;7054;1907;4659;11178;3593;3728;3051,SSVEP,SSVEP,sub-17,7540;160;9858;9302;8802;8247;10279;1346;8762;3037;9288;8994;11698;7834;5949;1803
1,sub-06,310,ses-03,ERP,215;6093;1660;925;9819;9897;11567;8565;1084;3699;6500;7502;6856;4797;10334;5950,ERP,ERP,sub-24,10538;5335;10010;2102;1266;8233;9969;3187;2443;1289;5091;5713;11352;10119;2678;5387
1,sub-07,311,ses-03,ERP,6870;42;2828;11004;5423;8314;5269;9133;10792;7524;2922;10490;11167;2562;11764;9909,ERP,ERP,sub-24,5414;946;9684;873;7569;4804;6814;4796;7924;10416;1605;3153;3567;1424;550;2643
1,sub-07,312,ses-02,SSVEP,7351;7396;605;11773;3866;965;5014;8668;11189;10973;9814;9507;1956;14;4802;297,SSVEP,SSVEP,sub-19,4778;6806;831;6912;8588;10261;7158;6715;4708;10964;5661;6715;9141;3963;11204;1847
1,sub-06,313,ses-03,ERP,370;2756;7142;11069;6485;11762;6197;149;11727;2226;8998;4672;10586;11581;6445;11231,ERP,ERP,sub-09,3276;898;10019;7595;6667;8760;9383;5443;5401;5115;679;5232;5142;953;3760;2011
1,sub-06,314,ses-02,SSVEP,3002;10507;4840;636;1381;436;1581;7334;10159;130;3568;9094;11532;2514;4066;4858,SSVEP,ERP,sub-24,11694;5713;10887;7567;10514;3298;10248;9164;6861;8779;4486;8534;6171;5021;10849;1092
1,sub-09,315,ses-04,ERP,3828;6773;4454;10937;10710;5143;5348;11337;7545;568;3644;7581;109;839;11031;1124,ERP,ERP,sub-19,8094;1006;5389;9538;6056;8954;11642;1540;5450;6239;5998;2473;6078;3664;10795;4280
1,sub-06,316,ses-03,ERP,7247;7066;6694;6380;2543;3325;2103;8901;9531;1008;8529;4581;6596;358;9052;8774,ERP,ERP,sub-09,5531;7487;9178;6182;11422;10242;9213;160;5619;3025;4340;2631;3048;1991;9839;567
1,sub-06,317,ses-03,SSVEP,10022;4778;5648;1243;5130;4870;9158;1752;5484;5053;83;7301;3947;9232;11162;3832,SSVEP,SSVEP,sub-15,3934;96;10973;11467;1111;8469;3097;9387;500;4019;7;5374;7944;1755;11;2958
1,sub-06,318,ses-03,SSVEP,8645;7761;10589;7179;853;3790;11403;5667;11094;6467;1409;6780;789;7924;2205;2736,SSVEP,SSVEP,sub-21,3101;10418;3677;6704;3309;8902;8813;1003;4149;10897;11674;1072;6480;9493;9428;7511
1,sub-09,319,ses-02,SSVEP,2373;3996;3790;1583;9427;5895;4529;802;255;2485;5106;10135;3750;1798;6642;10586,SSVEP,SSVEP,sub-21,6524;8941;9128;5748;3366;2107;7296;3497;11795;7618;3960;6019;9183;1035;8605;1645
1,sub-06,320,ses-02,ERP,4925;10237;6432;1103;6824;8911;232;1831;9529;6030;11501;285;1305;8617;3369;10017,ERP,ERP,sub-24,2109;1891;3201;1906;5066;7965;6690;8330;8700;8580;7779;2248;10570;7226;6893;4458
1,sub-07,321,ses-03,SSVEP,11587;8531;7926;3343;88;10652;11325;2205;3818;4194;8770;11160;1647;4563;6869;10019,SSVEP,SSVEP,sub-18,3655;4123;1230;9846;8476;6751;5474;4712;7319;6032;10064;9408;7550;10732;738;9962
1,sub-09,322,ses-04,SSVEP,3573;1825;993;526;4594;9156;8946;1764;8350;9086;2084;6919;6729;3411;3744;5062,SSVEP,SSVEP,sub-06,8456;7742;6408;4339;11193;10400;4628;2559;2291;3434;11760;10178;2184;6859;9110;7493
1,sub-06,323,ses-02,ERP,4905;1653;6018;2266;3075;20;4754;1606;9740;4792;5269;821;293;10042;10448;1396,ERP,ERP,sub-05,8727;2348;6831;10252;9819;1362;5377;7602;2038;4633;11174;4152;9038;4667;631;3286
1,sub-07,324,ses-04,SSVEP,9775;4176;4424;2381;2897;2927;10513;9503;3842;4307;4605;4276;6602;4961;3689;6000,SSVEP,SSVEP,sub-03,231;3718;6555;6316;9225;5100;9159;7494;9680;9958;8267;8571;5003;6889;5942;9087
1,sub-09,325,ses-03,ERP,10835;5719;11325;6252;6635;8767;6184;1271;4384;4971;7841;4345;1397;5811;7346;1769,ERP,ERP,sub-21,4703;11473;9614;9052;209;6106;9223;422;2776;6604;6845;7602;4127;7425;8232;355
1,sub-09,326,ses-03,ERP,11134;4926;2304;11451;9131;10990;10564;8727;9762;9129;6232;8018;8019;3005;5195;10521,ERP,ERP,sub-19,7033;8783;9707;7158;284;7465;5080;484;8396;9267;1694;10439;7397;4065;7331;2160
1,sub-07,327,ses-02,SSVEP,10746;6983;1101;5023;5844;732;1144;3012;380;3382;11553;3318;6848;1925;8070;10517,SSVEP,SSVEP,sub-19,4550;6035;4691;1884;6779;2328;9288;241;488;2822;6493;843;10823;9476;6630;3858
