fold,participant,sample,session,support_actual_task,support_starts,task,wrong_actual_task,wrong_owner,wrong_support_starts
2,sub-14,218,ses-02,ERP,9777;2716;2438;1006;3960;7953;3741;5664;9794;9347;920;6807;4548;1930;5863;2694,ERP,ERP,sub-21,4612;7909;1718;256;8948;1187;8973;3594;11456;1369;8998;9645;9870;9465;9029;11059
2,sub-11,219,ses-03,SSVEP,2780;11302;6113;10444;10673;11218;1036;8518;464;1026;1092;7545;3912;1735;10717;3095,SSVEP,SSVEP,sub-09,10637;11569;5891;11387;1932;8560;4539;1986;10875;7197;2466;9378;2461;9678;11781;3617
2,sub-12,220,ses-02,SSVEP,954;10014;3365;10571;11641;5822;670;9871;10403;8595;1303;8589;1206;4365;10378;6671,SSVEP,SSVEP,sub-14,5838;8330;10457;7557;10738;2046;7125;4697;3615;8186;11068;10931;3189;833;5349;3096
2,sub-11,221,ses-04,ERP,8;6204;2157;6025;1912;984;1724;4177;2677;11657;10187;9449;4627;1787;2922;2459,ERP,ERP,sub-02,1630;3542;7154;617;4426;3365;7754;11328;1449;11578;3822;1381;3579;11423;6841;908
2,sub-14,222,ses-03,SSVEP,4162;1637;265;6465;2143;3009;5480;2661;490;2459;6079;7488;2358;1513;107;5700,SSVEP,SSVEP,sub-23,5888;5689;970;6084;11758;8788;9261;2834;8419;11244;11694;11416;137;1536;4755;1661
2,sub-12,223,ses-03,SSVEP,1359;7278;10007;8938;8562;7827;8669;6628;10822;9157;2409;2533;398;3320;5017;68,SSVEP,SSVEP,sub-05,10173;7874;10184;4619;1698;512;7662;86;3950;7378;10497;1382;319;9887;1708;2856
2,sub-12,224,ses-03,SSVEP,10845;654;8710;1574;3420;3674;3862;10857;10199;7500;4920;2352;8695;3038;6861;7932,SSVEP,ERP,sub-24,7141;8440;1693;7389;11755;5556;150;11514;6836;8153;8648;2783;197;6565;3536;10076
2,sub-12,225,ses-03,ERP,11377;5278;191;6245;8007;3339;6508;10868;5806;2868;9426;4000;11592;11316;2994;9207,ERP,ERP,sub-23,1565;1246;905;4743;7478;5388;521;1319;8374;5913;2160;11717;1039;8506;991;1989
2,sub-12,226,ses-03,SSVEP,6636;4995;9694;7660;5161;9290;9048;4236;2501;613;2875;4561;9074;10611;1705;3249,SSVEP,ERP,sub-24,1501;2389;10082;7329;2345;624;6026;5059;9669;1520;8587;1600;7479;5227;1570;5757
2,sub-14,227,ses-02,ERP,5720;9847;1546;8721;7519;9397;6878;6386;4300;7990;1262;5065;10764;8953;7946;4970,ERP,ERP,sub-06,551;5481;10430;388;5018;2992;6940;9755;11483;3423;1747;9429;479;8233;10452;9650
2,sub-11,228,ses-04,SSVEP,4031;11044;9235;990;3843;8987;1430;5547;4092;10348;328;2350;8362;9475;2506;3560,SSVEP,ERP,sub-24,2104;4955;10355;6239;8434;8003;4209;2211;2590;6998;6327;4022;10290;9622;8347;6199
2,sub-14,229,ses-02,ERP,1179;11183;1153;648;5760;6303;5043;9732;8685;4924;3671;1734;9160;4390;6974;4531,ERP,ERP,sub-05,1271;4968;453;980;10918;8443;4625;8961;3317;9526;2098;6945;6799;6571;10527;9112
2,sub-11,230,ses-03,SSVEP,10099;7418;4238;11261;4190;3872;4906;8841;4496;5152;4441;4513;1009;776;150;9560,SSVEP,SSVEP,sub-07,853;8024;769;401;1527;1722;5212;1870;4598;2009;9595;7720;3663;817;7170;6452
2,sub-12,231,ses-03,SSVEP,11678;7302;7768;7368;646;8054;6474;3703;10990;3617;8254;5188;2333;3756;5712;7330,SSVEP,SSVEP,sub-07,8551;348;8556;4709;2324;7028;8592;8452;5344;11263;828;11679;5902;7701;3225;7771
2,sub-14,232,ses-04,SSVEP,11146;11258;5652;3978;3199;8996;3546;10445;10269;1093;3681;5303;2164;565;10116;1115,SSVEP,SSVEP,sub-05,6986;461;7908;6555;951;2530;10862;10922;2407;11320;1152;4017;1477;8608;5819;11389
2,sub-11,233,ses-04,SSVEP,1446;4864;4883;636;3541;4290;10075;6508;7285;2815;10074;8363;8281;11009;907;11694,SSVEP,SSVEP,sub-06,10363;9439;8817;2208;6842;9862;2308;8341;4460;1675;6094;5986;5169;7404;8062;3533
2,sub-14,234,ses-02,SSVEP,532;6845;3689;516;1159;11385;9094;6907;9891;2819;1360;7106;570;7036;3435;221,SSVEP,SSVEP,sub-05,1232;612;10504;3629;10439;7123;9871;4905;2807;8;6603;3490;7919;376;728;8739
2,sub-12,235,ses-04,ERP,2697;2802;10511;1573;7573;10108;8633;4334;10898;7486;11162;8710;8795;3405;6177;2530,ERP,ERP,sub-06,2473;6545;10437;589;7687;8881;6153;5415;2338;4928;6490;2576;10511;3836;8971;10068
2,sub-12,236,ses-04,SSVEP,11492;11715;1047;2075;9992;7984;7980;2741;2325;6810;4202;7367;11074;1637;661;9634,SSVEP,SSVEP,sub-05,2079;1070;6;9134;6437;8693;3103;8159;3175;10379;10580;6694;11090;1131;2259;3062
2,sub-11,237,ses-03,SSVEP,8065;10462;9066;5024;8405;2569;8267;4380;9687;9661;1172;7096;979;4205;5433;6906,SSVEP,SSVEP,sub-07,9636;2427;8473;4708;1466;9102;7555;8619;2347;1591;1081;183;2591;11478;5939;11090
2,sub-12,238,ses-03,SSVEP,5419;765;1813;250;9016;9274;267;5590;8417;1142;10516;8070;4876;5511;10489;7758,SSVEP,SSVEP,sub-03,7677;3066;1973;7467;2277;2381;8424;2372;3310;8284;4261;8910;3633;10241;9194;6190
2,sub-11,239,ses-02,ERP,571;1628;10745;8537;11620;6002;10993;10024;8267;7947;8229;11358;4325;10399;7541;3524,ERP,ERP,sub-02,8093;7201;2766;7998;5192;3100;5465;7344;4790;9555;11791;7836;5048;9550;6593;9602
2,sub-12,240,ses-04,SSVEP,5644;461;4500;3978;4903;291;8995;2039;4899;3251;1708;7328;187;11681;5288;1760,SSVEP,SSVEP,sub-07,8422;5161;7651;5151;9416;10740;10462;6065;5300;3187;3400;10872;9397;4423;5614;9382
2,sub-11,241,ses-04,ERP,376;2335;11391;3655;2169;11329;964;2944;3905;7980;4239;9318;8646;11524;814;13,ERP,ERP,sub-03,5334;10328;1995;7952;593;8675;6740;5919;9059;11523;9378;5848;10810;9024;3781;7765
2,sub-12,242,ses-02,SSVEP,399;1917;6514;1409;7387;11734;8256;2549;6592;733;5599;1930;11132;9589;7418;1909,SSVEP,SSVEP,sub-11,6173;3786;7524;2736;3355;8101;5529;3009;7245;7137;5452;10010;9875;2311;10289;9322
2,sub-14,243,ses-03,ERP,11091;926;1459;4235;6298;6320;11492;2137;11408;3247;1886;6902;2710;6928;5508;8638,ERP,ERP,sub-03,5695;3397;10589;7355;9307;9038;5180;9290;810;6255;2239;11530;6317;3153;9948;10256
2,sub-14,244,ses-02,ERP,2427;3816;2692;3870;7869;10864;10083;10788;6887;9504;5230;2508;3658;2509;6047;1815,ERP,ERP,sub-19,421;11764;9872;4719;1031;4036;2906;8267;591;5923;5951;9470;9187;5103;10540;5701
2,sub-14,245,ses-04,ERP,507;5996;8989;5722;6936;1843;6067;6059;9730;1252;8766;2359;11765;10141;8666;5449,ERP,ERP,sub-07,1329;5941;11358;9839;10672;11057;7481;7420;8762;4601;7776;5959;11615;7256;8462;3369
2,sub-12,246,ses-03,ERP,6972;7559;6167;1702;6622;131;41;6292;11177;6092;9946;8139;3484;3060;4722;1719,ERP,ERP,sub-21,10999;3032;8881;1033;5346;10164;2975;10913;1489;10399;4551;10882;7783;4521;10519;11101
2,sub-12,247,ses-04,SSVEP,8360;8202;4664;9572;3259;1413;3871;727;8521;4642;739;10534;4974;2782;7008;1246,SSVEP,SSVEP,sub-23,6202;4589;10553;4372;10118;7211;2858;6940;4370;3425;985;4236;7805;11416;5257;8233
2,sub-11,248,ses-02,ERP,3269;5992;855;2403;10808;6283;5339;8739;11337;3797;7894;8838;6772;4959;2036;5773,ERP,ERP,sub-21,8583;4573;6538;4896;4996;5355;3035;8005;9022;7721;5459;1326;720;4702;3082;2328
2,sub-14,249,ses-04,ERP,10093;6870;1194;10333;9480;6635;10716;10067;6799;8766;4124;9390;11097;8561;5297;1148,ERP,ERP,sub-12,8177;10934;6850;3470;5011;3042;5801;609;7449;853;10323;5490;5202;11411;5923;3490
2,sub-11,250,ses-02,SSVEP,10315;10756;6101;1319;4804;1124;5168;2325;8699;2120;640;6976;10358;7044;4277;8853,SSVEP,SSVEP,sub-21,151;5773;2841;8996;8648;9704;6646;6520;901;6558;6188;1292;7406;6310;9089;298
2,sub-11,251,ses-04,SSVEP,1384;5464;387;11391;5824;3045;9314;7718;8378;10460;7536;2731;11557;7981;7406;6974,SSVEP,SSVEP,sub-05,10306;8382;1579;9219;1111;2707;3898;6328;7545;3344;4760;3295;9259;3230;6726;6343
2,sub-12,252,ses-02,ERP,7188;1917;2098;4728;6180;7359;11592;2824;5927;3817;9360;11706;5130;6246;1982;793,ERP,ERP,sub-19,4993;2135;5282;2385;3387;1561;307;9104;584;11324;2136;4186;10891;3869;1494;1158
2,sub-11,253,ses-04,ERP,3588;8536;8412;10422;10599;416;4008;7056;4264;10596;11199;7805;9810;6119;4489;1435,ERP,ERP,sub-12,7460;2051;7163;7674;11233;4541;5752;11280;1762;373;6970;6441;6673;9273;10325;9005
2,sub-14,254,ses-03,ERP,10444;1778;3893;3009;8195;7467;1599;8759;3525;5935;6804;7325;9593;11563;3077;5362,ERP,ERP,sub-11,6258;10101;9882;8620;3793;1101;3979;4082;8239;8807;10886;3803;2555;6998;9034;1494
2,sub-12,255,ses-04,ERP,3339;9941;9852;2772;8717;895;7082;11093;5890;9500;6922;7106;7751;3318;11562;2220,ERP,ERP,sub-23,5680;10176;5435;8439;11122;10801;11301;3634;10460;9433;11629;7990;7113;4788;4895;10876
2,sub-14,256,ses-02,SSVEP,11457;10613;9096;7641;11559;5695;6107;7078;1764;3485;9058;10964;2778;11282;1309;2815,SSVEP,SSVEP,sub-07,5119;5756;1295;8218;8789;1335;5718;11657;10120;682;11103;5159;776;8674;9530;11362
2,sub-14,257,ses-04,ERP,10688;9163;9444;4819;2298;2353;10753;3962;2234;1773;5186;6184;11433;4537;3377;11553,ERP,ERP,sub-05,7956;3719;8326;5737;1987;3439;3246;9620;9000;2499;192;8366;9159;8087;2389;10705
2,sub-14,258,ses-03,SSVEP,6446;5847;8123;5206;2161;37;11353;7457;3706;4397;6588;6214;7423;10392;4572;5352,SSVEP,SSVEP,sub-07,9459;7151;597;2394;6029;3000;8056;4942;132;3509;11326;2417;4968;7322;11548;8161
2,sub-11,259,ses-02,SSVEP,3401;10739;8634;3512;2382;3904;11039;10678;2043;8241;6129;2072;11264;10965;11114;3196,SSVEP,SSVEP,sub-07,8675;3300;959;9969;1903;2299;2480;3633;3139;962;3417;2882;9927;4760;2180;4462
2,sub-12,260,ses-02,ERP,4309;8084;7512;9232;3657;680;6657;2372;4412;10097;3228;5508;9758;4675;740;11551,ERP,ERP,sub-07,883;3793;6783;325;10693;4148;1423;3005;8312;3833;7837;4156;10192;1977;5824;11764
2,sub-11,261,ses-02,ERP,1286;1356;6128;3215;1272;8525;966;7222;7950;11434;2723;7309;6988;4723;8037;3179,ERP,ERP,sub-23,3512;3367;9520;4435;1821;10026;472;8927;1937;9369;7920;1793;10001;4358;5901;5895
2,sub-14,262,ses-03,SSVEP,5909;7772;7558;6542;3004;6196;9048;7108;11073;1450;6707;10377;4881;3147;2793;7201,SSVEP,SSVEP,sub-07,2173;7919;3011;6249;4492;11783;5310;8405;9715;1985;3391;6603;6492;10132;2884;7697
2,sub-11,263,ses-02,SSVEP,4188;4020;894;338;924;10501;5536;6015;40;6022;5168;9990;10596;706;10583;6200,SSVEP,SSVEP,sub-19,1165;8951;1481;8300;2986;1441;8418;94;1390;4139;10608;4151;10966;5933;257;8155
2,sub-11,264,ses-02,SSVEP,6297;1152;10826;1414;9297;1796;6076;5760;7534;5759;5646;1587;9037;316;2591;753,SSVEP,SSVEP,sub-07,10552;5305;5437;3944;7372;7553;4797;4096;1704;10270;3426;5984;5390;1226;6871;1433
2,sub-12,265,ses-03,SSVEP,1017;813;10048;1150;1598;193;8709;8517;562;10964;4719;7166;11526;6312;7004;7103,SSVEP,SSVEP,sub-21,9048;9432;5766;11225;2720;11336;8582;9424;11391;11587;1764;8525;2119;10997;9044;3613
2,sub-12,266,ses-02,SSVEP,6495;7202;2113;1669;8383;933;3612;10441;2159;5175;10934;1235;3538;4202;811;4516,SSVEP,SSVEP,sub-11,9439;7594;5588;8965;4512;9950;7104;10222;4131;7697;4230;7642;6514;4012;602;7685
2,sub-12,267,ses-03,ERP,1981;8312;3590;11327;2829;5556;1811;1652;10280;1421;5057;7266;110;1584;7730;8911,ERP,ERP,sub-03,5098;3972;11028;2496;9377;7130;4115;4554;8127;6201;2510;3448;7735;5372;11513;909
2,sub-12,268,ses-03,SSVEP,83;9619;8307;3871;326;8054;3562;10971;6832;5237;7197;3405;4753;9598;2399;10737,SSVEP,SSVEP,sub-05,5734;7244;1477;1661;7451;10256;10242;4050;9422;11249;4729;7831;1950;2305;6047;4636
2,sub-12,269,ses-02,ERP,6798;11020;6370;2132;8851;9998;5028;729;6620;4306;2669;2904;10743;9569;10151;5427,ERP,ERP,sub-06,9067;7077;2200;5603;3507;5533;1656;3899;9606;10223;9750;6149;4617;9758;7474;7659
2,sub-11,270,ses-04,ERP,3210;10660;4264;7411;9818;6727;6065;1172;9360;10238;2838;6140;6869;1154;11584;7586,ERP,ERP,sub-02,5923;6365;6570;11113;2645;10332;825;10082;6661;5045;1562;2276;2615;1462;7998;7987
2,sub-12,271,ses-03,ERP,2298;5817;6448;2155;714;8599;10761;10001;11115;7716;2125;11056;9334;2352;10868;10997,ERP,ERP,sub-11,6877;11384;11536;5316;10065;3459;1821;9965;8991;3506;855;5782;3890;10346;6675;287
2,sub-14,272,ses-03,ERP,8805;10965;3700;6408;7329;11172;5660;11410;5515;9828;9368;330;6479;7159;3250;10600,ERP,ERP,sub-09,5968;10463;11282;1578;9087;391;1938;7459;8612;8191;10352;5722;4212;450;2478;1854
2,sub-11,273,ses-02,ERP,11111;7715;1109;2485;10209;5257;2973;9517;5907;2178;4622;6108;8349;11535;1912;3879,ERP,ERP,sub-05,5188;10138;1450;550;9219;8965;8579;5135;8279;7576;10759;5449;263;10336;10217;1845
2,sub-11,274,ses-04,ERP,685;11792;714;3453;2865;10319;8054;5154;4056;3983;2896;7666;9188;6822;5551;6868,ERP,ERP,sub-03,451;10849;11253;4341;7723;1289;11525;11170;8755;5069;4080;11101;8224;3924;2816;4201
2,sub-11,275,ses-04,SSVEP,7792;4359;3872;943;8328;2001;5195;8096;2334;3811;1629;11224;11709;4509;11641;8121,SSVEP,SSVEP,sub-02,1462;1169;3588;10092;1251;2599;1832;5747;8047;1351;9999;5258;10660;9609;3219;5652
2,sub-12,276,ses-03,ERP,8547;9493;10396;6924;11319;11762;2982;11689;9569;222;4489;3025;6059;3794;2336;6239,ERP,ERP,sub-21,1326;4532;9694;1332;10873;612;11625;9434;11739;8330;4495;5058;591;9573;8409;5846
2,sub-14,277,ses-03,SSVEP,9668;5844;7728;356;7117;5363;4551;3724;10823;5886;8331;7897;1350;8077;2477;8888,SSVEP,SSVEP,sub-12,4428;146;5456;6233;10844;384;5998;4608;9508;3049;1699;7819;10449;10761;6459;3463
2,sub-11,278,ses-04,ERP,5738;3670;561;7141;677;10238;4564;6097;11335;674;5455;8089;4688;5921;178;8560,ERP,ERP,sub-14,2875;9271;5313;366;9395;2759;11149;392;3858;6298;672;10948;11698;10078;6903;8783
2,sub-12,279,ses-03,ERP,5545;7226;5778;1545;4063;9634;5391;9727;344;10318;6595;11596;6756;10462;10671;7192,ERP,ERP,sub-02,3481;11094;10621;9753;10461;5808;1978;3016;9871;906;7392;2658;1401;2677;3870;5795
2,sub-12,280,ses-03,SSVEP,1309;2996;6183;6210;4841;3699;11557;4195;9130;10899;6852;5547;10695;6910;3898;6823,SSVEP,ERP,sub-24,1618;2839;8885;10416;3405;7876;640;9782;7955;10675;2418;7871;2849;7228;2627;6355
2,sub-12,281,ses-04,SSVEP,8488;10915;478;172;10287;8040;6116;2258;3358;8884;1598;5485;9872;3808;1859;6285,SSVEP,SSVEP,sub-14,10791;6971;5361;11104;11556;10661;220;5119;5998;10933;3696;5130;3451;10955;1861;606
2,sub-12,282,ses-04,ERP,11312;3416;5281;4153;9412;1738;4008;2347;6646;7820;2183;8153;5394;10072;5565;2921,ERP,ERP,sub-03,6190;504;181;1372;10484;9572;11772;4810;2707;11696;8900;808;11098;3628;220;4943
2,sub-11,283,ses-02,ERP,9879;208;7975;8334;5334;7189;7123;7132;2579;4873;4704;9085;10836;7907;11562;5033,ERP,ERP,sub-09,3932;5796;6900;703;8415;7106;8036;6690;8060;9510;8220;7866;2091;6463;9593;7937
2,sub-14,284,ses-02,ERP,744;6750;11496;3752;3606;11038;9839;5120;6007;5369;7748;5165;4063;11382;9952;10426,ERP,ERP,sub-02,8271;10152;10152;4227;773;9500;1695;11241;11340;4851;8778;4354;3636;3277;1092;3491
2,sub-11,285,ses-02,SSVEP,6176;4855;566;3364;3073;7079;2305;3227;5491;2742;2521;11372;7163;3167;9286;608,SSVEP,SSVEP,sub-21,148;6683;10098;6780;10444;2413;10207;8503;9329;7054;3875;32;3519;7804;2549;2673
2,sub-14,286,ses-03,SSVEP,9188;1633;9770;9221;7966;10465;7032;6933;8364;10554;384;2463;9517;8558;10156;8793,SSVEP,SSVEP,sub-06,4602;9553;9793;8989;3099;7788;11610;3709;1089;2651;2837;11798;5257;4354;7163;9169
2,sub-12,287,ses-03,ERP,7756;11386;715;9714;4845;5733;4916;9116;5210;2629;850;6576;6590;11125;9518;3885,ERP,ERP,sub-03,1983;8694;9006;5010;450;10384;1086;5974;2306;9748;9736;6813;3894;607;2150;9679
2,sub-14,288,ses-02,SSVEP,10434;4992;669;9845;6546;4836;2680;6981;6080;4868;4045;1992;9889;10785;2570;6302,SSVEP,SSVEP,sub-09,1227;1508;11143;8058;4460;6976;10661;4130;9744;11767;8515;4809;3052;9729;7623;6119
2,sub-12,289,ses-03,ERP,8868;8598;3478;5720;5771;9652;9019;6523;2330;7774;2103;10604;7085;3093;3708;9492,ERP,ERP,sub-23,7874;4001;394;3422;9556;9618;11147;2021;810;1761;2861;8243;8288;1738;564;7430
2,sub-12,290,ses-02,ERP,2827;7125;7613;4944;8535;11729;2749;3957;7743;5501;8444;1801;5320;10902;6969;889,ERP,ERP,sub-24,9969;10142;9380;5780;1298;11273;7706;5260;10037;10222;7638;7817;6777;10863;7703;7967
2,sub-12,291,ses-03,SSVEP,9772;4520;4378;356;10852;437;717;2561;3732;8459;10450;1079;358;4079;1375;1206,SSVEP,SSVEP,sub-19,9468;8106;9760;9626;7013;5471;8602;828;7266;1858;8239;8809;8742;2693;11321;4272
2,sub-12,292,ses-03,SSVEP,3747;9465;4027;8794;3280;4462;6047;3563;9878;3537;5163;8188;747;2097;8584;4885,SSVEP,SSVEP,sub-11,1836;11468;349;705;10356;8666;8512;8318;5560;1551;1206;3262;4093;1166;4986;10734
2,sub-12,293,ses-04,SSVEP,3190;883;3183;8675;7854;5465;9259;9717;7313;9535;8716;5039;9659;939;5627;4834,SSVEP,SSVEP,sub-14,4972;9964;11535;4443;285;4689;5175;6889;9445;8275;3653;1999;6540;2675;46;9932
2,sub-12,294,ses-02,ERP,889;10240;3885;4586;5300;5792;10796;2911;11308;2703;7940;10529;2987;1406;3441;2858,ERP,ERP,sub-23,2129;3926;1390;3718;3244;6859;8366;4465;5449;5950;11794;318;2056;4627;6127;2349
2,sub-11,295,ses-03,ERP,3775;6105;7830;2731;5909;9782;4013;8087;1782;3156;1855;11429;7582;1344;5074;9824,ERP,ERP,sub-19,6396;9761;127;7604;4443;4540;4178;3741;6403;1482;10110;8092;3773;773;9020;8099
2,sub-11,296,ses-04,SSVEP,3201;4016;3691;493;1307;8190;5720;9510;11229;4215;3477;4984;6076;3772;1256;8545,SSVEP,SSVEP,sub-14,3794;2070;6999;3673;7988;10895;7337;5252;8440;7246;10869;1176;3273;317;8111;4810
2,sub-14,297,ses-02,SSVEP,8055;1731;10582;4909;7033;3209;3376;10176;10195;4707;9114;3392;1175;8151;9351;4315,SSVEP,SSVEP,sub-05,3984;5081;6277;4610;7393;2885;385;1321;10843;8994;6799;6348;1259;8423;6701;11239
2,sub-14,298,ses-03,SSVEP,7593;6535;9978;7007;5178;7825;10907;4718;11287;4003;9546;5256;10629;9446;8814;3385,SSVEP,SSVEP,sub-07,4004;5066;7140;9367;8844;3033;1242;8359;6496;1075;7860;3206;9646;10059;1664;603
2,sub-11,299,ses-03,ERP,9106;3657;5117;11402;9505;7752;3077;9715;4416;9899;1835;9128;8675;6039;6289;3880,ERP,ERP,sub-06,3626;8238;2051;3970;11692;931;11336;7343;9889;8358;8943;4387;7569;1317;8598;2320
2,sub-11,300,ses-03,SSVEP,199;6021;4109;6399;2328;7845;10629;1139;11266;7083;11192;11374;7746;9655;10560;6410,SSVEP,SSVEP,sub-12,6986;9622;1411;7614;8630;3231;8427;106;1911;8726;4453;1708;11748;4417;3845;10319
2,sub-12,301,ses-02,SSVEP,6960;3826;10680;10837;8093;8002;170;5638;1407;55;11761;113;11413;4695;686;2953,SSVEP,SSVEP,sub-21,6791;5981;3878;5506;5319;8703;936;2207;11174;10936;9269;10766;10241;2489;7888;8242
2,sub-14,302,ses-03,ERP,9855;4579;2277;9342;3461;6266;6780;5345;9131;11095;9030;2068;7968;4634;8667;5732,ERP,ERP,sub-06,5163;6118;371;393;8125;2459;10945;1359;1837;9307;2017;7146;6485;1467;6286;9538
2,sub-12,303,ses-04,ERP,6559;8650;9644;7894;8608;10259;6005;7557;11104;6415;9849;9701;8063;10897;6210;8579,ERP,ERP,sub-19,5663;6157;8938;3341;3154;514;4535;2813;10205;6171;7894;9517;5909;9321;9284;4102
2,sub-12,304,ses-04,ERP,7404;8570;2908;9771;6679;9961;7374;1609;6906;4585;10496;89;1581;4870;315;2052,ERP,ERP,sub-23,573;1753;9782;7783;6851;10391;10163;1440;303;10080;884;9797;7287;3705;10002;9322
2,sub-14,305,ses-02,SSVEP,6889;2148;9428;1456;4790;6319;2728;10933;8669;4394;5297;3241;5597;5675;8616;6778,SSVEP,SSVEP,sub-23,3866;1461;6636;798;610;8010;10736;7293;4305;8637;7066;7471;8757;7178;9559;2523
2,sub-12,306,ses-04,SSVEP,10208;5233;3520;6854;7122;8533;6884;6843;9123;11456;10772;7258;11505;6118;10944;886,SSVEP,SSVEP,sub-02,7535;7668;3020;4585;7496;6143;2431;9426;4304;8167;9706;3424;6418;2952;494;4157
2,sub-12,307,ses-02,ERP,6352;10392;2949;6964;9108;1447;4194;10503;8148;11291;2289;1270;10914;5200;6600;707,ERP,ERP,sub-07,7979;10070;4552;2676;2438;5431;10454;9285;3614;924;7386;2035;8059;9107;11645;10742
2,sub-14,308,ses-04,ERP,2555;4245;9724;371;5166;6862;1030;10697;2652;6530;488;2946;11747;6022;10703;7455,ERP,ERP,sub-06,3894;2048;5283;10753;3162;11443;6634;11415;1480;5138;7790;8077;80;3893;3024;8765
2,sub-12,309,ses-02,SSVEP,8706;5075;8678;10561;7335;9436;7506;2581;1138;575;11484;2482;7374;5929;3902;1996,SSVEP,SSVEP,sub-05,10703;1499;4692;11041;10148;3804;2355;4471;3629;8163;2629;5550;333;1106;624;6285
2,sub-11,310,ses-03,SSVEP,11303;8764;7071;7765;6538;1952;46;6667;10158;8845;11766;7641;11719;8550;1370;7001,SSVEP,SSVEP,sub-06,2538;7302;1543;717;5027;7916;9743;7871;636;9393;1586;7844;8281;8489;8989;11729
2,sub-11,311,ses-02,ERP,5295;976;2653;3064;10723;9311;11146;4654;2863;10224;8572;6291;455;1947;9686;2712,ERP,ERP,sub-05,9899;9353;8291;1940;17;2214;6281;10294;7720;7561;3041;5380;5967;2697;7370;228
2,sub-12,312,ses-02,ERP,7830;1472;3656;6799;10545;2129;7534;10870;5633;3467;10406;4482;4698;11532;6226;937,ERP,ERP,sub-21,2433;8109;5317;8846;2506;6778;6872;663;1009;5573;5048;11366;578;7770;7865;9752
2,sub-11,313,ses-02,SSVEP,4196;7481;5038;8598;4822;10358;1957;2704;11040;7620;68;4934;10803;9003;11305;2694,SSVEP,SSVEP,sub-19,11736;5884;7868;8660;2163;1628;1022;10416;5882;677;6367;3336;7033;11452;1375;11204
2,sub-11,314,ses-02,ERP,2127;2462;3046;8737;5157;4835;4286;3864;6180;11762;11647;1970;5128;3670;8708;572,ERP,ERP,sub-24,8569;4414;6544;6295;4082;10557;1645;2234;7890;10234;8260;10995;7637;5184;3525;11341
2,sub-12,315,ses-04,SSVEP,4485;5043;5679;1904;2705;405;8489;8966;7055;9103;9449;7987;4001;10103;11519;3491,SSVEP,SSVEP,sub-05,4737;628;3891;5195;10950;6304;11292;6113;5525;4565;2708;376;9479;9469;2047;2909
2,sub-12,316,ses-03,ERP,3402;6375;8614;6953;6999;8380;4304;7174;6212;1765;10293;9615;6416;6540;3964;982,ERP,ERP,sub-07,9949;4654;1785;5914;3686;9729;11753;3964;11506;7748;8464;1989;3331;5721;9482;8767
2,sub-12,317,ses-04,ERP,10569;6861;394;11251;4164;5418;69;7281;2898;7220;2392;1473;10735;7836;10294;5848,ERP,ERP,sub-19,10693;6983;6495;8854;1046;9910;68;592;9259;11722;1545;1098;5911;6329;6090;6997
2,sub-14,318,ses-03,ERP,3179;3831;11681;609;2628;8975;11114;4367;7865;6122;11594;3880;5671;5829;10531;2326,ERP,ERP,sub-02,6447;3895;8737;2511;4271;5676;10629;8181;2901;4588;6130;3017;6762;1693;3630;10193
2,sub-12,319,ses-02,SSVEP,11129;2838;5588;7990;6997;2478;8598;7216;4207;9173;10453;6843;793;10459;4911;220,SSVEP,SSVEP,sub-21,7467;878;3088;10422;3073;340;5008;7312;5581;8119;9195;8994;9394;3067;3041;980
2,sub-12,320,ses-02,ERP,3286;8204;9074;5992;2567;10431;10737;5158;9044;4171;9960;7312;4954;423;6119;8925,ERP,ERP,sub-03,9498;2173;7172;10394;855;4361;6437;5617;11195;10999;10307;2079;8156;6674;9803;11402
2,sub-11,321,ses-03,SSVEP,3476;4717;235;231;10661;5226;7145;7052;9524;10873;10001;2036;2596;7707;3199;9706,SSVEP,SSVEP,sub-12,8524;8795;7806;2707;8347;8268;3771;5753;3327;10823;3310;3855;342;9712;4100;2474
2,sub-11,322,ses-04,SSVEP,10778;2311;3870;1856;2327;6126;11744;9938;597;941;6207;7898;3295;11046;5157;1744,SSVEP,SSVEP,sub-02,10381;11462;1174;5890;9955;8579;9520;2934;160;70;2498;483;11298;2739;9237;746
2,sub-12,323,ses-03,ERP,5512;3752;10358;11382;8823;11294;1341;4911;11501;4827;9096;5543;6168;5452;4494;695,ERP,ERP,sub-09,3260;10290;2536;9263;1870;5744;45;2123;3115;3447;9970;10731;5391;5109;6634;9171
2,sub-12,324,ses-03,SSVEP,6745;3673;6333;609;9584;286;5023;7918;11264;6657;2672;4499;11518;914;6255;8822,SSVEP,SSVEP,sub-03,1056;10921;11795;2608;10534;8198;11015;404;4890;8212;9612;9936;11487;1748;9841;1227
2,sub-14,325,ses-02,SSVEP,6839;3790;10363;11647;2754;4310;2644;3499;4747;3364;5161;9317;917;5955;6662;8449,SSVEP,SSVEP,sub-21,5567;7120;6543;2518;8006;5522;5130;2712;3685;469;5087;2432;5305;2882;10648;8216
2,sub-14,326,ses-02,ERP,6382;9065;10906;8418;11280;7770;142;1122;6880;830;10119;9575;1745;8528;4558;5225,ERP,ERP,sub-19,9107;7791;7178;108;7792;10801;3394;3318;7990;8581;3974;5432;3649;5279;11385;4314
