fold,participant,sample,session,support_actual_task,support_starts,task,wrong_actual_task,wrong_owner,wrong_support_starts
0,sub-03,219,ses-04,ERP,10642;2994;8923;7520;9360;424;6294;11717;8303;584;10908;7292;2004;1893;5002;4649,ERP,ERP,sub-02,2415;486;5170;5158;4670;10402;10097;7685;2431;481;11514;6905;6336;10927;7968;4191
0,sub-05,220,ses-04,SSVEP,942;5680;5281;4782;444;4466;9634;9030;6657;6930;9830;4921;10673;11354;5668;6731,SSVEP,SSVEP,sub-21,4211;5953;5298;1721;3533;8484;4379;9111;1686;6317;107;6018;251;9469;1332;694
0,sub-03,221,ses-02,SSVEP,7517;1093;2864;9277;2794;4001;3189;4970;10587;7625;3747;6886;1139;7854;7821;424,SSVEP,SSVEP,sub-23,181;3977;3344;5958;11040;9707;7190;6620;3953;9149;5794;8492;10330;11344;995;1291
0,sub-05,222,ses-03,SSVEP,1545;9527;11738;10426;517;8814;342;4862;7469;7293;3754;2738;684;2086;9860;1731,SSVEP,SSVEP,sub-23,7252;3140;9379;10105;2465;10865;2556;6752;6504;10929;6485;3373;3530;3408;8179;2730
0,sub-05,223,ses-04,SSVEP,1154;8243;9771;10218;3309;9886;11053;9657;11572;1227;6585;9762;5043;124;11208;8918,SSVEP,SSVEP,sub-11,7658;3297;9121;3073;3782;9388;9102;1443;4419;6859;5181;10507;11183;3624;9953;4606
0,sub-02,224,ses-02,SSVEP,7697;1707;11;7191;2279;362;3176;3578;11043;8679;4452;7100;4608;5995;6096;5999,SSVEP,SSVEP,sub-19,2293;3392;1382;3113;1893;4995;10189;1177;9551;473;9545;10057;9653;10986;2196;2673
0,sub-02,225,ses-03,SSVEP,1036;3199;10711;9629;2048;4787;7551;4400;11781;5654;10742;1922;2225;8190;4125;1129,SSVEP,SSVEP,sub-15,10683;11663;5693;183;5310;7480;6614;6921;3235;4897;8397;1565;1750;3381;4955;8267
0,sub-03,226,ses-04,SSVEP,6827;9014;2191;8851;9930;4961;6721;4163;10217;8497;3340;11366;6253;5571;5950;9567,SSVEP,SSVEP,sub-12,3994;6377;1896;11460;7168;1309;1918;2908;817;10390;8561;6851;1711;2443;915;4688
0,sub-03,227,ses-02,SSVEP,10174;6613;1225;6066;9208;6833;8399;5748;713;7314;1610;6705;9387;3040;782;4498,SSVEP,SSVEP,sub-02,3871;3829;888;3709;3803;9365;8322;4753;4953;1252;146;10175;4660;650;6008;2193
0,sub-03,228,ses-03,ERP,2243;446;7373;3701;3667;1113;4768;8078;6718;8158;7278;4344;6824;7981;4774;9353,ERP,ERP,sub-18,8911;7281;1607;7285;6462;11380;7344;3482;9749;4406;1103;9230;4018;7914;6923;3224
0,sub-05,229,ses-03,SSVEP,6472;2053;554;5679;6066;1589;3179;8795;643;3772;5492;2312;3518;2756;4563;10056,SSVEP,SSVEP,sub-02,11667;10170;9444;4245;9015;8695;1060;7172;5709;502;6600;6363;671;2325;4400;4520
0,sub-05,230,ses-02,ERP,988;11170;1148;1926;1601;6542;9880;6924;2130;9110;8179;11535;554;11099;2334;663,ERP,ERP,sub-17,9307;6241;5446;11525;5083;5387;4276;6186;3258;8394;53;6331;10136;138;1074;11512
0,sub-05,231,ses-02,SSVEP,2054;10084;9628;6938;1980;2784;7340;2140;8241;11722;5665;10040;10280;9169;2414;488,SSVEP,SSVEP,sub-02,3836;2074;9493;9858;6176;2916;10521;7729;2866;5171;179;8304;5098;10107;840;10148
0,sub-02,232,ses-04,SSVEP,5276;1723;9173;10449;9811;5481;1273;4604;6282;7644;9886;11295;1845;5981;4501;6017,SSVEP,SSVEP,sub-18,5547;5048;6928;5492;7925;11364;11422;8065;10196;9341;5509;2521;11751;2907;7143;7379
0,sub-05,233,ses-04,ERP,6584;4611;1292;4902;1071;10761;7620;4877;2272;8768;11661;5084;2151;11707;1169;7165,ERP,ERP,sub-19,5755;11230;1975;9344;11514;7149;6345;9677;9443;5830;937;3036;5152;10822;11323;4411
0,sub-03,234,ses-03,SSVEP,466;665;330;945;7152;3714;903;6968;2958;9786;3125;8255;10518;3479;655;10990,SSVEP,ERP,sub-24,11323;8374;4599;3248;5995;4547;10179;2677;11728;3001;1211;7049;5933;2550;4548;11331
0,sub-02,235,ses-03,ERP,4015;6914;8117;7768;5622;5061;11659;3790;171;1472;7434;9764;1953;4138;2455;61,ERP,ERP,sub-14,5357;9251;937;5999;1898;1589;2192;6925;8974;4659;9868;4221;6329;10691;91;845
0,sub-05,236,ses-03,ERP,6173;9003;4835;2392;6355;2368;6172;7449;3311;3836;9694;10992;6410;5875;4284;5976,ERP,ERP,sub-18,3571;5157;283;4756;3450;10275;3030;1130;6493;10875;1236;8877;9691;2714;5237;5370
0,sub-02,237,ses-02,SSVEP,4478;3906;6666;1581;5796;10801;1616;1199;2045;6593;4006;10448;4498;7849;1713;9995,SSVEP,SSVEP,sub-11,6477;6639;6523;2265;8319;9988;2760;11227;11382;5690;1714;3272;10739;7277;9428;626
0,sub-05,238,ses-02,ERP,7120;7021;4111;3633;6308;1353;4836;3752;6772;10995;3719;11276;10052;7317;3858;2974,ERP,ERP,sub-12,7863;10558;10865;11290;2774;1819;9267;11225;934;151;6924;2368;1765;6926;6234;11038
0,sub-03,239,ses-04,SSVEP,1511;1552;10552;7167;9990;8854;5056;6377;9904;4585;10299;4361;251;7015;9407;2505,SSVEP,SSVEP,sub-21,1851;7750;2523;10938;6040;1811;6477;3262;10341;8440;9546;117;6530;4789;6795;11749
0,sub-02,240,ses-04,SSVEP,7534;652;11049;9334;2139;10541;1475;6483;4235;8727;553;1800;3485;11565;1062;10545,SSVEP,ERP,sub-24,1280;6138;9407;2757;99;10409;8126;5200;9563;4843;10329;1570;5932;11265;6509;9710
0,sub-02,241,ses-03,ERP,10913;10952;4158;9799;11744;6858;4612;1632;4586;6301;11794;9915;5222;1610;905;4469,ERP,ERP,sub-15,1351;6410;333;1810;9260;4955;2521;1531;943;7738;1332;3203;7414;4756;11445;10598
0,sub-03,242,ses-02,ERP,11332;2494;165;8730;1591;6249;9141;5962;10363;4238;9555;10076;5909;4707;9919;8480,ERP,ERP,sub-11,7823;6990;6191;5312;7304;1497;801;1116;11025;10978;3569;4125;874;9428;8891;1097
0,sub-05,243,ses-04,ERP,3334;502;2145;3941;2990;3927;7940;4597;8398;10884;6571;2702;1567;4924;5394;4262,ERP,ERP,sub-12,5395;1800;8079;8412;10336;424;11468;4695;11725;2073;1849;8803;9243;7488;3568;8524
0,sub-02,244,ses-02,ERP,6782;1585;7091;10768;7240;6245;10324;2146;10918;4315;7414;4844;1526;3172;6745;1141,ERP,ERP,sub-15,9264;571;1219;4765;6156;7950;8282;2665;9804;7984;2530;4878;6149;10376;2441;11215
0,sub-03,245,ses-03,ERP,7292;197;1029;2181;7323;8351;8381;3322;5040;6218;1775;6220;1716;4227;4803;10574,ERP,ERP,sub-21,11458;7506;1569;320;11470;3460;10874;10044;11471;1237;5219;2525;6603;7903;1631;11581
0,sub-05,246,ses-02,SSVEP,4589;7235;486;10591;2482;1017;4948;10776;2077;10018;5848;3667;11649;6621;7298;340,SSVEP,SSVEP,sub-03,875;3440;11667;5309;1679;11416;9497;2900;8018;7795;3902;9068;8207;8734;11471;687
0,sub-03,247,ses-03,ERP,8192;6075;3603;7030;5384;990;693;1734;8387;3597;6915;8285;1496;1741;2912;6437,ERP,ERP,sub-11,11487;5295;6681;11470;9595;5642;11588;9824;2751;4850;3535;9946;1625;8409;3826;5572
0,sub-03,248,ses-02,SSVEP,10442;10070;8332;4296;5531;6388;5150;7093;2913;9264;4613;3235;3485;9637;1956;1633,SSVEP,SSVEP,sub-14,8979;3969;1184;5440;7652;9796;3219;11063;9171;3035;6119;68;15;549;4899;7277
0,sub-05,249,ses-04,ERP,6019;59;11013;9123;8746;4240;8041;3572;5076;10499;3874;653;5306;6548;7349;1297,ERP,ERP,sub-11,5612;7265;6800;4928;11214;8157;9126;6796;6770;208;495;9150;7907;1844;11011;7003
0,sub-02,250,ses-04,SSVEP,11422;5262;8132;1289;8686;5980;8721;11124;8717;5499;2260;8763;2770;2905;8273;7693,SSVEP,SSVEP,sub-03,2867;10553;3011;77;2232;10429;8723;11463;3518;10224;5560;5255;759;1133;2263;10737
0,sub-02,251,ses-03,SSVEP,7046;7833;10546;1656;1014;7682;9733;1058;10694;6599;6796;5973;10296;11667;7515;816,SSVEP,SSVEP,sub-23,4007;3186;3492;3015;8808;11519;8521;4945;1601;9822;4692;1664;11570;1257;3490;5200
0,sub-05,252,ses-04,ERP,7078;5325;5878;11077;11629;5842;9890;1100;1877;9335;3323;11075;11503;6357;1789;10933,ERP,ERP,sub-15,968;2276;3626;10155;6521;8997;3260;891;5763;11026;9971;1293;9704;2648;6344;1069
0,sub-05,253,ses-02,SSVEP,1390;5090;9622;2520;799;3072;1522;8157;10595;9853;8121;8599;6307;3468;3663;3929,SSVEP,SSVEP,sub-11,2226;10949;7917;10926;11320;10712;7127;9907;2305;7361;9288;11335;6449;3222;7046;5342
0,sub-03,254,ses-02,ERP,7196;11693;10442;9608;4400;2246;8891;3927;11110;9903;8659;8430;9816;2965;6535;702,ERP,ERP,sub-18,7436;5685;7323;5404;8905;2211;10230;7747;3397;8268;319;4480;4744;9317;2895;667
0,sub-03,255,ses-03,SSVEP,2190;1403;7780;9975;4488;563;1385;7598;8575;7242;9101;2240;783;4365;1696;3678,SSVEP,SSVEP,sub-05,11334;2503;8291;1994;839;10778;691;2090;3408;11196;5385;1273;9018;8568;1455;7352
0,sub-03,256,ses-03,SSVEP,11388;10209;9015;11201;994;4012;8994;5100;25;6266;11795;446;6851;7708;2297;7455,SSVEP,SSVEP,sub-05,6763;11312;11008;1705;1933;1480;4108;3141;5121;3618;8422;4220;2877;6337;7426;3209
0,sub-05,257,ses-03,SSVEP,10092;10429;9494;2612;1659;2443;6939;5897;11596;5882;6595;1903;7225;5481;8211;2319,SSVEP,SSVEP,sub-15,1728;11720;6271;11747;6491;4978;5017;10663;2382;3000;6732;1295;3351;786;3261;8655
0,sub-05,258,ses-03,SSVEP,7745;7059;8825;10924;3991;7507;2060;9391;9849;5163;5086;6172;8760;7316;913;2815,SSVEP,SSVEP,sub-14,9443;6993;6659;6228;1938;2146;10069;61;6120;2231;2290;4759;4540;9630;344;11394
0,sub-02,259,ses-02,SSVEP,11171;5482;907;7624;7481;11395;597;1401;10887;8694;4198;7304;11475;438;3608;9294,SSVEP,SSVEP,sub-21,330;5138;3619;9771;10662;3332;6665;5705;5010;1352;6357;9332;1905;10455;9108;7562
0,sub-02,260,ses-03,ERP,9018;7066;3343;5215;5051;10668;5861;3083;959;4863;10061;891;8885;10308;10317;1166,ERP,ERP,sub-03,10467;10908;7442;10120;5500;915;10583;7925;9784;287;1450;9647;6504;4259;10337;1005
0,sub-03,261,ses-03,SSVEP,9092;10691;10445;10943;11259;3471;3194;552;6585;5405;8247;5879;9110;11642;7482;9103,SSVEP,SSVEP,sub-11,6754;9437;8293;4812;2764;9317;11589;6847;1619;9540;3442;10172;47;9568;7068;8671
0,sub-05,262,ses-04,ERP,2841;10670;2534;4250;5846;1965;6154;3642;5879;10807;5825;8757;7852;5073;6267;2113,ERP,ERP,sub-11,3007;11510;11655;3990;6032;11028;11079;2754;2464;6609;3957;6579;4643;9573;10296;11227
0,sub-02,263,ses-02,SSVEP,126;2649;2907;2007;1563;8109;10394;5375;5983;8871;2532;3252;10815;1604;4971;11697,SSVEP,SSVEP,sub-19,1111;2335;4342;1587;10746;5507;6520;8446;6800;1182;185;643;5874;2952;3139;8887
0,sub-02,264,ses-04,SSVEP,2954;10418;704;1467;463;4220;10515;5759;3868;9063;7321;7126;7473;6985;2384;632,SSVEP,SSVEP,sub-23,6962;5307;2396;9070;3414;11392;2341;4898;8548;11722;2859;1166;5120;10728;5657;10029
0,sub-05,265,ses-03,SSVEP,4964;4670;9267;2703;8685;386;11541;9953;8855;8446;2376;11650;9157;60;3214;1381,SSVEP,SSVEP,sub-11,1367;4151;7995;3291;1256;10467;74;7486;7311;7071;3129;3535;10662;10378;4298;11063
0,sub-05,266,ses-04,ERP,3254;1528;948;2261;10660;11185;10724;7952;1117;8337;4772;8880;3258;5335;4642;10812,ERP,ERP,sub-24,9342;5838;10681;11511;10778;6017;6147;8821;7261;3134;8099;9872;2256;1450;74;7868
0,sub-05,267,ses-04,SSVEP,2723;11522;10883;7603;353;538;1558;7202;9069;5620;7840;9735;5151;5602;773;9607,SSVEP,SSVEP,sub-11,4669;6686;6168;3152;5468;568;7586;1229;3964;7208;11269;7917;3027;8409;5878;11659
0,sub-02,268,ses-03,SSVEP,6500;5421;8527;11716;6033;4381;8876;5073;4187;7467;8778;5558;7516;1314;1160;5290,SSVEP,SSVEP,sub-14,3326;6509;7100;7557;3228;2747;532;10249;740;6568;7468;11699;769;7823;6627;2867
0,sub-05,269,ses-02,ERP,4608;2129;7685;9488;475;7341;7545;11227;7213;5943;11146;1931;2961;6097;2149;5200,ERP,ERP,sub-11,5489;11176;8626;1157;5332;8801;3678;4015;6767;10017;8716;340;6608;4463;9058;361
0,sub-05,270,ses-03,ERP,3333;2555;11205;10607;2085;248;3973;9083;1128;9931;3498;2723;5558;5730;8668;7155,ERP,ERP,sub-11,1828;8039;7100;3623;9172;8324;6179;11103;5762;76;10307;7504;3138;1350;4956;8096
0,sub-03,271,ses-04,ERP,540;10564;800;9280;5218;3410;3966;10191;4617;4796;11556;4208;7757;3108;6643;2338,ERP,ERP,sub-05,3380;740;1186;6525;2110;5083;10132;158;9934;9426;8796;8768;9229;10622;545;5289
0,sub-03,272,ses-03,SSVEP,5776;10048;3877;10994;4701;2105;6665;9703;9327;4834;546;1563;1295;10900;10227;5844,SSVEP,SSVEP,sub-18,129;8483;11592;256;7296;11649;5427;7832;3838;4034;7286;9298;10274;5066;4279;11297
0,sub-03,273,ses-04,ERP,1465;2969;10435;4772;1994;9231;4573;9401;528;3011;7335;8782;6654;2299;1189;2822,ERP,ERP,sub-02,3269;942;11473;2238;767;2575;7531;6373;5479;4913;4896;5673;8783;6116;9372;11790
0,sub-05,274,ses-03,SSVEP,7970;2880;4091;10873;9570;268;7195;4810;2219;4955;10517;469;6828;9195;3113;1600,SSVEP,SSVEP,sub-03,6247;6010;2960;8231;5552;9716;321;6328;5839;6137;7080;8558;7746;8933;802;2312
0,sub-02,275,ses-04,SSVEP,10024;9890;6103;9255;7918;5649;11119;2915;10609;1662;2456;9523;10510;2285;1736;5485,SSVEP,SSVEP,sub-18,3904;9042;7204;45;4538;5010;9947;11610;10853;5476;4849;9024;7169;9318;607;4991
0,sub-02,276,ses-04,SSVEP,9172;6904;1577;4706;5679;3812;8068;5920;8140;8294;10281;6311;8188;990;5940;9228,SSVEP,SSVEP,sub-23,661;7112;8279;2056;7284;6293;11212;8995;6134;1567;11736;9011;3365;3738;5260;6965
0,sub-02,277,ses-04,ERP,5427;7843;2890;9201;11221;5097;7609;4160;8847;5847;2110;10344;10277;10361;5647;10468,ERP,ERP,sub-21,6236;1810;1377;9464;4768;816;5549;1447;2220;3728;11782;6961;7097;3151;10498;10554
0,sub-05,278,ses-03,ERP,1961;9162;341;1569;11195;4384;11079;9006;3971;7215;2475;609;7799;8348;6784;1933,ERP,ERP,sub-19,2620;6117;9171;10372;640;6165;4277;4992;596;1890;9950;11708;5087;833;5165;2535
0,sub-03,279,ses-04,ERP,7453;1651;3590;4011;3701;5532;9576;6450;1900;2158;11477;11354;5562;4140;9183;4926,ERP,ERP,sub-23,3298;2545;11499;4392;10550;911;1794;138;425;146;9136;7223;5422;8877;6515;179
0,sub-05,280,ses-04,SSVEP,8336;2314;5722;7533;10896;5143;10869;3250;4324;1098;5155;6600;10781;10692;3989;9501,SSVEP,SSVEP,sub-17,2776;11186;8457;1912;8483;986;3888;11575;1183;4570;222;6355;10656;8551;9405;7470
0,sub-03,281,ses-04,SSVEP,211;3339;5731;11445;5297;1473;4994;7739;6763;8323;7690;6486;3500;1872;6570;11533,SSVEP,SSVEP,sub-12,6520;1885;10361;8297;5832;7799;11566;8415;7835;7159;11507;8455;3611;9335;10690;7571
0,sub-02,282,ses-04,ERP,8531;8004;8995;1287;11467;11692;4543;11668;4795;2952;7271;10574;6193;8986;8908;5113,ERP,ERP,sub-19,2572;6175;9302;8145;5071;3315;2523;10637;4204;5797;8103;11401;5536;2973;9973;4956
0,sub-03,283,ses-02,SSVEP,1598;76;2037;1853;6779;6218;9876;4392;10854;4300;2430;4041;11667;7692;847;1964,SSVEP,SSVEP,sub-17,4310;543;10382;8637;11338;3511;1028;7587;7176;4532;3063;147;10620;402;11495;1317
0,sub-03,284,ses-02,ERP,4308;1326;2539;2803;11125;1010;11356;11123;439;8942;7936;1060;6829;11734;5331;11746,ERP,ERP,sub-02,2351;8495;10001;72;4013;3986;2181;5891;11390;2679;8252;5180;1539;9288;9872;4653
0,sub-03,285,ses-03,SSVEP,6965;1744;9278;6253;3567;9575;7545;1994;7768;519;6202;9428;8036;9384;2347;614,SSVEP,SSVEP,sub-02,8899;11444;9636;2741;3797;240;10362;10309;8045;9518;6050;5404;11648;3353;1884;4889
0,sub-02,286,ses-03,ERP,11572;9083;1159;1009;4415;2054;5239;11002;359;4149;6980;879;5560;224;1663;9569,ERP,ERP,sub-12,5416;1424;8951;10219;4464;8792;2174;9831;6811;9648;9194;1766;5582;2529;7153;6163
0,sub-05,287,ses-04,ERP,1017;5927;8518;10848;3194;7694;9852;1953;3540;6459;10302;2906;3971;6630;11200;4457,ERP,ERP,sub-19,590;1992;871;548;1335;7756;11679;8197;315;1297;8820;3995;11103;10147;10110;9033
0,sub-03,288,ses-02,SSVEP,1160;600;5806;645;4402;819;9244;9133;10145;3142;9280;3687;11334;2074;11626;3867,SSVEP,SSVEP,sub-14,8427;7152;6179;10019;895;2563;7535;7274;7519;4701;6997;8363;4487;5448;762;7368
0,sub-03,289,ses-03,SSVEP,1275;7781;8053;300;4125;1599;11406;7602;8865;9232;7627;1297;3609;10497;2148;6886,SSVEP,SSVEP,sub-23,10044;7625;3269;3305;10832;6468;5022;1827;7356;3923;9357;7866;6291;6504;2442;7513
0,sub-05,290,ses-04,SSVEP,5815;1858;6947;9494;5733;1262;1271;8337;11688;5365;10426;6451;5827;7993;4070;7992,SSVEP,SSVEP,sub-23,3205;3932;1836;5875;9002;3998;4770;7778;10080;2100;1555;2267;4688;8493;10457;6426
0,sub-05,291,ses-04,ERP,8565;9619;7906;9907;2593;10402;10383;11306;7967;1201;8191;7608;218;10106;3342;1614,ERP,ERP,sub-18,10799;10970;11481;3439;8779;6056;4382;8520;5063;2098;6482;11362;5667;2851;599;11689
0,sub-05,292,ses-03,SSVEP,8644;6722;1599;9154;9645;10220;5869;7643;7459;2326;5480;11531;9065;1114;684;3538,SSVEP,SSVEP,sub-21,8445;8574;8623;2123;9575;2401;11731;11167;4865;8422;7333;616;11618;9857;4557;2300
0,sub-05,293,ses-03,SSVEP,3272;4065;8557;3552;5136;6362;7114;6762;1359;5555;6617;5741;11325;8908;1635;9000,SSVEP,SSVEP,sub-15,11309;10315;378;11340;675;11445;5103;9437;5464;11056;1256;8372;3744;5240;7078;4782
0,sub-05,294,ses-03,ERP,10704;5461;463;3392;7112;325;5626;10658;7621;757;8281;9038;9492;2095;4944;730,ERP,ERP,sub-24,1892;10116;579;7548;11238;1109;9215;6776;9238;863;10302;1766;11132;3546;609;8052
0,sub-03,295,ses-03,SSVEP,3567;4937;8708;4732;9299;5263;11098;10663;11016;1845;6537;4358;6191;3046;9790;2535,SSVEP,SSVEP,sub-17,3761;6121;10936;312;632;3191;9515;3161;2793;9868;608;3225;2473;6355;9483;7911
0,sub-02,296,ses-04,SSVEP,853;2079;8138;7215;10877;3539;7462;5259;1420;11031;2649;5632;2956;11594;9481;9809,SSVEP,SSVEP,sub-17,10873;2475;472;3007;9077;8653;7328;10456;5525;3117;8251;9427;4267;6980;7392;1355
0,sub-03,297,ses-04,SSVEP,1395;6203;6421;1515;2314;650;4844;10114;690;4419;2013;6651;9683;11337;9033;5463,SSVEP,SSVEP,sub-15,857;1099;5482;2721;2995;6201;4339;10606;10464;524;6429;6036;7591;10651;119;6571
0,sub-02,298,ses-03,ERP,3018;438;9104;7908;1123;842;4996;6153;4835;484;5602;2948;60;6383;4440;1905,ERP,ERP,sub-19,5174;10691;9925;8470;7038;11695;300;11083;9671;11659;7985;4960;10089;7966;7644;9050
0,sub-03,299,ses-02,SSVEP,5717;1877;28;4303;5410;224;5593;9193;4851;2406;7357;7675;8727;5557;6871;9687,SSVEP,SSVEP,sub-14,10449;9052;9019;7169;10531;428;8072;10483;8366;10098;2731;10374;9411;5875;10569;8921
0,sub-05,300,ses-03,ERP,11504;7864;129;148;9879;5727;9561;707;10168;7109;7800;3207;9268;10550;7442;11563,ERP,ERP,sub-15,10243;1159;10959;7389;5577;942;11570;11146;2592;5296;5005;5902;7233;3643;10207;6038
0,sub-05,301,ses-02,SSVEP,6548;6823;7464;3189;1560;8580;4000;9173;9592;9952;7170;5354;7865;6658;8353;8884,SSVEP,SSVEP,sub-11,11074;4934;10478;2795;2123;1151;6927;8035;1458;1991;3992;6595;7404;6151;1721;1806
0,sub-05,302,ses-02,ERP,10747;3823;4085;7447;1971;10490;3025;10181;5553;4723;558;8258;5072;11648;5585;993,ERP,ERP,sub-03,10184;6871;5339;1232;5154;11387;843;4060;2556;345;3297;8846;4643;8484;6649;5033
0,sub-03,303,ses-04,SSVEP,10153;580;9724;9096;1866;1725;9990;9993;6878;8791;6251;9841;7089;11014;10239;5693,SSVEP,ERP,sub-24,3685;4650;2586;10364;10838;538;4132;7847;9155;5171;7339;997;9459;2786;11756;6
0,sub-02,304,ses-03,SSVEP,6361;8042;4025;592;8627;2001;4163;8670;5702;3048;2682;8736;11454;9505;2165;1374,SSVEP,SSVEP,sub-14,4878;6956;5816;6444;6776;7102;5297;9217;10042;1107;821;11543;7500;4254;5454;7226
0,sub-05,305,ses-03,ERP,11227;5494;10653;5407;3026;10867;10098;6711;9539;11353;3299;1943;1936;8901;6081;7770,ERP,ERP,sub-15,1881;11292;8191;3284;9425;9813;5367;3135;760;5522;5309;4347;575;1120;902;8128
0,sub-03,306,ses-04,ERP,9107;1745;2828;268;10081;5743;11706;9674;359;5216;1034;1264;5412;8699;9683;565,ERP,ERP,sub-02,8023;2438;7357;11627;3647;10202;2518;1782;6255;10069;6844;4914;1961;6160;7488;8138
0,sub-05,307,ses-04,SSVEP,3352;11502;1748;6821;4114;1010;869;6963;7221;6785;8255;3356;9050;5115;7373;1987,SSVEP,SSVEP,sub-02,3581;8673;193;761;11755;7283;7197;3561;6419;10182;7750;6933;4337;1869;3904;1169
0,sub-03,308,ses-02,SSVEP,9836;9174;7810;7354;4892;9389;788;6946;2064;1752;7551;4797;1680;870;8466;3074,SSVEP,SSVEP,sub-02,924;777;5486;8684;8330;248;10559;6476;9370;6036;9411;11100;9586;5591;11143;7654
0,sub-02,309,ses-03,ERP,10227;1400;1558;2909;6520;2076;3268;1985;5240;1345;4772;9670;4786;5536;1294;3083,ERP,ERP,sub-12,1914;10699;4391;8020;10682;11448;2539;5340;6814;7425;9685;9514;9377;2893;8693;9293
0,sub-02,310,ses-02,SSVEP,8550;3122;2035;6957;2137;10356;2213;2191;3256;9276;1340;5116;4111;4999;4632;4281,SSVEP,SSVEP,sub-15,9945;4681;1462;716;11335;7667;9639;8789;3369;5221;5406;6994;8079;4408;4263;3241
0,sub-02,311,ses-04,ERP,8575;8307;8776;8637;3665;3730;2373;9312;4648;2182;6186;5739;6518;1470;2270;8397,ERP,ERP,sub-18,11655;2969;1409;9442;6038;5650;9519;697;8710;1094;11055;1188;4627;6777;1606;7070
0,sub-05,312,ses-02,SSVEP,5720;5289;11300;5063;8779;9152;3531;5250;4490;10429;8823;7936;10107;4210;2821;1027,SSVEP,SSVEP,sub-17,4548;10371;6700;7427;2721;6856;9088;121;6728;9117;7136;3236;2719;9089;10477;9434
0,sub-05,313,ses-03,SSVEP,4714;8628;7721;5470;5860;9117;9757;5447;8086;5173;1005;6116;6144;11467;9388;4294,SSVEP,SSVEP,sub-02,4632;4835;5811;469;3371;1097;10339;5041;6277;1401;4742;3401;8093;6011;1807;5057
0,sub-03,314,ses-02,SSVEP,5380;4636;11128;3641;5101;2215;6096;3228;214;11039;250;5038;3449;10562;2876;4131,SSVEP,ERP,sub-24,8244;2618;282;11213;6704;7443;11381;2899;1529;10692;7055;5603;8549;8847;8708;8968
0,sub-03,315,ses-04,ERP,9392;11705;8523;5778;1312;8211;6856;10844;3415;1138;7489;5818;134;10614;991;133,ERP,ERP,sub-21,7156;10377;2420;2462;4428;6041;1389;3026;530;5034;10920;7711;2724;5160;5270;3775
0,sub-02,316,ses-03,ERP,10056;4133;926;3071;11051;3233;2870;284;3388;520;3181;10278;906;5172;1701;4803,ERP,ERP,sub-21,7710;9797;9338;5350;11327;7742;6164;4301;1522;1445;11514;9139;4220;2846;10047;8562
0,sub-02,317,ses-03,ERP,8442;1977;6351;491;1951;2206;4657;4064;8173;9933;830;9101;3290;4290;11327;6086,ERP,ERP,sub-05,11621;102;6585;4803;6788;3337;2268;2717;11207;8296;5604;9607;5680;5474;4006;10719
0,sub-05,318,ses-03,ERP,5954;7564;8407;10405;7122;7117;983;9336;249;10078;3598;4566;987;10435;3590;10597,ERP,ERP,sub-18,10246;3861;6934;3097;8546;7884;10743;4677;7303;5825;2489;2322;2789;8656;4664;333
0,sub-05,319,ses-02,ERP,7441;5874;5538;1760;3414;9065;7119;1891;373;10191;1615;2047;1463;8809;7894;10861,ERP,ERP,sub-17,1527;4634;1749;6954;2883;4758;10027;2632;1530;2392;6785;7390;7245;10762;11679;9418
0,sub-05,320,ses-03,SSVEP,4064;9914;5664;4196;5365;2838;466;502;221;8419;5642;10178;8742;2369;1292;1941,SSVEP,SSVEP,sub-03,3207;7407;783;11797;4606;11040;6691;4661;11553;480;2262;1782;1030;1725;4789;5562
0,sub-02,321,ses-02,ERP,1125;8243;9189;6305;5860;8474;8082;8367;7313;4399;6030;9685;8078;2596;6886;5232,ERP,ERP,sub-17,4930;6722;3025;9526;3223;2156;7084;2418;4536;2503;1528;1388;4886;5312;5148;11244
0,sub-05,322,ses-04,SSVEP,2360;2473;5213;2055;2621;8848;5682;3500;3305;6827;424;7011;9452;4541;382;219,SSVEP,SSVEP,sub-02,11113;9031;1537;10905;8882;11043;7203;2715;7812;11488;7149;8793;10392;2004;2010;8240
0,sub-03,323,ses-02,SSVEP,6557;1307;7723;27;3311;4220;2120;11745;2122;4754;2765;8960;817;3112;4859;7558,SSVEP,SSVEP,sub-17,1741;2253;10886;1361;6325;5726;2531;1699;2741;10133;2294;5737;135;4606;8647;8356
0,sub-02,324,ses-04,SSVEP,5479;9145;2574;10278;10583;63;1792;2858;5923;2621;9834;812;4043;1959;9299;10911,SSVEP,SSVEP,sub-19,10290;6794;7841;9651;7157;4862;5374;8079;11299;5769;1895;9625;2901;1831;5337;7829
0,sub-05,325,ses-02,ERP,10305;10825;7045;2829;9987;6758;340;2903;2839;3327;2664;7952;1945;4794;131;617,ERP,ERP,sub-14,9532;10251;10640;4409;6229;2464;10405;734;9755;2171;2356;4364;7626;5864;5523;9097
0,sub-02,326,ses-04,SSVEP,2014;5104;5115;9271;8117;8843;10932;5323;6435;5232;1780;8977;4053;2790;7380;5189,SSVEP,SSVEP,sub-03,2064;226;8723;1604;9235;1678;1642;11055;5322;11745;2713;1048;5199;7467;2980;5554
0,sub-02,327,ses-02,ERP,4970;2047;869;5696;2807;6222;134;9748;4129;8146;9555;1853;11105;6870;9289;7764,ERP,ERP,sub-23,1246;2989;11499;3924;4869;1306;2691;9290;3559;2513;10322;4425;6187;4144;3135;6618
