fold,participant,sample,session,support_actual_task,support_starts,task,wrong_actual_task,wrong_owner,wrong_support_starts
4,sub-23,218,ses-02,SSVEP,5038;5230;10200;4284;7414;4900;5221;1040;266;10631;3096;3541;6242;3340;2875;9444,SSVEP,ERP,sub-24,10048;2767;6374;8923;11602;9050;8651;7394;1179;4454;2291;2764;4680;3135;10704;4768
4,sub-23,219,ses-04,ERP,7060;9018;11376;8551;6674;7659;6070;8832;4515;6434;6666;217;2236;6965;4862;5423,ERP,ERP,sub-06,3412;8894;9568;622;4059;10517;11063;3720;9208;2083;5015;374;9047;2660;437;4678
4,sub-19,220,ses-03,ERP,1802;5786;9680;7066;1051;10811;758;11492;9150;10333;10399;4230;8545;1486;6408;9298,ERP,ERP,sub-15,4554;7207;5175;6577;4204;11645;11540;4940;9966;4634;3347;1710;1941;10409;1970;6345
4,sub-23,221,ses-04,ERP,7766;7857;2228;3925;9235;4314;9738;11646;914;3114;5497;3821;5216;11679;6073;4985,ERP,ERP,sub-12,2298;7240;8409;4930;10483;3852;9168;10056;7329;11046;8372;6354;4756;768;11656;4115
4,sub-23,222,ses-04,ERP,5623;1130;2775;8133;8289;10882;7793;6060;945;3444;1765;83;4689;4599;6131;56,ERP,ERP,sub-09,6382;2787;3861;11282;11567;2348;4184;6515;3398;4652;11602;4719;59;2118;6167;6675
4,sub-23,223,ses-04,SSVEP,2050;5881;2487;1346;5126;9514;8399;7182;6206;9190;10593;8298;4602;9168;5875;9754,SSVEP,SSVEP,sub-14,4744;288;3467;747;5183;11468;9022;4346;4028;10394;9016;125;3469;2468;9220;7939
4,sub-19,224,ses-04,SSVEP,2709;7480;8668;8265;5199;9605;8332;6873;9555;3410;10458;4705;3853;8373;240;11683,SSVEP,SSVEP,sub-21,3313;7923;9306;2376;8137;9179;9472;2220;1332;7478;287;9665;10069;6935;255;9847
4,sub-19,225,ses-03,SSVEP,1790;5768;7107;2833;4068;4265;369;2908;11625;8196;8896;947;3215;10743;1745;5139,SSVEP,SSVEP,sub-06,971;4924;1156;3797;3046;7363;6965;1580;2820;10941;9490;7506;688;4010;7537;1771
4,sub-23,226,ses-03,SSVEP,1327;7925;6910;10812;4834;3209;1041;10813;740;6686;10092;7825;10889;3203;6861;1573,SSVEP,SSVEP,sub-06,4087;11281;10721;3920;5567;5677;488;10719;1618;9743;10060;2109;11685;5163;1364;1095
4,sub-19,227,ses-04,SSVEP,2302;4211;1468;6636;2926;7509;4502;10890;7491;6170;7764;9584;4826;749;46;8086,SSVEP,SSVEP,sub-06,6648;7509;7805;33;5777;6936;9236;3393;6623;10174;87;5311;10881;8961;10464;406
4,sub-19,228,ses-02,ERP,7061;1777;1472;9628;11438;1143;3082;3812;3560;7015;32;9218;2796;9707;1745;11501,ERP,ERP,sub-18,5815;774;11753;9247;4957;5647;1422;9828;7613;1619;207;1443;1138;7828;2275;7623
4,sub-23,229,ses-04,ERP,7726;11061;6940;7836;11335;9742;73;1608;1010;1750;7142;11800;7454;2847;3607;11062,ERP,ERP,sub-17,3409;9065;3361;2416;7410;9060;7144;5444;4543;2766;2913;782;8550;59;1444;875
4,sub-21,230,ses-03,SSVEP,1971;2782;8896;5052;6875;8329;1268;956;5103;5349;8406;5832;5252;9771;5952;7015,SSVEP,SSVEP,sub-09,1208;4532;6224;4274;1710;2776;9266;6873;1845;2772;5205;1222;9257;11401;1941;3542
4,sub-19,231,ses-02,ERP,5107;217;11150;1430;9940;8992;2688;11370;11568;4965;9367;4865;8814;7332;2870;3448,ERP,ERP,sub-06,8081;11621;5338;7890;11593;9020;7035;9912;11797;5047;8388;6215;527;3854;1288;5821
4,sub-19,232,ses-02,ERP,9669;491;7464;7281;5389;4098;11267;11497;1254;5290;9822;6010;5810;508;1421;9268,ERP,ERP,sub-21,4959;2858;47;6345;9005;8161;8417;4631;8113;6324;8535;1678;6637;793;7292;5294
4,sub-21,233,ses-03,ERP,2256;8292;225;4465;11532;4433;8454;1326;4906;3224;1869;5522;2729;1775;4677;10956,ERP,ERP,sub-09,3319;11070;6902;9440;2648;7318;1490;10957;362;1834;11623;7906;6404;9734;3485;881
4,sub-23,234,ses-04,SSVEP,3276;4518;7675;3930;3876;3321;3619;3675;357;3316;8538;2846;2033;1201;374;5895,SSVEP,SSVEP,sub-09,5363;445;1451;7411;9544;10079;3112;4656;10492;10206;7495;932;1527;9173;2086;7010
4,sub-21,235,ses-04,ERP,8273;8606;2417;3515;5874;218;6396;1926;9038;6912;1185;10064;5962;5109;10159;985,ERP,ERP,sub-18,2679;3614;7678;8482;683;6314;10715;9000;4013;3479;6638;9505;490;2434;4826;4225
4,sub-21,236,ses-04,SSVEP,7633;10963;1704;8336;5005;11140;4381;5906;8733;8459;4972;898;9201;4843;190;4065,SSVEP,ERP,sub-24,7370;8109;1069;11684;1881;11295;415;7858;7543;4761;8508;7157;10406;8039;2257;7278
4,sub-23,237,ses-03,SSVEP,9876;7864;5452;6018;5345;3813;1905;3423;4102;11252;9010;2195;9870;4629;1770;11129,SSVEP,SSVEP,sub-18,3200;3516;11661;10099;8655;4208;5575;9834;2338;902;5271;5144;11127;268;2896;6880
4,sub-21,238,ses-02,SSVEP,2512;4860;11312;1507;10413;11631;22;1272;2813;9088;3648;10853;7867;5301;8495;6015,SSVEP,SSVEP,sub-15,2556;4299;440;8902;6654;4395;8808;7906;8522;4755;4429;9957;5786;3413;7078;8664
4,sub-21,239,ses-04,ERP,7347;4242;7227;4205;3998;4002;1885;11165;787;3604;10786;6635;10329;11214;886;6160,ERP,ERP,sub-24,814;3847;2806;4217;4263;8087;9129;7270;4520;1904;8590;7325;11560;4020;827;6882
4,sub-19,240,ses-04,ERP,5176;10340;8250;11188;5456;1543;534;6604;6798;7968;144;8611;6706;1300;8263;4201,ERP,ERP,sub-09,350;10665;1252;9317;1469;2015;3537;4744;7791;10456;7377;3639;3384;6235;453;10542
4,sub-19,241,ses-02,SSVEP,10976;1607;7799;6931;8603;289;921;8764;1616;4641;5812;8706;9508;5018;10328;7013,SSVEP,SSVEP,sub-17,438;1601;2498;403;8682;2732;1689;6800;1201;5186;860;6712;1184;10812;8510;6255
4,sub-21,242,ses-03,ERP,3791;5066;4178;5147;479;1722;2056;1833;10210;1797;4504;7320;5629;1860;531;2947,ERP,ERP,sub-14,1191;6661;1879;10374;4476;9851;11678;4495;7838;10022;7175;8822;11305;6785;6791;9892
4,sub-21,243,ses-02,ERP,9736;3213;8053;3062;828;5568;3538;6709;769;2729;4203;2534;11007;3573;8043;10881,ERP,ERP,sub-07,4129;6072;3182;3490;1141;3458;2786;4202;5618;202;7898;6423;165;1142;10109;6565
4,sub-23,244,ses-02,ERP,6510;5799;2819;9010;3654;897;1922;905;9183;6914;3841;8273;10238;5305;9303;6724,ERP,ERP,sub-17,4926;1961;5472;1859;7434;9060;5230;6255;8975;9039;7697;1951;4988;3827;5860;4312
4,sub-21,245,ses-04,ERP,7596;318;4803;10909;3288;5812;5697;11383;9082;8014;3192;7641;10663;7691;6954;3983,ERP,ERP,sub-11,612;2081;10523;5403;8485;7025;10271;8227;8089;4640;3553;9904;526;3972;332;1437
4,sub-19,246,ses-04,ERP,7816;7190;2078;5034;4273;11313;11514;11473;3056;11474;9644;544;10643;717;11543;4797,ERP,ERP,sub-24,5993;5350;10680;8473;2546;4641;3836;2455;4770;9710;4417;4686;377;6333;984;10046
4,sub-19,247,ses-03,ERP,10537;8032;9780;2223;4621;3167;9111;5474;3927;1842;11159;6884;908;5467;5066;6911,ERP,ERP,sub-06,5344;9959;3041;8231;1438;7770;9205;3396;10837;11388;10346;496;9684;9070;4623;10212
4,sub-21,248,ses-04,SSVEP,9813;7549;8089;4901;376;11780;5269;10657;955;5549;920;3835;1063;815;7997;1265,SSVEP,SSVEP,sub-23,3137;8977;775;9906;6504;9855;11623;5614;9065;3821;2325;3614;3719;3320;8588;8690
4,sub-19,249,ses-02,SSVEP,4017;10708;9829;5187;9862;428;4543;4231;8779;5132;6059;9816;2003;4104;9826;1210,SSVEP,ERP,sub-24,3485;10531;4620;4281;11354;9264;6936;4998;11641;6097;6691;2712;9011;5487;1730;4867
4,sub-19,250,ses-03,ERP,9065;9549;7289;8373;7524;2552;7042;4287;2920;7470;4594;11551;4950;11096;6148;9184,ERP,ERP,sub-18,9009;5768;4096;11430;5746;8735;6727;6065;7649;11639;5636;6059;840;2535;0;5696
4,sub-19,251,ses-02,ERP,2558;6007;10138;3981;10748;8933;10787;7969;4783;8137;10507;7368;7424;4594;2714;11366,ERP,ERP,sub-23,1862;2967;3924;5083;11291;11372;7602;8509;8024;4046;8984;5475;7828;10840;5109;250
4,sub-23,252,ses-04,ERP,7188;8768;11161;4823;2588;10561;4824;5177;3946;4297;4750;6641;7710;7863;9400;7314,ERP,ERP,sub-17,10170;11100;516;673;615;5782;2794;6182;10190;9237;7096;2859;6486;522;7193;5445
4,sub-21,253,ses-03,SSVEP,6018;156;9268;9650;8452;3305;2080;11022;11453;6459;2738;861;9165;11396;7543;5135,SSVEP,SSVEP,sub-07,5774;11678;10367;570;117;5934;9437;6218;5451;7688;3473;2162;10887;10916;11790;1363
4,sub-19,254,ses-02,SSVEP,5233;5514;2593;10700;8946;5152;734;5562;427;687;6251;11748;7534;4315;2469;10777,SSVEP,SSVEP,sub-12,5494;6259;7162;8221;876;7080;4308;10825;1230;7998;243;2040;10032;1722;904;5450
4,sub-19,255,ses-02,SSVEP,10043;761;8012;8391;9778;80;11702;5750;3674;9214;5515;3213;1156;6006;1308;5252,SSVEP,SSVEP,sub-12,5975;6338;10627;4703;5027;11314;3816;9807;11202;4489;3292;3674;6281;7636;8336;5567
4,sub-19,256,ses-02,ERP,2997;1951;8053;5010;5655;3677;1862;11520;888;9862;7840;9736;10521;10503;602;319,ERP,ERP,sub-18,2676;9729;10276;5233;1310;11364;4138;5782;11559;3716;6356;8321;1056;8687;3775;3231
4,sub-19,257,ses-04,SSVEP,866;3227;4320;11453;3503;5606;6850;7547;417;6808;9638;3873;2909;3567;2876;7209,SSVEP,SSVEP,sub-12,7018;5626;1175;3371;3920;6299;7104;8243;1770;3521;3243;10847;7519;3518;10095;6283
4,sub-19,258,ses-02,ERP,9224;5769;4569;11141;9157;8985;4300;6622;7093;1829;10821;6861;10997;1474;2181;3423,ERP,ERP,sub-07,7655;98;4637;9830;9308;10204;8626;8701;1193;5117;1074;10442;11215;5247;10931;10572
4,sub-23,259,ses-04,ERP,10906;5423;3948;10278;3888;5203;5497;8009;8470;8944;8594;7488;8857;1368;9003;4735,ERP,ERP,sub-18,11194;3419;11337;4074;5902;7051;2400;846;9473;6974;6013;2863;4352;11418;10620;1519
4,sub-19,260,ses-02,SSVEP,8466;4040;4507;3458;7876;10990;11717;2055;132;4370;5804;10625;4235;7867;6522;9661,SSVEP,ERP,sub-24,467;8543;4275;10722;4527;8397;3287;7773;7680;6095;377;5806;10559;59;5110;7125
4,sub-19,261,ses-03,ERP,6564;1675;2800;9023;340;5568;5118;5690;1353;553;8118;11012;1864;5301;10802;5857,ERP,ERP,sub-11,1002;3692;3715;10339;5139;11745;8434;5727;5571;7868;8334;11682;9140;546;6650;9908
4,sub-21,262,ses-03,ERP,4192;2959;2671;4110;5170;2521;3893;3270;2878;9708;2879;282;4714;9904;3737;3009,ERP,ERP,sub-15,9907;6178;7153;7775;4749;8006;7068;8843;10287;8624;515;10880;5491;7722;9790;9289
4,sub-19,263,ses-02,SSVEP,7048;8242;11390;10996;11473;4947;1325;6827;9882;11614;3021;131;4217;2516;11622;9088,SSVEP,SSVEP,sub-14,10964;6536;1904;2533;5104;4321;6349;8239;10143;6549;2510;6678;10758;7678;8405;7104
4,sub-21,264,ses-02,ERP,4340;10920;9238;10826;6660;4022;1806;6133;3928;2884;4840;5723;11800;2038;2082;11489,ERP,ERP,sub-07,8619;8930;740;6010;1814;7890;428;3690;10056;7427;8569;4730;5446;4781;6477;545
4,sub-23,265,ses-04,SSVEP,6315;1994;2009;6729;5776;4236;10416;5876;8777;9027;5115;5383;3405;11204;11386;3211,SSVEP,SSVEP,sub-07,5761;10213;3899;10855;11354;10951;6182;6765;10018;6196;1602;3243;9542;5347;8197;3399
4,sub-19,266,ses-02,ERP,4091;6467;10269;7206;5585;1244;3218;10941;8987;7028;8293;773;2132;7641;3969;7591,ERP,ERP,sub-18,2099;2;7023;1689;967;11076;10123;11669;516;2920;10853;4999;5177;3957;5110;1010
4,sub-19,267,ses-04,ERP,2806;8444;7059;11461;8628;6348;7921;4280;1070;2479;7926;997;11540;4895;1147;10818,ERP,ERP,sub-15,6346;7182;5570;9373;3441;11662;8428;8556;9109;5659;1105;9494;4106;10904;4185;10067
4,sub-19,268,ses-03,SSVEP,6693;10257;2463;8884;4388;1192;7370;10344;3313;9865;484;4734;2440;6093;4894;7499,SSVEP,SSVEP,sub-17,473;1208;7124;10490;4630;5658;4931;1749;4550;6072;8952;9972;4011;8854;781;4223
4,sub-19,269,ses-03,SSVEP,3163;3300;1960;6884;8658;8887;8571;1995;8068;11204;10752;563;5442;7529;11740;7937,SSVEP,SSVEP,sub-14,3538;3891;7565;10705;3099;8396;7156;7955;4450;6861;2557;9039;7425;949;3112;3288
4,sub-19,270,ses-03,SSVEP,836;10333;7500;77;7789;5091;9313;644;6600;660;10698;5192;7549;825;2800;845,SSVEP,ERP,sub-24,11037;1604;3806;1466;6482;10332;2166;8057;623;1674;1336;2981;2520;7392;5379;7531
4,sub-21,271,ses-04,ERP,10381;9652;826;2382;8880;11259;7367;3249;6919;8019;8530;37;11148;6542;6843;5650,ERP,ERP,sub-12,7363;3202;8841;2035;3067;3269;3477;8564;5140;10232;1974;4378;10858;8176;7812;10707
4,sub-19,272,ses-03,SSVEP,3839;3458;5589;93;5412;10098;8140;3093;3617;902;6177;7152;7480;11340;3217;10716,SSVEP,SSVEP,sub-17,562;6208;8644;2879;6044;1183;7598;6747;3325;9577;2076;6713;3695;8217;6251;11504
4,sub-19,273,ses-02,ERP,8755;6243;11384;9129;98;3928;2587;13;3029;1967;9881;1432;3039;7141;1792;1545,ERP,ERP,sub-06,10552;4307;7903;4052;9340;6561;3573;3477;10866;4296;9942;10843;10842;1989;8415;10426
4,sub-23,274,ses-03,ERP,11275;670;9443;6299;2075;6416;6405;10927;7371;2844;3925;3482;4226;11476;1849;11129,ERP,ERP,sub-18,11604;5143;2621;10468;10428;5213;4021;1766;2282;3284;1861;10145;1337;7283;4340;1308
4,sub-21,275,ses-04,SSVEP,6790;10671;9172;5329;8518;7655;7793;3337;7935;4592;7604;2898;7733;5519;6039;4909,SSVEP,SSVEP,sub-12,1292;11306;9197;2423;3840;11190;1115;11599;8478;3342;9798;2108;6024;8410;6830;1408
4,sub-21,276,ses-02,ERP,10388;7843;11547;7390;5594;6807;9199;7455;1545;1312;10300;7859;2062;962;4470;6288,ERP,ERP,sub-12,5179;6717;251;6970;8805;5554;10757;7879;6051;4124;10787;9413;8886;11792;10801;10275
4,sub-19,277,ses-02,ERP,1512;7740;9190;306;3989;9390;758;1074;8174;3156;2790;6306;3008;3489;5060;2483,ERP,ERP,sub-23,4035;10517;9044;2921;853;11495;11205;1082;8667;1123;7327;2796;9715;9293;2991;5566
4,sub-23,278,ses-04,SSVEP,379;1664;9207;10199;1044;9900;7113;1397;3385;8155;4743;11385;9064;2423;1713;6410,SSVEP,SSVEP,sub-06,1912;248;772;1968;4580;5165;2579;8271;7842;8690;477;1962;4368;11781;6752;5822
4,sub-23,279,ses-02,SSVEP,1882;1589;1015;10818;10385;7491;2807;5223;11282;5668;4511;3764;7703;8266;7490;8129,SSVEP,SSVEP,sub-17,11626;1980;7157;4036;7982;8839;11075;6888;9316;1262;9020;7564;8877;9605;10944;811
4,sub-19,280,ses-04,SSVEP,5936;11602;11044;1177;525;7436;3221;11473;5397;5552;10156;6264;11365;7661;10570;10774,SSVEP,SSVEP,sub-15,11778;11606;7213;11461;7322;11045;10532;9290;7311;5199;4103;5291;11234;10915;3152;9372
4,sub-19,281,ses-04,ERP,7298;10221;8813;11475;11617;5457;8344;7753;5889;8217;11297;5398;1919;7267;9166;10939,ERP,ERP,sub-07,8852;10691;5427;8170;1498;8205;11627;5963;423;8040;9365;9827;10547;6138;4366;1629
4,sub-21,282,ses-03,ERP,5233;11459;7031;4147;1637;6214;11043;4557;2443;11508;1208;7590;4452;7434;7501;5043,ERP,ERP,sub-18,5546;3183;3805;9955;9143;572;10232;5800;10911;5322;3212;2503;11724;1237;9293;8809
4,sub-19,283,ses-03,ERP,8828;8756;9276;9865;1778;1982;8042;6554;4131;1810;8640;10307;10519;3844;3619;1215,ERP,ERP,sub-17,556;4456;11350;257;6974;7859;8976;10970;8683;481;2760;6045;4633;9875;4300;7788
4,sub-23,284,ses-03,ERP,9864;413;7505;8500;7206;7153;3169;4766;7172;10996;5532;135;208;469;4339;4973,ERP,ERP,sub-19,5182;1330;2112;9183;3055;6734;3583;6512;3278;5987;7840;10483;10032;2770;9465;4061
4,sub-21,285,ses-04,ERP,1585;6002;11657;10950;10489;9880;6701;3876;3855;8234;9144;10585;3603;324;1666;7633,ERP,ERP,sub-09,2716;4686;10529;5653;6402;9734;3133;11183;607;7935;9791;1546;1638;6148;8607;4940
4,sub-21,286,ses-02,ERP,5129;8391;6287;573;11668;3578;3054;8774;5084;6049;1293;2038;11041;5413;6931;945,ERP,ERP,sub-07,11307;6694;8139;2731;1779;9648;274;8082;1287;11749;5461;136;442;9092;8705;8391
4,sub-19,287,ses-03,SSVEP,3802;11672;11180;5484;3258;4751;5103;8813;4181;7234;7682;102;6165;3977;7661;1827,SSVEP,SSVEP,sub-18,5364;9272;4238;3619;1138;3852;5619;2627;7286;7121;5156;2271;6535;4865;11442;4942
4,sub-23,288,ses-03,SSVEP,5836;10218;6854;6587;611;2154;9209;6924;9462;7088;5164;5712;3418;8618;1355;10742,SSVEP,SSVEP,sub-09,8942;5551;5627;3309;4501;6146;8977;10909;2378;6896;8531;3248;5316;9322;6546;6542
4,sub-21,289,ses-03,ERP,8601;6216;8538;11217;4417;8044;7644;9199;6785;10490;4931;10087;3391;841;7137;2946,ERP,ERP,sub-12,9985;11172;10868;10153;8813;11144;8425;2164;8122;1762;1232;9119;4376;7099;10806;8858
4,sub-23,290,ses-02,ERP,1969;242;11694;8336;10299;3817;6448;11399;10325;5952;6372;5666;5088;10185;6348;10049,ERP,ERP,sub-11,1551;5927;10982;4797;11219;853;3788;10555;7132;10777;8480;17;6399;4291;4484;8828
4,sub-19,291,ses-04,SSVEP,3194;1367;9144;4417;10975;6519;953;8997;2651;11376;2300;7124;5474;455;6648;4190,SSVEP,SSVEP,sub-17,7051;9200;10648;3209;1259;1852;8787;10152;10473;8867;1496;10554;10625;1631;596;10501
4,sub-21,292,ses-02,SSVEP,1448;8337;760;11778;6655;10016;5379;2691;519;6045;2783;3526;6069;1571;8824;11618,SSVEP,SSVEP,sub-19,9941;9738;11470;11299;10564;10938;6165;3988;6259;904;4802;4391;7639;637;778;9236
4,sub-21,293,ses-02,SSVEP,1882;3622;10950;6154;7361;1436;4886;10111;8126;6753;244;5988;4260;7032;5750;6493,SSVEP,SSVEP,sub-15,7765;3435;2666;9731;2590;5664;9006;4851;8563;11109;9697;1581;6923;11786;6969;10799
4,sub-23,294,ses-04,SSVEP,11164;7903;10549;5199;1314;8278;11448;6512;4324;11202;8213;7991;7787;11270;6684;9306,SSVEP,SSVEP,sub-15,4592;7285;6582;9019;10402;1537;6455;5174;8890;9952;4225;2230;8193;6127;10887;10168
4,sub-21,295,ses-04,SSVEP,11604;627;6355;5886;8997;8979;7405;4477;7565;11531;6326;10668;9763;6229;6833;7450,SSVEP,SSVEP,sub-18,3015;3323;9686;6762;8049;10015;4096;1923;9023;483;10924;2198;4747;3107;8777;1297
4,sub-21,296,ses-02,SSVEP,1510;8313;1785;1392;3246;436;7175;9957;10482;3974;11593;3909;7893;10200;6401;2195,SSVEP,SSVEP,sub-17,9714;4546;3942;3952;7303;7138;3161;7011;6954;882;7485;2402;8634;10220;1736;3320
4,sub-21,297,ses-03,ERP,2098;6298;5623;3807;4000;6760;2801;7823;703;11317;9395;6886;3684;1116;7832;4703,ERP,ERP,sub-15,6381;9606;10033;11774;6272;4684;6356;1852;9129;4747;525;4732;2729;2738;524;11375
4,sub-21,298,ses-02,SSVEP,8465;178;1669;7168;7760;3037;2334;6505;3910;4402;1749;10193;2219;8418;10513;5991,SSVEP,SSVEP,sub-07,495;7122;4108;8494;10105;7375;3191;5342;5413;2206;8992;7451;3588;5520;1614;5988
4,sub-21,299,ses-04,ERP,3403;6824;7371;7392;7869;2039;11623;10487;6053;6024;1294;7816;3771;6229;2944;5691,ERP,ERP,sub-24,2907;9108;1883;8635;425;11669;9399;5339;1510;688;4505;1382;3051;10845;6357;9211
4,sub-19,300,ses-04,ERP,6896;6425;6173;5683;3510;5974;8531;8354;2097;887;9845;8139;254;3559;4287;139,ERP,ERP,sub-06,8385;9204;7406;6271;11661;9500;7529;5682;8087;4186;4212;6596;33;9919;1001;6396
4,sub-19,301,ses-03,ERP,8382;11446;1693;2711;3546;9461;5717;4504;1013;4529;4617;6203;1184;3819;232;2651,ERP,ERP,sub-15,4439;10265;11629;3758;754;6276;2006;5449;6932;5930;9895;9391;4503;2708;2467;4701
4,sub-23,302,ses-03,ERP,9643;10382;7596;4315;5617;8421;4488;9519;5272;795;10872;11372;4550;1196;2722;5744,ERP,ERP,sub-18,6410;962;2795;6313;6089;10909;8987;1414;9877;5604;6530;10082;5277;7716;11600;4823
4,sub-23,303,ses-04,SSVEP,9058;1059;6801;2650;3955;11675;9742;123;10426;7880;4169;3332;10132;4384;11462;4116,SSVEP,ERP,sub-24,833;2280;10438;1842;6471;9461;7155;106;242;5786;4868;3406;142;1592;7700;6164
4,sub-19,304,ses-02,ERP,2107;6388;9347;8059;8909;8480;6634;7753;5312;6703;9631;7461;9705;1852;8302;5895,ERP,ERP,sub-12,3275;3313;3642;9119;1751;5350;11282;108;659;914;4872;11087;5482;250;10017;9435
4,sub-23,305,ses-03,ERP,2103;11720;3164;1612;5805;517;11001;8817;11152;10501;11479;9515;9901;7667;4235;7502,ERP,ERP,sub-15,10680;478;278;6262;10424;5120;4391;7308;7492;2591;5213;5948;6517;5486;6156;8247
4,sub-21,306,ses-03,SSVEP,719;1178;3283;9185;5018;1807;3352;9508;2058;8257;11171;10678;1834;3979;11126;1330,SSVEP,SSVEP,sub-18,10369;241;4127;9382;9447;2088;8027;10957;56;1053;739;4668;1656;11475;11518;3243
4,sub-23,307,ses-04,ERP,2502;1682;8894;9523;11487;8316;9772;2641;5654;4432;7474;5483;37;552;8035;4368,ERP,ERP,sub-18,10597;1329;9418;3614;6382;7866;5949;7196;8562;6158;4918;1157;1072;279;3878;1125
4,sub-23,308,ses-02,SSVEP,5041;5497;2726;220;6931;9019;4772;10705;2187;8046;3461;5613;5340;10003;2739;2096,SSVEP,SSVEP,sub-21,5704;4842;2522;4165;6868;1807;2348;7677;9807;8340;9684;6976;306;5865;11466;6963
4,sub-19,309,ses-03,SSVEP,3235;10871;4796;3491;8241;10430;9623;4067;7370;9709;6654;4075;2780;5358;547;11042,SSVEP,SSVEP,sub-07,600;2629;9137;1043;10923;7918;6060;3191;6214;1834;1397;9972;8593;8701;2651;8433
4,sub-23,310,ses-04,SSVEP,11286;9577;4169;8752;7498;108;8866;4133;6363;1879;73;6875;10181;10597;9634;1435,SSVEP,SSVEP,sub-09,7283;2553;7952;8843;5996;3037;2293;11031;4778;11298;10781;3401;3881;31;3834;2557
4,sub-23,311,ses-04,SSVEP,10805;8463;2105;1789;1207;10843;1009;7907;7761;8824;6970;8721;3741;6326;8261;4838,SSVEP,SSVEP,sub-09,7606;5974;1509;6561;4283;9162;1282;6508;3423;9101;10414;113;6231;9194;2401;8871
4,sub-21,312,ses-04,ERP,4526;951;3424;6913;3406;4598;11208;9023;4725;10300;5384;7592;628;10936;8913;3980,ERP,ERP,sub-24,8973;5390;10694;526;2280;8330;6600;4536;5854;8628;7943;2308;10930;2669;1532;4019
4,sub-21,313,ses-04,SSVEP,1265;10651;10185;9406;8620;2425;10735;7432;719;6342;7924;5343;152;1257;7463;8032,SSVEP,SSVEP,sub-19,9800;4345;1004;3216;4343;7992;8617;8583;6218;4009;10507;1880;6473;386;11217;5408
4,sub-23,314,ses-02,ERP,7656;6410;10246;2356;618;1620;8716;631;9965;11283;4520;4624;8740;7444;9283;3818,ERP,ERP,sub-18,1413;1225;4684;9644;7427;5945;5974;7135;10547;4256;2336;11471;11336;8243;1693;10571
4,sub-21,315,ses-04,SSVEP,8558;6;5030;6820;8200;6444;7023;2424;1689;4177;1098;10950;7974;3040;5373;3663,SSVEP,SSVEP,sub-12,40;10960;9492;8529;6062;4718;9768;11592;6534;2732;7166;4131;2632;714;5245;10972
4,sub-19,316,ses-02,ERP,11380;3137;3460;1572;4551;9044;3343;6781;7248;3601;10116;10927;10587;4370;5520;7757,ERP,ERP,sub-23,6683;6995;824;11574;8932;4664;2210;852;3219;10089;6940;5743;2874;5516;2343;5331
4,sub-23,317,ses-03,SSVEP,11003;36;3774;6422;11490;3516;3597;9686;2894;2329;4779;6211;5026;7277;9515;5191,SSVEP,SSVEP,sub-06,11155;9839;4474;6601;1239;1243;46;2133;11298;3676;10099;5136;10627;298;9763;10855
4,sub-23,318,ses-02,SSVEP,7960;1699;7120;3628;696;216;6825;7170;10707;8941;5975;11051;8154;3550;8630;9000,SSVEP,ERP,sub-24,4824;2823;1645;1613;115;11695;3789;2074;7475;2461;8696;8556;7053;848;7681;6411
4,sub-23,319,ses-04,ERP,4399;9069;1898;5116;4463;5317;5811;6889;2868;1605;10497;9702;4366;10772;6563;491,ERP,ERP,sub-06,11294;11174;11337;2823;2538;5997;9087;7822;11428;10039;2011;2791;8378;10499;11344;4115
4,sub-21,320,ses-04,SSVEP,10118;3116;9025;4724;11197;5802;7125;3275;9041;7248;4085;9582;839;3852;7238;5479,SSVEP,SSVEP,sub-15,5432;5335;413;5538;280;11371;3474;6111;7964;11662;9939;5569;1089;6820;1099;9878
4,sub-21,321,ses-03,ERP,11653;8603;7999;7639;6787;8591;9939;9639;8577;728;2303;10445;9789;3156;665;11484,ERP,ERP,sub-14,4222;9233;6521;5054;3784;4943;3237;9013;5304;5590;1541;1377;1875;6462;2803;8771
4,sub-21,322,ses-02,SSVEP,4298;4162;3536;2495;72;997;8586;1064;11181;1133;10380;7793;4818;5609;7317;6399,SSVEP,SSVEP,sub-15,4854;9928;3253;1548;10862;6489;1288;7065;6084;264;7166;5916;6335;9680;7376;9528
4,sub-23,323,ses-02,SSVEP,732;1492;4825;9609;6743;6950;5321;2762;11166;6989;7557;3814;6412;7679;11353;9585,SSVEP,ERP,sub-24,11288;3933;1731;928;5674;4931;9811;10643;11442;5935;1724;6877;6677;7827;4638;10934
4,sub-21,324,ses-04,ERP,5010;233;1935;6833;3828;7851;8569;1866;226;3286;6689;10332;9482;1951;4450;10081,ERP,ERP,sub-18,2875;2442;1254;3489;7891;3195;8663;1795;8630;11694;268;4069;7694;11685;1422;11485
4,sub-21,325,ses-03,SSVEP,6386;7920;9073;10433;6702;8132;6742;918;3154;5508;6550;6962;1151;9451;6506;9846,SSVEP,SSVEP,sub-11,5282;8718;5000;11377;418;6044;10193;11780;3964;1171;10187;11362;7142;11552;10685;4203
4,sub-21,326,ses-04,ERP,11574;520;7823;9841;10496;11412;3196;7094;11572;1656;6863;10262;6720;5274;10236;5403,ERP,ERP,sub-07,6036;3031;5982;3601;9832;5009;9528;10810;4887;5957;9668;11650;4860;303;6318;10594
