successful_update,pair_indices,pair_keys
2490,2;7;20;81;88;76;80;67,study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p04:target_t0_1200:source_t11_400
2491,31;79;11;46;83;62;54;16,study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p02:target_t14_400:source_t11_0
2492,65;27;36;0;15;119;115;122,study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p05:target_t18_1200:source_t23_0
2493,95;56;4;58;41;42;53;39,study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p03:target_t2_400:source_t5_0
2494,82;68;44;45;120;60;124;106,study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p05:target_t7_1200:source_t17_800
2495,12;52;87;25;73;8;114;14,study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p02:target_t9_1200:source_t10_800
2496,59;23;24;74;35;71,study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p04:target_t1_1200:source_t12_400
2497,7;4;79;34;113;121;70;57,study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p03:target_t17_0:source_t14_400
2498,51;68;110;40;29;87;21;31,study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p03:target_t0_400:source_t23_0
2499,14;36;100;74;117;83;3;19,study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p02:target_t19_0:source_t11_1200
2500,6;85;109;9;97;99;53;98,study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p05:target_t0_800:source_t14_400
2501,0;115;30;111;52;64;42;123,study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p05:target_t25_400:source_t23_400
2502,61;114;33;44;2;41;11;112,study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p05:target_t13_400:source_t20_0
2503,62;92;16;12;91;24;1;17,study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p02:target_t14_800:source_t11_400
2504,60;58;47;75;119;101;5;107,study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p05:target_t10_0:source_t17_1200
2505,104;66;90;108;59;26;35;20,study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p02:target_t19_800:source_t12_0
2506,102;18;95;80;89;27;122;38,study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p03:target_t2_0:source_t3_1200
2507,71;28;78;49;77;96;25;94,study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p04:target_t22_800:source_t19_1200
2508,15;103;45;73;56;125;32;67,study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p04:target_t0_1200:source_t11_400
2509,13;116;69;10;86;118;22;8,study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p02:target_t6_400:source_t7_800
2510,120;105;81;88;43;48;93;65,study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p04:target_t0_400:source_t8_1200
2511,37;72;84;55;23;82;76;39,study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p03:target_t2_400:source_t5_0
2512,54;63;50;46;106;124,study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p05:target_t25_800:source_t23_800
2513,86;64;58;9;93;76;80;22,study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p02:target_t21_0:source_t12_800
2514,113;61;60;118;78;13;107;50,study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p03:target_t12_400:source_t9_1200
2515,114;119;6;8;33;20;1;109,study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p05:target_t10_800:source_t19_400
2516,4;25;94;81;70;15;67;117,study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p05:target_t16_800:source_t21_800
2517,29;105;90;39;17;69;110;34,study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p03:target_t1_0:source_t23_1200
2518,101;23;53;57;37;18;43;115,study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p05:target_t16_0:source_t20_1200
2519,26;51;125;122;121;16;48;36,study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p03:target_t1_800:source_t3_400
2520,19;111;124;66;85;99;49;104,study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p05:target_t7_0:source_t17_0
2521,28;68;2;10;14;7;42;79,study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p04:target_t9_0:source_t14_400
2522,77;46;123;47;41;91;98;63,study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p03:target_t24_800:source_t15_1200
2523,72;95;97;21;56;62;45;100,study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p05:target_t6_0:source_t15_0
2524,31;0;55;3;74;75;92;30,study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p03:target_t0_0:source_t22_1200
2525,120;65;5;40;106;84;32;54,study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p03:target_t16_400:source_t13_800
2526,96;27;82;35;83;116;52;38,study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p03:target_t2_0:source_t3_1200
2527,59;87;44;11;73;71;112;89,study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p04:target_t21_0:source_t17_400
2528,102;108;12;103;88;24,study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p02:target_t21_800:source_t13_0
2529,45;115;13;2;123;29;89;18,study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p02:target_t14_1200:source_t11_800
2530,28;0;40;56;73;94;53;116,study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p04:target_t22_800:source_t19_1200;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p05:target_t16_400:source_t21_400
2531,112;51;110;47;49;97;107;20,study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p02:target_t19_800:source_t12_0
2532,101;103;125;113;4;23;104;17,study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p02:target_t14_800:source_t11_400
2533,34;121;60;50;111;96;63;78,study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p04:target_t7_1200:source_t14_0
2534,69;5;81;76;68;21;91;42,study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p04:target_t1_0:source_t11_800;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p03:target_t4_400:source_t5_1200
2535,27;92;122;71;12;83;120;30,study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p03:target_t0_0:source_t22_1200
2536,10;1;90;11;106;57;85;72,study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p04:target_t21_400:source_t17_800;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p04:target_t4_0:source_t12_800
2537,52;16;48;64;24;109;114;55,study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p03:target_t16_800:source_t13_1200
2538,14;100;82;77;8;87;22;7,study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p04:target_t7_400:source_t13_1200;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p02:target_t6_0:source_t7_400
2539,58;15;80;37;105;36;75;61,study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p03:target_t24_0:source_t15_400
2540,19;79;25;102;118;35;3;44,study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p03:target_t4_1200:source_t7_400
2541,86;39;119;108;46;26;99;38,study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p03:target_t2_0:source_t3_1200
2542,66;117;98;67;124;33;31;88,study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p04:target_t18_1200:source_t17_0
2543,65;43;41;32;74;6;95;9,study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p02:target_t6_800:source_t7_1200
2544,54;93;70;59;84;62,study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p03:target_t24_400:source_t15_800
2545,61;104;121;86;0;107;56;100,study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p04:target_t18_400:source_t16_800;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p05:target_t6_0:source_t15_0
2546,108;36;4;88;102;32;33;31,study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p04:target_t18_1200:source_t17_0;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p03:target_t0_400:source_t23_0
2547,111;79;52;119;60;78;23;6,study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p04:target_t9_0:source_t14_400;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p04:target_t7_1200:source_t14_0;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p02:target_t4_1200:source_t7_0
2548,15;92;125;11;35;84;22;94,study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p04:target_t21_1200:source_t19_0;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p04:target_t10_800:source_t16_0;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p04:target_t22_800:source_t19_1200
2549,47;58;76;8;62;50;67;37,study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p04:target_t7_0:source_t13_800;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p04:target_t0_1200:source_t11_400;study01/study01_p03:target_t1_1200:source_t3_800
2550,42;55;80;27;38;69;41;90,study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p04:target_t9_800:source_t14_800;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p04:target_t1_400:source_t11_1200;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p04:target_t21_400:source_t17_800
2551,29;28;95;91;44;26;7;46,study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p04:target_t22_1200:source_t20_0;study01/study01_p04:target_t21_800:source_t17_1200;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p03:target_t6_400:source_t7_1200
2552,12;71;74;97;54;83;82;96,study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p04:target_t1_1200:source_t12_400;study01/study01_p04:target_t4_800:source_t13_0;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p04:target_t10_400:source_t15_800;study01/study01_p04:target_t10_0:source_t15_0;study01/study01_p05:target_t0_0:source_t12_800
2553,118;49;93;81;65;25;98;117,study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p04:target_t22_0:source_t19_800;study01/study01_p04:target_t9_1200:source_t14_1200;study01/study01_p04:target_t0_400:source_t8_1200;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p05:target_t16_800:source_t21_800
2554,48;75;101;45;124;34;17;77,study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p04:target_t4_1200:source_t13_400;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p04:target_t7_400:source_t13_1200
2555,85;73;72;123;20;10;106;114,study01/study01_p04:target_t18_0:source_t16_400;study01/study01_p04:target_t4_400:source_t12_1200;study01/study01_p04:target_t4_0:source_t12_800;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p05:target_t13_1200:source_t20_800
2556,14;9;70;87;3;19;103;99,study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p04:target_t1_800:source_t12_0;study01/study01_p04:target_t18_800:source_t16_1200;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p05:target_t0_1200:source_t14_800
2557,24;89;63;43;66;53;64;5,study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p04:target_t21_0:source_t17_400;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p04:target_t0_800:source_t11_0;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p04:target_t0_0:source_t8_800;study01/study01_p02:target_t4_800:source_t5_800
