successful_update,pair_indices,pair_keys
2211,0;184;135;55;219;41;85;147,study02/study02_p02:target_t2_0:source_t3_800;study02/study02_p16:target_t4_1200:source_t3_800;study02/study02_p13:target_t11_800:source_t12_800;study02/study02_p06:target_t4_800:source_t10_800;study02/study02_p17:target_t16_0:source_t22_1200;study02/study02_p03:target_t13_0:source_t6_400;study02/study02_p10:target_t19_400:source_t21_0;study02/study02_p14:target_t10_400:source_t8_800
2212,32;104;171;26;4;14;197;101,study02/study02_p03:target_t7_800:source_t2_0;study02/study02_p11:target_t21_1200:source_t4_400;study02/study02_p15:target_t16_400:source_t6_400;study02/study02_p03:target_t5_0:source_t23_1200;study02/study02_p02:target_t10_0:source_t5_800;study02/study02_p02:target_t14_1200:source_t11_0;study02/study02_p16:target_t20_0:source_t9_0;study02/study02_p11:target_t21_0:source_t3_800
2213,12;155;234;243;215;116;93;76,study02/study02_p02:target_t14_400:source_t9_800;study02/study02_p14:target_t22_0:source_t14_800;study02/study02_p18:target_t6_0:source_t11_400;study02/study02_p18:target_t20_800:source_t13_800;study02/study02_p17:target_t13_0:source_t21_1200;study02/study02_p12:target_t9_1200:source_t3_1200;study02/study02_p11:target_t8_0:source_t0_400;study02/study02_p10:target_t3_800:source_t17_400
2214,200;129;25;220;172;83;106;120,study02/study02_p16:target_t20_1200:source_t10_800;study02/study02_p13:target_t6_800:source_t9_0;study02/study02_p03:target_t3_800:source_t23_800;study02/study02_p17:target_t16_800:source_t24_0;study02/study02_p15:target_t16_1200:source_t6_800;study02/study02_p10:target_t14_800:source_t20_400;study02/study02_p11:target_t22_400:source_t4_1200;study02/study02_p12:target_t14_800:source_t4_1200
2215,183;125;167;86;176;205;181;158,study02/study02_p16:target_t4_800:source_t3_400;study02/study02_p12:target_t19_400:source_t12_0;study02/study02_p15:target_t14_0:source_t5_400;study02/study02_p10:target_t19_800:source_t21_400;study02/study02_p15:target_t22_400:source_t12_800;study02/study02_p17:target_t0_800:source_t15_0;study02/study02_p16:target_t4_0:source_t2_1200;study02/study02_p15:target_t7_0:source_t1_0
2216,123;236;148;132;69;47;240;131,study02/study02_p12:target_t18_1200:source_t11_800;study02/study02_p18:target_t10_0:source_t11_1200;study02/study02_p14:target_t10_800:source_t11_400;study02/study02_p13:target_t10_800:source_t9_1200;study02/study02_p06:target_t15_1200:source_t18_800;study02/study02_p03:target_t22_0:source_t9_1200;study02/study02_p18:target_t16_800:source_t12_1200;study02/study02_p13:target_t8_1200:source_t9_800
2217,8;114;230;30;118;108;117;37,study02/study02_p02:target_t12_0:source_t6_800;study02/study02_p12:target_t9_400:source_t3_400;study02/study02_p17:target_t23_400:source_t2_800;study02/study02_p03:target_t7_0:source_t24_1200;study02/study02_p12:target_t14_0:source_t4_400;study02/study02_p12:target_t2_800:source_t0_400;study02/study02_p12:target_t10_1200:source_t4_0;study02/study02_p03:target_t8_1200:source_t4_400
2218,164;94;45;88;43;60;204;100,study02/study02_p15:target_t9_1200:source_t4_800;study02/study02_p11:target_t8_800:source_t0_800;study02/study02_p03:target_t15_800:source_t9_400;study02/study02_p11:target_t1_0:source_t20_0;study02/study02_p03:target_t15_0:source_t6_1200;study02/study02_p06:target_t6_1200:source_t13_1200;study02/study02_p17:target_t0_400:source_t14_1200;study02/study02_p11:target_t14_1200:source_t3_400
2219,170;194;7;186;145;78;107;237,study02/study02_p15:target_t16_0:source_t6_0;study02/study02_p16:target_t18_400:source_t8_400;study02/study02_p02:target_t10_1200:source_t6_400;study02/study02_p16:target_t11_400:source_t5_0;study02/study02_p14:target_t5_800:source_t6_800;study02/study02_p10:target_t10_400:source_t17_1200;study02/study02_p12:target_t2_0:source_t0_0;study02/study02_p18:target_t10_400:source_t12_0
2220,109;13;82;199;11;142;206;29,study02/study02_p12:target_t2_1200:source_t0_800;study02/study02_p02:target_t14_800:source_t9_1200;study02/study02_p10:target_t14_400:source_t20_0;study02/study02_p16:target_t20_800:source_t10_400;study02/study02_p02:target_t14_0:source_t9_400;study02/study02_p14:target_t4_1200:source_t3_800;study02/study02_p17:target_t5_0:source_t15_400;study02/study02_p03:target_t5_1200:source_t24_800
2221,122;223;224;152;231;77;98;174,study02/study02_p12:target_t18_0:source_t11_400;study02/study02_p17:target_t18_400:source_t24_1200;study02/study02_p17:target_t18_1200:source_t25_400;study02/study02_p14:target_t15_800:source_t13_1200;study02/study02_p17:target_t23_800:source_t2_1200;study02/study02_p10:target_t10_0:source_t17_800;study02/study02_p11:target_t11_1200:source_t2_800;study02/study02_p15:target_t17_400:source_t12_0
2222,141;95;68;216;146;217;48;140,study02/study02_p14:target_t4_800:source_t3_400;study02/study02_p11:target_t8_1200:source_t0_1200;study02/study02_p06:target_t15_400:source_t17_1200;study02/study02_p17:target_t13_400:source_t22_0;study02/study02_p14:target_t10_0:source_t8_400;study02/study02_p17:target_t13_800:source_t22_400;study02/study02_p03:target_t22_400:source_t10_0;study02/study02_p14:target_t4_400:source_t2_800
2223,3;185;154;130;218;202;144;80,study02/study02_p02:target_t7_800:source_t5_400;study02/study02_p16:target_t11_0:source_t3_1200;study02/study02_p14:target_t19_1200:source_t14_400;study02/study02_p13:target_t6_1200:source_t9_400;study02/study02_p17:target_t13_1200:source_t22_800;study02/study02_p16:target_t23_1200:source_t14_400;study02/study02_p14:target_t5_400:source_t6_400;study02/study02_p10:target_t11_400:source_t18_400
2224,20;46;1;201;36;214;51;119,study02/study02_p03:target_t0_400:source_t21_400;study02/study02_p03:target_t15_1200:source_t9_800;study02/study02_p02:target_t7_0:source_t3_1200;study02/study02_p16:target_t23_0:source_t14_0;study02/study02_p03:target_t8_800:source_t4_0;study02/study02_p17:target_t9_1200:source_t21_800;study02/study02_p06:target_t3_0:source_t9_800;study02/study02_p12:target_t14_400:source_t4_800
2225,198;79;31;150;111;96;229;193,study02/study02_p16:target_t20_400:source_t10_0;study02/study02_p10:target_t11_0:source_t18_0;study02/study02_p03:target_t7_400:source_t1_800;study02/study02_p14:target_t15_0:source_t13_400;study02/study02_p12:target_t6_800:source_t1_800;study02/study02_p11:target_t11_0:source_t2_0;study02/study02_p17:target_t23_0:source_t2_400;study02/study02_p16:target_t18_0:source_t8_0
2226,102;213;105;239;192;64;166;22,study02/study02_p11:target_t21_400:source_t3_1200;study02/study02_p17:target_t9_800:source_t21_400;study02/study02_p11:target_t22_0:source_t4_800;study02/study02_p18:target_t16_400:source_t12_800;study02/study02_p16:target_t15_1200:source_t7_1200;study02/study02_p06:target_t11_0:source_t14_1200;study02/study02_p15:target_t10_800:source_t5_0;study02/study02_p03:target_t0_1200:source_t21_1200
2227,24;53;2;179;180;110;168;151,study02/study02_p03:target_t3_400:source_t23_400;study02/study02_p06:target_t3_800:source_t10_0;study02/study02_p02:target_t7_400:source_t5_0;study02/study02_p16:target_t0_800:source_t2_400;study02/study02_p16:target_t0_1200:source_t2_800;study02/study02_p12:target_t6_0:source_t1_400;study02/study02_p15:target_t14_400:source_t5_800;study02/study02_p14:target_t15_400:source_t13_800
2228,227;115;5;133;195;113;159;52,study02/study02_p17:target_t20_800:source_t1_1200;study02/study02_p12:target_t9_800:source_t3_800;study02/study02_p02:target_t10_400:source_t5_1200;study02/study02_p13:target_t11_0:source_t12_0;study02/study02_p16:target_t18_800:source_t8_800;study02/study02_p12:target_t9_0:source_t3_0;study02/study02_p15:target_t7_400:source_t1_400;study02/study02_p06:target_t3_400:source_t9_1200
2229,209;91;65;71;63;134;162;6,study02/study02_p17:target_t7_400:source_t19_400;study02/study02_p11:target_t7_400:source_t20_1200;study02/study02_p06:target_t11_400:source_t17_0;study02/study02_p10:target_t2_0:source_t13_800;study02/study02_p06:target_t8_800:source_t14_800;study02/study02_p13:target_t11_400:source_t12_400;study02/study02_p15:target_t9_400:source_t4_0;study02/study02_p02:target_t10_800:source_t6_0
2230,99;81;40;188;228;39;84;163,study02/study02_p11:target_t14_800:source_t2_1200;study02/study02_p10:target_t14_0:source_t18_1200;study02/study02_p03:target_t12_800:source_t6_0;study02/study02_p16:target_t11_1200:source_t5_800;study02/study02_p17:target_t20_1200:source_t2_0;study02/study02_p03:target_t12_400:source_t4_1200;study02/study02_p10:target_t19_0:source_t20_1200;study02/study02_p15:target_t9_800:source_t4_400
2231,187;58;62;112;27;235;90;136,study02/study02_p16:target_t11_800:source_t5_400;study02/study02_p06:target_t6_400:source_t12_800;study02/study02_p06:target_t8_400:source_t14_400;study02/study02_p12:target_t7_400:source_t1_1200;study02/study02_p03:target_t5_400:source_t24_0;study02/study02_p18:target_t6_400:source_t11_800;study02/study02_p11:target_t1_800:source_t20_800;study02/study02_p13:target_t13_800:source_t12_1200
2232,242;35;103;241,study02/study02_p18:target_t20_0:source_t13_400;study02/study02_p03:target_t8_400:source_t2_1200;study02/study02_p11:target_t21_800:source_t4_0;study02/study02_p18:target_t16_1200:source_t13_0
2233,230;191;103;26;206;82;35;20,study02/study02_p17:target_t23_400:source_t2_800;study02/study02_p16:target_t15_800:source_t7_800;study02/study02_p11:target_t21_800:source_t4_0;study02/study02_p03:target_t5_0:source_t23_1200;study02/study02_p17:target_t5_0:source_t15_400;study02/study02_p10:target_t14_400:source_t20_0;study02/study02_p03:target_t8_400:source_t2_1200;study02/study02_p03:target_t0_400:source_t21_400
2234,10;96;102;52;61;203;156;163,study02/study02_p02:target_t12_800:source_t9_0;study02/study02_p11:target_t11_0:source_t2_0;study02/study02_p11:target_t21_400:source_t3_1200;study02/study02_p06:target_t3_400:source_t9_1200;study02/study02_p06:target_t8_0:source_t14_0;study02/study02_p17:target_t0_0:source_t14_800;study02/study02_p15:target_t3_800:source_t0_800;study02/study02_p15:target_t9_800:source_t4_400
2235,107;113;46;4;185;0;162;118,study02/study02_p12:target_t2_0:source_t0_0;study02/study02_p12:target_t9_0:source_t3_0;study02/study02_p03:target_t15_1200:source_t9_800;study02/study02_p02:target_t10_0:source_t5_800;study02/study02_p16:target_t11_0:source_t3_1200;study02/study02_p02:target_t2_0:source_t3_800;study02/study02_p15:target_t9_400:source_t4_0;study02/study02_p12:target_t14_0:source_t4_400
2236,170;14;92;38;225;173;236;198,study02/study02_p15:target_t16_0:source_t6_0;study02/study02_p02:target_t14_1200:source_t11_0;study02/study02_p11:target_t7_800:source_t0_0;study02/study02_p03:target_t12_0:source_t4_800;study02/study02_p17:target_t20_0:source_t25_800;study02/study02_p15:target_t17_0:source_t6_1200;study02/study02_p18:target_t10_0:source_t11_1200;study02/study02_p16:target_t20_400:source_t10_0
2237,50;181;195;67;29;188;147;176,study02/study02_p03:target_t22_1200:source_t11_0;study02/study02_p16:target_t4_0:source_t2_1200;study02/study02_p16:target_t18_800:source_t8_800;study02/study02_p06:target_t15_0:source_t17_800;study02/study02_p03:target_t5_1200:source_t24_800;study02/study02_p16:target_t11_1200:source_t5_800;study02/study02_p14:target_t10_400:source_t8_800;study02/study02_p15:target_t22_400:source_t12_800
2238,194;186;197;115;57;109;174;228,study02/study02_p16:target_t18_400:source_t8_400;study02/study02_p16:target_t11_400:source_t5_0;study02/study02_p16:target_t20_0:source_t9_0;study02/study02_p12:target_t9_800:source_t3_800;study02/study02_p06:target_t6_0:source_t12_0;study02/study02_p12:target_t2_1200:source_t0_800;study02/study02_p15:target_t17_400:source_t12_0;study02/study02_p17:target_t20_1200:source_t2_0
2239,8;204;120;182;89;193;70;53,study02/study02_p02:target_t12_0:source_t6_800;study02/study02_p17:target_t0_400:source_t14_1200;study02/study02_p12:target_t14_800:source_t4_1200;study02/study02_p16:target_t4_400:source_t3_0;study02/study02_p11:target_t1_400:source_t20_400;study02/study02_p16:target_t18_0:source_t8_0;study02/study02_p06:target_t19_1200:source_t20_0;study02/study02_p06:target_t3_800:source_t10_0
2240,5;78;234;75;98;164;133;140,study02/study02_p02:target_t10_400:source_t5_1200;study02/study02_p10:target_t10_400:source_t17_1200;study02/study02_p18:target_t6_0:source_t11_400;study02/study02_p10:target_t3_400:source_t16_1200;study02/study02_p11:target_t11_1200:source_t2_800;study02/study02_p15:target_t9_1200:source_t4_800;study02/study02_p13:target_t11_0:source_t12_0;study02/study02_p14:target_t4_400:source_t2_800
2241,171;39;151;62;84;112;85;154,study02/study02_p15:target_t16_400:source_t6_400;study02/study02_p03:target_t12_400:source_t4_1200;study02/study02_p14:target_t15_400:source_t13_800;study02/study02_p06:target_t8_400:source_t14_400;study02/study02_p10:target_t19_0:source_t20_1200;study02/study02_p12:target_t7_400:source_t1_1200;study02/study02_p10:target_t19_400:source_t21_0;study02/study02_p14:target_t19_1200:source_t14_400
2242,93;135;145;126;158;49;71;132,study02/study02_p11:target_t8_0:source_t0_400;study02/study02_p13:target_t11_800:source_t12_800;study02/study02_p14:target_t5_800:source_t6_800;study02/study02_p13:target_t4_0:source_t7_400;study02/study02_p15:target_t7_0:source_t1_0;study02/study02_p03:target_t22_800:source_t10_800;study02/study02_p10:target_t2_0:source_t13_800;study02/study02_p13:target_t10_800:source_t9_1200
2243,231;212;68;72;137;76;184;47,study02/study02_p17:target_t23_800:source_t2_1200;study02/study02_p17:target_t9_0:source_t21_0;study02/study02_p06:target_t15_400:source_t17_1200;study02/study02_p10:target_t2_400:source_t15_800;study02/study02_p13:target_t15_800:source_t14_0;study02/study02_p10:target_t3_800:source_t17_400;study02/study02_p16:target_t4_1200:source_t3_800;study02/study02_p03:target_t22_0:source_t9_1200
2244,91;227;180;146;237;238;150;205,study02/study02_p11:target_t7_400:source_t20_1200;study02/study02_p17:target_t20_800:source_t1_1200;study02/study02_p16:target_t0_1200:source_t2_800;study02/study02_p14:target_t10_0:source_t8_400;study02/study02_p18:target_t10_400:source_t12_0;study02/study02_p18:target_t10_800:source_t12_400;study02/study02_p14:target_t15_0:source_t13_400;study02/study02_p17:target_t0_800:source_t15_0
2245,177;229;106;144;63;121;11;240,study02/study02_p16:target_t0_0:source_t1_1200;study02/study02_p17:target_t23_0:source_t2_400;study02/study02_p11:target_t22_400:source_t4_1200;study02/study02_p14:target_t5_400:source_t6_400;study02/study02_p06:target_t8_800:source_t14_800;study02/study02_p12:target_t14_1200:source_t11_0;study02/study02_p02:target_t14_0:source_t9_400;study02/study02_p18:target_t16_800:source_t12_1200
2246,131;12;201;122;64;36;152;17,study02/study02_p13:target_t8_1200:source_t9_800;study02/study02_p02:target_t14_400:source_t9_800;study02/study02_p16:target_t23_0:source_t14_0;study02/study02_p12:target_t18_0:source_t11_400;study02/study02_p06:target_t11_0:source_t14_1200;study02/study02_p03:target_t8_800:source_t4_0;study02/study02_p14:target_t15_800:source_t13_1200;study02/study02_p02:target_t18_800:source_t11_1200
2247,159;32;45;178;199;105;129;81,study02/study02_p15:target_t7_400:source_t1_400;study02/study02_p03:target_t7_800:source_t2_0;study02/study02_p03:target_t15_800:source_t9_400;study02/study02_p16:target_t0_400:source_t2_0;study02/study02_p16:target_t20_800:source_t10_400;study02/study02_p11:target_t22_0:source_t4_800;study02/study02_p13:target_t6_800:source_t9_0;study02/study02_p10:target_t14_0:source_t18_1200
2248,214;117;74;65;142;141;54;83,study02/study02_p17:target_t9_1200:source_t21_800;study02/study02_p12:target_t10_1200:source_t4_0;study02/study02_p10:target_t3_0:source_t16_800;study02/study02_p06:target_t11_400:source_t17_0;study02/study02_p14:target_t4_1200:source_t3_800;study02/study02_p14:target_t4_800:source_t3_400;study02/study02_p06:target_t4_0:source_t10_400;study02/study02_p10:target_t14_800:source_t20_400
2249,44;226;224;125;28;213;196;187,study02/study02_p03:target_t15_400:source_t9_0;study02/study02_p17:target_t20_400:source_t25_1200;study02/study02_p17:target_t18_1200:source_t25_400;study02/study02_p12:target_t19_400:source_t12_0;study02/study02_p03:target_t5_800:source_t24_400;study02/study02_p17:target_t9_800:source_t21_400;study02/study02_p16:target_t18_1200:source_t8_1200;study02/study02_p16:target_t11_800:source_t5_400
2250,88;235;94;58;116;222;165;216,study02/study02_p11:target_t1_0:source_t20_0;study02/study02_p18:target_t6_400:source_t11_800;study02/study02_p11:target_t8_800:source_t0_800;study02/study02_p06:target_t6_400:source_t12_800;study02/study02_p12:target_t9_1200:source_t3_1200;study02/study02_p17:target_t18_0:source_t24_800;study02/study02_p15:target_t10_0:source_t4_1200;study02/study02_p17:target_t13_400:source_t22_0
2251,33;3;134;55;110;23;148;108,study02/study02_p03:target_t7_1200:source_t2_400;study02/study02_p02:target_t7_800:source_t5_400;study02/study02_p13:target_t11_400:source_t12_400;study02/study02_p06:target_t4_800:source_t10_800;study02/study02_p12:target_t6_0:source_t1_400;study02/study02_p03:target_t3_0:source_t23_0;study02/study02_p14:target_t10_800:source_t11_400;study02/study02_p12:target_t2_800:source_t0_400
2252,77;24;30;223;179;217;22;130,study02/study02_p10:target_t10_0:source_t17_800;study02/study02_p03:target_t3_400:source_t23_400;study02/study02_p03:target_t7_0:source_t24_1200;study02/study02_p17:target_t18_400:source_t24_1200;study02/study02_p16:target_t0_800:source_t2_400;study02/study02_p17:target_t13_800:source_t22_400;study02/study02_p03:target_t0_1200:source_t21_1200;study02/study02_p13:target_t6_1200:source_t9_400
2253,192;15;37;143;219;51;242;99,study02/study02_p16:target_t15_1200:source_t7_1200;study02/study02_p02:target_t18_0:source_t11_400;study02/study02_p03:target_t8_1200:source_t4_400;study02/study02_p14:target_t5_0:source_t3_1200;study02/study02_p17:target_t16_0:source_t22_1200;study02/study02_p06:target_t3_0:source_t9_800;study02/study02_p18:target_t20_0:source_t13_400;study02/study02_p11:target_t14_800:source_t2_1200
2254,149;25;155;232;200;27;7;209,study02/study02_p14:target_t12_0:source_t13_0;study02/study02_p03:target_t3_800:source_t23_800;study02/study02_p14:target_t22_0:source_t14_800;study02/study02_p18:target_t0_400:source_t9_1200;study02/study02_p16:target_t20_1200:source_t10_800;study02/study02_p03:target_t5_400:source_t24_0;study02/study02_p02:target_t10_1200:source_t6_400;study02/study02_p17:target_t7_400:source_t19_400
2255,18;59;69;2;16;104;167;183,study02/study02_p02:target_t18_1200:source_t13_0;study02/study02_p06:target_t6_800:source_t13_800;study02/study02_p06:target_t15_1200:source_t18_800;study02/study02_p02:target_t7_400:source_t5_0;study02/study02_p02:target_t18_400:source_t11_800;study02/study02_p11:target_t21_1200:source_t4_400;study02/study02_p15:target_t14_0:source_t5_400;study02/study02_p16:target_t4_800:source_t3_400
2256,90;189;111;100;6;161;40;86,study02/study02_p11:target_t1_800:source_t20_800;study02/study02_p16:target_t15_0:source_t7_0;study02/study02_p12:target_t6_800:source_t1_800;study02/study02_p11:target_t14_1200:source_t3_400;study02/study02_p02:target_t10_800:source_t6_0;study02/study02_p15:target_t9_0:source_t1_1200;study02/study02_p03:target_t12_800:source_t6_0;study02/study02_p10:target_t19_800:source_t21_400
2257,138;97;241;48;56;172;128;139,study02/study02_p14:target_t1_0:source_t0_800;study02/study02_p11:target_t11_800:source_t2_400;study02/study02_p18:target_t16_1200:source_t13_0;study02/study02_p03:target_t22_400:source_t10_0;study02/study02_p06:target_t4_1200:source_t10_1200;study02/study02_p15:target_t16_1200:source_t6_800;study02/study02_p13:target_t6_400:source_t7_1200;study02/study02_p14:target_t1_800:source_t2_0
2258,42;43;1;60;218;19;220;13,study02/study02_p03:target_t13_400:source_t6_800;study02/study02_p03:target_t15_0:source_t6_1200;study02/study02_p02:target_t7_0:source_t3_1200;study02/study02_p06:target_t6_1200:source_t13_1200;study02/study02_p17:target_t13_1200:source_t22_800;study02/study02_p03:target_t0_0:source_t20_800;study02/study02_p17:target_t16_800:source_t24_0;study02/study02_p02:target_t14_800:source_t9_1200
2259,208;66;168;34;87;210;80;239,study02/study02_p17:target_t7_0:source_t15_1200;study02/study02_p06:target_t11_800:source_t17_400;study02/study02_p15:target_t14_400:source_t5_800;study02/study02_p03:target_t8_0:source_t2_800;study02/study02_p10:target_t19_1200:source_t21_800;study02/study02_p17:target_t7_800:source_t19_800;study02/study02_p10:target_t11_400:source_t18_400;study02/study02_p18:target_t16_400:source_t12_800
2260,101;119;73;153;175;243;79;160,study02/study02_p11:target_t21_0:source_t3_800;study02/study02_p12:target_t14_400:source_t4_800;study02/study02_p10:target_t2_800:source_t15_1200;study02/study02_p14:target_t19_400:source_t14_0;study02/study02_p15:target_t22_0:source_t12_400;study02/study02_p18:target_t20_800:source_t13_800;study02/study02_p10:target_t11_0:source_t18_0;study02/study02_p15:target_t7_1200:source_t1_800
2261,136;127;41;190;21;215;202;31,study02/study02_p13:target_t13_800:source_t12_1200;study02/study02_p13:target_t4_400:source_t7_800;study02/study02_p03:target_t13_0:source_t6_400;study02/study02_p16:target_t15_400:source_t7_400;study02/study02_p03:target_t0_800:source_t21_800;study02/study02_p17:target_t13_0:source_t21_1200;study02/study02_p16:target_t23_1200:source_t14_400;study02/study02_p03:target_t7_400:source_t1_800
2262,123;169;157;95;221;233;124;166,study02/study02_p12:target_t18_1200:source_t11_800;study02/study02_p15:target_t14_800:source_t5_1200;study02/study02_p15:target_t3_1200:source_t0_1200;study02/study02_p11:target_t8_1200:source_t0_1200;study02/study02_p17:target_t16_1200:source_t24_400;study02/study02_p18:target_t0_800:source_t11_0;study02/study02_p12:target_t19_0:source_t11_1200;study02/study02_p15:target_t10_800:source_t5_0
2263,114;9;207;211,study02/study02_p12:target_t9_400:source_t3_400;study02/study02_p02:target_t12_400:source_t6_1200;study02/study02_p17:target_t5_1200:source_t15_800;study02/study02_p17:target_t7_1200:source_t19_1200
2264,228;198;225;105;152;87;239;140,study02/study02_p17:target_t20_1200:source_t2_0;study02/study02_p16:target_t20_400:source_t10_0;study02/study02_p17:target_t20_0:source_t25_800;study02/study02_p11:target_t22_0:source_t4_800;study02/study02_p14:target_t15_800:source_t13_1200;study02/study02_p10:target_t19_1200:source_t21_800;study02/study02_p18:target_t16_400:source_t12_800;study02/study02_p14:target_t4_400:source_t2_800
2265,95;60;139;75;176;224;197;179,study02/study02_p11:target_t8_1200:source_t0_1200;study02/study02_p06:target_t6_1200:source_t13_1200;study02/study02_p14:target_t1_800:source_t2_0;study02/study02_p10:target_t3_400:source_t16_1200;study02/study02_p15:target_t22_400:source_t12_800;study02/study02_p17:target_t18_1200:source_t25_400;study02/study02_p16:target_t20_0:source_t9_0;study02/study02_p16:target_t0_800:source_t2_400
2266,108;83;128;30;226;3;70;148,study02/study02_p12:target_t2_800:source_t0_400;study02/study02_p10:target_t14_800:source_t20_400;study02/study02_p13:target_t6_400:source_t7_1200;study02/study02_p03:target_t7_0:source_t24_1200;study02/study02_p17:target_t20_400:source_t25_1200;study02/study02_p02:target_t7_800:source_t5_400;study02/study02_p06:target_t19_1200:source_t20_0;study02/study02_p14:target_t10_800:source_t11_400
2267,89;187;88;211;92;166;109;184,study02/study02_p11:target_t1_400:source_t20_400;study02/study02_p16:target_t11_800:source_t5_400;study02/study02_p11:target_t1_0:source_t20_0;study02/study02_p17:target_t7_1200:source_t19_1200;study02/study02_p11:target_t7_800:source_t0_0;study02/study02_p15:target_t10_800:source_t5_0;study02/study02_p12:target_t2_1200:source_t0_800;study02/study02_p16:target_t4_1200:source_t3_800
2268,69;236;94;162;80;78;43;178,study02/study02_p06:target_t15_1200:source_t18_800;study02/study02_p18:target_t10_0:source_t11_1200;study02/study02_p11:target_t8_800:source_t0_800;study02/study02_p15:target_t9_400:source_t4_0;study02/study02_p10:target_t11_400:source_t18_400;study02/study02_p10:target_t10_400:source_t17_1200;study02/study02_p03:target_t15_0:source_t6_1200;study02/study02_p16:target_t0_400:source_t2_0
2269,240;57;170;15;99;10;190;16,study02/study02_p18:target_t16_800:source_t12_1200;study02/study02_p06:target_t6_0:source_t12_0;study02/study02_p15:target_t16_0:source_t6_0;study02/study02_p02:target_t18_0:source_t11_400;study02/study02_p11:target_t14_800:source_t2_1200;study02/study02_p02:target_t12_800:source_t9_0;study02/study02_p16:target_t15_400:source_t7_400;study02/study02_p02:target_t18_400:source_t11_800
2270,175;119;11;163;0;202;37;67,study02/study02_p15:target_t22_0:source_t12_400;study02/study02_p12:target_t14_400:source_t4_800;study02/study02_p02:target_t14_0:source_t9_400;study02/study02_p15:target_t9_800:source_t4_400;study02/study02_p02:target_t2_0:source_t3_800;study02/study02_p16:target_t23_1200:source_t14_400;study02/study02_p03:target_t8_1200:source_t4_400;study02/study02_p06:target_t15_0:source_t17_800
2271,234;164;165;158;82;22;112;25,study02/study02_p18:target_t6_0:source_t11_400;study02/study02_p15:target_t9_1200:source_t4_800;study02/study02_p15:target_t10_0:source_t4_1200;study02/study02_p15:target_t7_0:source_t1_0;study02/study02_p10:target_t14_400:source_t20_0;study02/study02_p03:target_t0_1200:source_t21_1200;study02/study02_p12:target_t7_400:source_t1_1200;study02/study02_p03:target_t3_800:source_t23_800
2272,138;207;85;100;195;31;116;220,study02/study02_p14:target_t1_0:source_t0_800;study02/study02_p17:target_t5_1200:source_t15_800;study02/study02_p10:target_t19_400:source_t21_0;study02/study02_p11:target_t14_1200:source_t3_400;study02/study02_p16:target_t18_800:source_t8_800;study02/study02_p03:target_t7_400:source_t1_800;study02/study02_p12:target_t9_1200:source_t3_1200;study02/study02_p17:target_t16_800:source_t24_0
2273,14;212;28;145;42;136;185;132,study02/study02_p02:target_t14_1200:source_t11_0;study02/study02_p17:target_t9_0:source_t21_0;study02/study02_p03:target_t5_800:source_t24_400;study02/study02_p14:target_t5_800:source_t6_800;study02/study02_p03:target_t13_400:source_t6_800;study02/study02_p13:target_t13_800:source_t12_1200;study02/study02_p16:target_t11_0:source_t3_1200;study02/study02_p13:target_t10_800:source_t9_1200
2274,121;32;97;120;200;107;169;230,study02/study02_p12:target_t14_1200:source_t11_0;study02/study02_p03:target_t7_800:source_t2_0;study02/study02_p11:target_t11_800:source_t2_400;study02/study02_p12:target_t14_800:source_t4_1200;study02/study02_p16:target_t20_1200:source_t10_800;study02/study02_p12:target_t2_0:source_t0_0;study02/study02_p15:target_t14_800:source_t5_1200;study02/study02_p17:target_t23_400:source_t2_800
2275,35;27;34;143;192;189;65;160,study02/study02_p03:target_t8_400:source_t2_1200;study02/study02_p03:target_t5_400:source_t24_0;study02/study02_p03:target_t8_0:source_t2_800;study02/study02_p14:target_t5_0:source_t3_1200;study02/study02_p16:target_t15_1200:source_t7_1200;study02/study02_p16:target_t15_0:source_t7_0;study02/study02_p06:target_t11_400:source_t17_0;study02/study02_p15:target_t7_1200:source_t1_800
2276,199;174;222;51;149;124;241;114,study02/study02_p16:target_t20_800:source_t10_400;study02/study02_p15:target_t17_400:source_t12_0;study02/study02_p17:target_t18_0:source_t24_800;study02/study02_p06:target_t3_0:source_t9_800;study02/study02_p14:target_t12_0:source_t13_0;study02/study02_p12:target_t19_0:source_t11_1200;study02/study02_p18:target_t16_1200:source_t13_0;study02/study02_p12:target_t9_400:source_t3_400
2277,229;194;126;40;216;91;142;232,study02/study02_p17:target_t23_0:source_t2_400;study02/study02_p16:target_t18_400:source_t8_400;study02/study02_p13:target_t4_0:source_t7_400;study02/study02_p03:target_t12_800:source_t6_0;study02/study02_p17:target_t13_400:source_t22_0;study02/study02_p11:target_t7_400:source_t20_1200;study02/study02_p14:target_t4_1200:source_t3_800;study02/study02_p18:target_t0_400:source_t9_1200
2278,6;55;167;73;79;48;13;155,study02/study02_p02:target_t10_800:source_t6_0;study02/study02_p06:target_t4_800:source_t10_800;study02/study02_p15:target_t14_0:source_t5_400;study02/study02_p10:target_t2_800:source_t15_1200;study02/study02_p10:target_t11_0:source_t18_0;study02/study02_p03:target_t22_400:source_t10_0;study02/study02_p02:target_t14_800:source_t9_1200;study02/study02_p14:target_t22_0:source_t14_800
