successful_update,pair_indices,pair_keys
2221,31;60;84;53;49;51;38;69,study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p03:target_t2_0:source_t3_1200
2222,68;118;113;58;114;13;2;98,study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p05:target_t0_1200:source_t14_800
2223,83;122;104;89;75;52;115;22,study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p01:target_t21_800:source_t12_400
2224,100;28;27;103;47,study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p02:target_t14_400:source_t11_0
2225,45;103;99;13;9;114;84;15,study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p01:target_t17_800:source_t10_400
2226,21;80;124;18;49;109;53;95,study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p05:target_t0_0:source_t12_800
2227,19;92;68;72;119;64;6;98,study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p05:target_t0_1200:source_t14_800
2228,77;96;106;66;62;105;8;121,study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p05:target_t18_1200:source_t23_0
2229,94;51;39;120;27;35;28;44,study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p02:target_t9_800:source_t10_400
2230,34;88;107;40;71;87;100;59,study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p02:target_t24_800:source_t15_0
2231,11;26;36;23;33;86;74;83,study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p03:target_t12_1200:source_t13_0
2232,58;3;50;97;61;65;122;73,study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p03:target_t4_400:source_t5_1200
2233,104;10;14;111;79;82;38;101,study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p05:target_t6_800:source_t15_800
2234,108;42;48;81;123;85;0;24,study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p01:target_t23_0:source_t12_1200
2235,17;1;41;16;60;115;30;12,study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p01:target_t15_1200:source_t9_0
2236,55;32;116;46;117;69;52;54,study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p02:target_t21_400:source_t12_1200
2237,43;90;113;75;118;20;25;56,study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p02:target_t21_1200:source_t13_400
2238,47;67;91;63;2;112;22;93,study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p03:target_t24_400:source_t15_800
2239,110;5;89;78;76;102;57;37,study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p02:target_t4_1200:source_t7_0
2240,4;7;70;29;31,study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p02:target_t3_400:source_t2_0
2241,116;41;82;46;10;24;48;96,study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p05:target_t0_400:source_t12_1200
2242,58;33;97;71;101;47;57;80,study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p02:target_t14_400:source_t11_0;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p03:target_t12_0:source_t9_800
2243,118;84;2;89;68;62;53;30,study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p01:target_t24_1200:source_t16_1200
2244,122;50;12;102;111;100;75;67,study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p03:target_t1_800:source_t3_400
2245,121;70;74;59;40;83;27;104,study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p05:target_t7_800:source_t17_400
2246,66;43;93;29;32;99;95;35,study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p02:target_t4_400:source_t5_0
2247,98;81;105;17;28;78;119;106,study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p05:target_t10_0:source_t17_1200
2248,88;69;109;7;1;21;36;86,study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p03:target_t16_800:source_t13_1200
2249,107;91;16;115;63;34;13;3,study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p01:target_t0_1200:source_t5_400
2250,60;55;117;112;54;64;49;4,study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p01:target_t7_0:source_t5_800
2251,5;38;0;20;72;110;114;6,study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p01:target_t13_0:source_t6_0
2252,37;26;8;90;56;18;9;124,study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p01:target_t20_400:source_t11_0;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p05:target_t25_1200:source_t23_1200
2253,25;61;65;77;92;73;22;108,study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p05:target_t10_800:source_t19_400
2254,76;15;103;87;45;120;31;52,study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p02:target_t19_1200:source_t12_400
2255,11;14;85;19;94;42;113;39,study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p02:target_t6_400:source_t7_800
2256,23;123;44;51;79,study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p03:target_t6_1200:source_t9_400
2257,105;14;71;26;74;83;44;92,study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p03:target_t24_0:source_t15_400
2258,29;9;15;110;34;17;123;122,study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p01:target_t15_0:source_t6_1200;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p05:target_t25_400:source_t23_400
2259,49;31;7;99;41;75;8;94,study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p01:target_t13_800:source_t6_800;study01/study01_p03:target_t24_800:source_t15_1200
2260,117;95;124;39;87;120;73;97,study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p05:target_t0_800:source_t14_400
2261,45;118;80;102;43;42;112;13,study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p05:target_t13_800:source_t20_400;study01/study01_p01:target_t17_0:source_t9_800
2262,28;79;113;107;0;67;54;18,study01/study01_p01:target_t24_400:source_t16_400;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p05:target_t13_1200:source_t20_800;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p01:target_t0_0:source_t4_0;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p01:target_t20_400:source_t11_0
2263,3;109;30;88;55;32;76;19,study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p03:target_t6_0:source_t7_800;study01/study01_p01:target_t20_800:source_t11_800
2264,11;119;78;70;2;100;91;116,study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p05:target_t16_800:source_t21_800
2265,46;57;108;21;69;60;23;84,study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p03:target_t16_0:source_t13_400
2266,62;61;89;104;6;53;52;115,study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p05:target_t16_400:source_t21_400
2267,82;56;106;65;68;96;48;121,study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p02:target_t21_1200:source_t13_400;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p02:target_t14_800:source_t11_400;study01/study01_p05:target_t18_1200:source_t23_0
2268,12;90;85;66;103;33;27;101,study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p03:target_t17_800:source_t14_1200;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p05:target_t6_800:source_t15_800
2269,5;58;72;77;20;16;64;59,study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p01:target_t17_1200:source_t10_800;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p02:target_t24_800:source_t15_0
2270,37;10;63;35;86;114;24;47,study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p02:target_t14_400:source_t11_0
2271,4;25;22;93;50;1;111;81,study01/study01_p01:target_t7_0:source_t5_800;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p03:target_t12_400:source_t9_1200
2272,40;51;36;38;98,study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p05:target_t0_1200:source_t14_800
2273,26;60;3;29;77;42;98;4,study01/study01_p01:target_t23_800:source_t14_800;study01/study01_p02:target_t24_1200:source_t15_400;study01/study01_p01:target_t0_1200:source_t5_400;study01/study01_p01:target_t24_800:source_t16_800;study01/study01_p03:target_t6_400:source_t7_1200;study01/study01_p02:target_t9_0:source_t8_800;study01/study01_p05:target_t0_1200:source_t14_800;study01/study01_p01:target_t7_0:source_t5_800
2274,49;21;44;68;50;59;41;56,study01/study01_p02:target_t14_1200:source_t11_800;study01/study01_p01:target_t21_400:source_t12_0;study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p03:target_t1_1200:source_t3_800;study01/study01_p02:target_t19_0:source_t11_1200;study01/study01_p02:target_t24_800:source_t15_0;study01/study01_p02:target_t6_1200:source_t8_0;study01/study01_p02:target_t21_1200:source_t13_400
2275,124;19;45;104;32;117;36;95,study01/study01_p05:target_t25_1200:source_t23_1200;study01/study01_p01:target_t20_800:source_t11_800;study01/study01_p02:target_t9_1200:source_t10_800;study01/study01_p05:target_t7_800:source_t17_400;study01/study01_p02:target_t3_800:source_t2_400;study01/study01_p05:target_t16_1200:source_t22_0;study01/study01_p02:target_t4_800:source_t5_800;study01/study01_p05:target_t0_0:source_t12_800
2276,115;72;84;20;2;34;121;47,study01/study01_p05:target_t16_400:source_t21_400;study01/study01_p03:target_t4_0:source_t5_800;study01/study01_p03:target_t16_0:source_t13_400;study01/study01_p01:target_t21_0:source_t11_1200;study01/study01_p01:target_t0_800:source_t5_0;study01/study01_p02:target_t4_0:source_t2_1200;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p02:target_t14_400:source_t11_0
2277,22;78;31;102;114;83;123;9,study01/study01_p01:target_t21_800:source_t12_400;study01/study01_p03:target_t6_800:source_t9_0;study01/study01_p02:target_t3_400:source_t2_0;study01/study01_p05:target_t6_1200:source_t15_1200;study01/study01_p05:target_t16_0:source_t20_1200;study01/study01_p03:target_t12_1200:source_t13_0;study01/study01_p05:target_t25_800:source_t23_800;study01/study01_p01:target_t15_0:source_t6_1200
2278,87;89;37;97;101;64;40;76,study01/study01_p03:target_t16_1200:source_t14_0;study01/study01_p03:target_t17_400:source_t14_800;study01/study01_p02:target_t4_1200:source_t7_0;study01/study01_p05:target_t0_800:source_t14_400;study01/study01_p05:target_t6_800:source_t15_800;study01/study01_p03:target_t0_1200:source_t23_800;study01/study01_p02:target_t6_800:source_t7_1200;study01/study01_p03:target_t6_0:source_t7_800
2279,109;57;65;116;25;12;14;16,study01/study01_p05:target_t10_1200:source_t19_800;study01/study01_p02:target_t24_0:source_t13_800;study01/study01_p03:target_t1_0:source_t23_1200;study01/study01_p05:target_t16_800:source_t21_800;study01/study01_p01:target_t23_400:source_t14_0;study01/study01_p01:target_t15_1200:source_t9_0;study01/study01_p01:target_t17_400:source_t10_0;study01/study01_p01:target_t17_1200:source_t10_800
2280,69;82;24;1;108;7;30;48,study01/study01_p03:target_t2_0:source_t3_1200;study01/study01_p03:target_t12_800:source_t11_800;study01/study01_p01:target_t23_0:source_t12_1200;study01/study01_p01:target_t0_400:source_t4_800;study01/study01_p05:target_t10_800:source_t19_400;study01/study01_p01:target_t13_400:source_t6_400;study01/study01_p01:target_t24_1200:source_t16_1200;study01/study01_p02:target_t14_800:source_t11_400
2281,74;118;100;55;110;91;62;6,study01/study01_p03:target_t4_800:source_t7_0;study01/study01_p05:target_t18_0:source_t22_400;study01/study01_p05:target_t6_400:source_t15_400;study01/study01_p02:target_t21_800:source_t13_0;study01/study01_p05:target_t13_0:source_t19_1200;study01/study01_p03:target_t17_1200:source_t15_0;study01/study01_p03:target_t0_400:source_t23_0;study01/study01_p01:target_t13_0:source_t6_0
2282,73;11;94;122;46;75;27;8,study01/study01_p03:target_t4_400:source_t5_1200;study01/study01_p01:target_t15_800:source_t8_800;study01/study01_p03:target_t24_800:source_t15_1200;study01/study01_p05:target_t25_400:source_t23_400;study01/study01_p02:target_t14_0:source_t10_1200;study01/study01_p03:target_t4_1200:source_t7_400;study01/study01_p01:target_t24_0:source_t16_0;study01/study01_p01:target_t13_800:source_t6_800
2283,51;43;52;92;13;107;66;0,study01/study01_p02:target_t19_800:source_t12_0;study01/study01_p02:target_t9_400:source_t10_0;study01/study01_p02:target_t19_1200:source_t12_400;study01/study01_p03:target_t24_0:source_t15_400;study01/study01_p01:target_t17_0:source_t9_800;study01/study01_p05:target_t10_400:source_t19_0;study01/study01_p03:target_t1_400:source_t3_0;study01/study01_p01:target_t0_0:source_t4_0
2284,15;58;85;79;105;88;80;113,study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p02:target_t24_400:source_t13_1200;study01/study01_p03:target_t16_400:source_t13_800;study01/study01_p03:target_t6_1200:source_t9_400;study01/study01_p05:target_t7_1200:source_t17_800;study01/study01_p03:target_t17_0:source_t14_400;study01/study01_p03:target_t12_0:source_t9_800;study01/study01_p05:target_t13_1200:source_t20_800
2285,38;63;70;10;111;71;119;18,study01/study01_p02:target_t6_0:source_t7_400;study01/study01_p03:target_t0_800:source_t23_400;study01/study01_p03:target_t2_400:source_t5_0;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p05:target_t13_400:source_t20_0;study01/study01_p03:target_t2_800:source_t5_400;study01/study01_p05:target_t18_400:source_t22_800;study01/study01_p01:target_t20_400:source_t11_0
2286,103;35;93;61;106;120;23;90,study01/study01_p05:target_t7_0:source_t17_0;study01/study01_p02:target_t4_400:source_t5_0;study01/study01_p03:target_t24_400:source_t15_800;study01/study01_p03:target_t0_0:source_t22_1200;study01/study01_p05:target_t10_0:source_t17_1200;study01/study01_p05:target_t18_800:source_t22_1200;study01/study01_p01:target_t21_1200:source_t12_800;study01/study01_p03:target_t17_800:source_t14_1200
2287,33;5;81;54;67;39;17;112,study01/study01_p02:target_t3_1200:source_t2_800;study01/study01_p01:target_t7_400:source_t5_1200;study01/study01_p03:target_t12_400:source_t9_1200;study01/study01_p02:target_t21_400:source_t12_1200;study01/study01_p03:target_t1_800:source_t3_400;study01/study01_p02:target_t6_400:source_t7_800;study01/study01_p01:target_t20_0:source_t10_1200;study01/study01_p05:target_t13_800:source_t20_400
2288,99;86;96;53;28,study01/study01_p05:target_t6_0:source_t15_0;study01/study01_p03:target_t16_800:source_t13_1200;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p02:target_t21_0:source_t12_800;study01/study01_p01:target_t24_400:source_t16_400
2289,44;96;15;95;121;6;10;19,study01/study01_p02:target_t9_800:source_t10_400;study01/study01_p05:target_t0_400:source_t12_1200;study01/study01_p01:target_t17_800:source_t10_400;study01/study01_p05:target_t0_0:source_t12_800;study01/study01_p05:target_t18_1200:source_t23_0;study01/study01_p01:target_t13_0:source_t6_0;study01/study01_p01:target_t15_400:source_t8_0;study01/study01_p01:target_t20_800:source_t11_800
