binary_signal_opened,channels_exists,channels_tsv,data_exists,data_file,header,header_exists,marker_content_opened,marker_exists,marker_file,outcome_opened,participant,participant_role,processed_eeg_channels,processed_eog_channels,processed_imu_channels,sampling_rate_hz,session,source_eeg_channels,source_eog_channels,task
False,True,/projects/EEG-foundation-model/mobile_bci/sub-11/ses-04/eeg/sub-11_ses-04_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-11/ses-04/eeg/sub-11_ses-04_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-11/ses-04/eeg/sub-11_ses-04_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-11/ses-04/eeg/sub-11_ses-04_task-SSVEP_eeg.vmrk,False,sub-11,development,46,0,27,100.0,ses-04,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-11/ses-05/eeg/sub-11_ses-05_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-11/ses-05/eeg/sub-11_ses-05_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-11/ses-05/eeg/sub-11_ses-05_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-11/ses-05/eeg/sub-11_ses-05_task-ERP_eeg.vmrk,False,sub-11,development,46,0,27,100.0,ses-05,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-11/ses-05/eeg/sub-11_ses-05_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-11/ses-05/eeg/sub-11_ses-05_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-11/ses-05/eeg/sub-11_ses-05_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-11/ses-05/eeg/sub-11_ses-05_task-SSVEP_eeg.vmrk,False,sub-11,development,46,0,27,100.0,ses-05,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-01/eeg/sub-12_ses-01_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-01/eeg/sub-12_ses-01_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-01/eeg/sub-12_ses-01_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-01/eeg/sub-12_ses-01_task-ERP_eeg.vmrk,False,sub-12,development,46,0,27,100.0,ses-01,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-02/eeg/sub-12_ses-02_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-02/eeg/sub-12_ses-02_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-02/eeg/sub-12_ses-02_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-02/eeg/sub-12_ses-02_task-ERP_eeg.vmrk,False,sub-12,development,46,0,27,100.0,ses-02,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-02/eeg/sub-12_ses-02_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-02/eeg/sub-12_ses-02_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-02/eeg/sub-12_ses-02_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-02/eeg/sub-12_ses-02_task-SSVEP_eeg.vmrk,False,sub-12,development,46,0,27,100.0,ses-02,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-03/eeg/sub-12_ses-03_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-03/eeg/sub-12_ses-03_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-03/eeg/sub-12_ses-03_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-03/eeg/sub-12_ses-03_task-ERP_eeg.vmrk,False,sub-12,development,46,0,27,100.0,ses-03,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-03/eeg/sub-12_ses-03_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-03/eeg/sub-12_ses-03_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-03/eeg/sub-12_ses-03_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-03/eeg/sub-12_ses-03_task-SSVEP_eeg.vmrk,False,sub-12,development,46,0,0,100.0,ses-03,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-04/eeg/sub-12_ses-04_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-04/eeg/sub-12_ses-04_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-04/eeg/sub-12_ses-04_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-04/eeg/sub-12_ses-04_task-ERP_eeg.vmrk,False,sub-12,development,46,0,27,100.0,ses-04,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-04/eeg/sub-12_ses-04_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-04/eeg/sub-12_ses-04_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-04/eeg/sub-12_ses-04_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-04/eeg/sub-12_ses-04_task-SSVEP_eeg.vmrk,False,sub-12,development,46,0,27,100.0,ses-04,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-05/eeg/sub-12_ses-05_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-05/eeg/sub-12_ses-05_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-05/eeg/sub-12_ses-05_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-05/eeg/sub-12_ses-05_task-ERP_eeg.vmrk,False,sub-12,development,46,0,27,100.0,ses-05,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-05/eeg/sub-12_ses-05_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-05/eeg/sub-12_ses-05_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-05/eeg/sub-12_ses-05_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-12/ses-05/eeg/sub-12_ses-05_task-SSVEP_eeg.vmrk,False,sub-12,development,46,0,27,100.0,ses-05,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-01/eeg/sub-13_ses-01_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-01/eeg/sub-13_ses-01_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-01/eeg/sub-13_ses-01_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-01/eeg/sub-13_ses-01_task-ERP_eeg.vmrk,False,sub-13,sealed,46,0,27,100.0,ses-01,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-02/eeg/sub-13_ses-02_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-02/eeg/sub-13_ses-02_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-02/eeg/sub-13_ses-02_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-02/eeg/sub-13_ses-02_task-ERP_eeg.vmrk,False,sub-13,sealed,46,0,27,100.0,ses-02,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-02/eeg/sub-13_ses-02_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-02/eeg/sub-13_ses-02_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-02/eeg/sub-13_ses-02_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-02/eeg/sub-13_ses-02_task-SSVEP_eeg.vmrk,False,sub-13,sealed,46,0,27,100.0,ses-02,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-03/eeg/sub-13_ses-03_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-03/eeg/sub-13_ses-03_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-03/eeg/sub-13_ses-03_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-03/eeg/sub-13_ses-03_task-ERP_eeg.vmrk,False,sub-13,sealed,46,0,27,100.0,ses-03,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-03/eeg/sub-13_ses-03_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-03/eeg/sub-13_ses-03_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-03/eeg/sub-13_ses-03_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-03/eeg/sub-13_ses-03_task-SSVEP_eeg.vmrk,False,sub-13,sealed,46,0,27,100.0,ses-03,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-04/eeg/sub-13_ses-04_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-04/eeg/sub-13_ses-04_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-04/eeg/sub-13_ses-04_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-04/eeg/sub-13_ses-04_task-ERP_eeg.vmrk,False,sub-13,sealed,46,0,27,100.0,ses-04,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-04/eeg/sub-13_ses-04_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-04/eeg/sub-13_ses-04_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-04/eeg/sub-13_ses-04_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-04/eeg/sub-13_ses-04_task-SSVEP_eeg.vmrk,False,sub-13,sealed,46,0,27,100.0,ses-04,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-05/eeg/sub-13_ses-05_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-05/eeg/sub-13_ses-05_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-05/eeg/sub-13_ses-05_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-05/eeg/sub-13_ses-05_task-ERP_eeg.vmrk,False,sub-13,sealed,46,0,27,100.0,ses-05,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-05/eeg/sub-13_ses-05_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-05/eeg/sub-13_ses-05_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-05/eeg/sub-13_ses-05_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-13/ses-05/eeg/sub-13_ses-05_task-SSVEP_eeg.vmrk,False,sub-13,sealed,46,0,27,100.0,ses-05,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-01/eeg/sub-14_ses-01_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-01/eeg/sub-14_ses-01_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-01/eeg/sub-14_ses-01_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-01/eeg/sub-14_ses-01_task-ERP_eeg.vmrk,False,sub-14,development,46,0,27,100.0,ses-01,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-02/eeg/sub-14_ses-02_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-02/eeg/sub-14_ses-02_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-02/eeg/sub-14_ses-02_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-02/eeg/sub-14_ses-02_task-ERP_eeg.vmrk,False,sub-14,development,46,0,27,100.0,ses-02,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-02/eeg/sub-14_ses-02_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-02/eeg/sub-14_ses-02_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-02/eeg/sub-14_ses-02_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-02/eeg/sub-14_ses-02_task-SSVEP_eeg.vmrk,False,sub-14,development,46,0,27,100.0,ses-02,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-03/eeg/sub-14_ses-03_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-03/eeg/sub-14_ses-03_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-03/eeg/sub-14_ses-03_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-03/eeg/sub-14_ses-03_task-ERP_eeg.vmrk,False,sub-14,development,46,0,27,100.0,ses-03,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-03/eeg/sub-14_ses-03_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-03/eeg/sub-14_ses-03_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-03/eeg/sub-14_ses-03_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-03/eeg/sub-14_ses-03_task-SSVEP_eeg.vmrk,False,sub-14,development,46,0,27,100.0,ses-03,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-04/eeg/sub-14_ses-04_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-04/eeg/sub-14_ses-04_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-04/eeg/sub-14_ses-04_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-04/eeg/sub-14_ses-04_task-ERP_eeg.vmrk,False,sub-14,development,46,0,27,100.0,ses-04,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-04/eeg/sub-14_ses-04_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-04/eeg/sub-14_ses-04_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-04/eeg/sub-14_ses-04_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-04/eeg/sub-14_ses-04_task-SSVEP_eeg.vmrk,False,sub-14,development,46,0,27,100.0,ses-04,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-05/eeg/sub-14_ses-05_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-05/eeg/sub-14_ses-05_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-05/eeg/sub-14_ses-05_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-05/eeg/sub-14_ses-05_task-ERP_eeg.vmrk,False,sub-14,development,46,0,27,100.0,ses-05,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-05/eeg/sub-14_ses-05_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-05/eeg/sub-14_ses-05_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-05/eeg/sub-14_ses-05_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-14/ses-05/eeg/sub-14_ses-05_task-SSVEP_eeg.vmrk,False,sub-14,development,46,0,27,100.0,ses-05,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-01/eeg/sub-15_ses-01_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-01/eeg/sub-15_ses-01_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-01/eeg/sub-15_ses-01_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-01/eeg/sub-15_ses-01_task-ERP_eeg.vmrk,False,sub-15,development,46,0,27,100.0,ses-01,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-02/eeg/sub-15_ses-02_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-02/eeg/sub-15_ses-02_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-02/eeg/sub-15_ses-02_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-02/eeg/sub-15_ses-02_task-ERP_eeg.vmrk,False,sub-15,development,46,0,27,100.0,ses-02,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-02/eeg/sub-15_ses-02_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-02/eeg/sub-15_ses-02_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-02/eeg/sub-15_ses-02_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-02/eeg/sub-15_ses-02_task-SSVEP_eeg.vmrk,False,sub-15,development,46,0,27,100.0,ses-02,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-03/eeg/sub-15_ses-03_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-03/eeg/sub-15_ses-03_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-03/eeg/sub-15_ses-03_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-03/eeg/sub-15_ses-03_task-ERP_eeg.vmrk,False,sub-15,development,46,0,27,100.0,ses-03,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-03/eeg/sub-15_ses-03_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-03/eeg/sub-15_ses-03_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-03/eeg/sub-15_ses-03_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-03/eeg/sub-15_ses-03_task-SSVEP_eeg.vmrk,False,sub-15,development,46,0,27,100.0,ses-03,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-04/eeg/sub-15_ses-04_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-04/eeg/sub-15_ses-04_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-04/eeg/sub-15_ses-04_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-04/eeg/sub-15_ses-04_task-ERP_eeg.vmrk,False,sub-15,development,46,0,27,100.0,ses-04,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-04/eeg/sub-15_ses-04_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-04/eeg/sub-15_ses-04_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-04/eeg/sub-15_ses-04_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-04/eeg/sub-15_ses-04_task-SSVEP_eeg.vmrk,False,sub-15,development,46,0,27,100.0,ses-04,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-05/eeg/sub-15_ses-05_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-05/eeg/sub-15_ses-05_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-05/eeg/sub-15_ses-05_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-05/eeg/sub-15_ses-05_task-ERP_eeg.vmrk,False,sub-15,development,46,0,27,100.0,ses-05,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-05/eeg/sub-15_ses-05_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-05/eeg/sub-15_ses-05_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-05/eeg/sub-15_ses-05_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-15/ses-05/eeg/sub-15_ses-05_task-SSVEP_eeg.vmrk,False,sub-15,development,46,0,27,100.0,ses-05,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-01/eeg/sub-16_ses-01_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-01/eeg/sub-16_ses-01_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-01/eeg/sub-16_ses-01_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-01/eeg/sub-16_ses-01_task-ERP_eeg.vmrk,False,sub-16,sealed,46,0,27,100.0,ses-01,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-02/eeg/sub-16_ses-02_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-02/eeg/sub-16_ses-02_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-02/eeg/sub-16_ses-02_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-02/eeg/sub-16_ses-02_task-ERP_eeg.vmrk,False,sub-16,sealed,46,0,27,100.0,ses-02,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-02/eeg/sub-16_ses-02_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-02/eeg/sub-16_ses-02_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-02/eeg/sub-16_ses-02_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-02/eeg/sub-16_ses-02_task-SSVEP_eeg.vmrk,False,sub-16,sealed,46,0,27,100.0,ses-02,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-03/eeg/sub-16_ses-03_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-03/eeg/sub-16_ses-03_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-03/eeg/sub-16_ses-03_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-03/eeg/sub-16_ses-03_task-ERP_eeg.vmrk,False,sub-16,sealed,46,0,27,100.0,ses-03,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-03/eeg/sub-16_ses-03_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-03/eeg/sub-16_ses-03_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-03/eeg/sub-16_ses-03_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-03/eeg/sub-16_ses-03_task-SSVEP_eeg.vmrk,False,sub-16,sealed,46,0,27,100.0,ses-03,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-04/eeg/sub-16_ses-04_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-04/eeg/sub-16_ses-04_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-04/eeg/sub-16_ses-04_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-04/eeg/sub-16_ses-04_task-ERP_eeg.vmrk,False,sub-16,sealed,46,0,27,100.0,ses-04,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-04/eeg/sub-16_ses-04_task-SSVEP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-04/eeg/sub-16_ses-04_task-SSVEP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-04/eeg/sub-16_ses-04_task-SSVEP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-04/eeg/sub-16_ses-04_task-SSVEP_eeg.vmrk,False,sub-16,sealed,46,0,27,100.0,ses-04,46,4,SSVEP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-05/eeg/sub-16_ses-05_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-05/eeg/sub-16_ses-05_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-05/eeg/sub-16_ses-05_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-16/ses-05/eeg/sub-16_ses-05_task-ERP_eeg.vmrk,False,sub-16,sealed,46,0,27,100.0,ses-05,46,4,ERP
False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-01/eeg/sub-17_ses-01_task-ERP_channels.tsv,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-01/eeg/sub-17_ses-01_task-ERP_eeg.eeg,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-01/eeg/sub-17_ses-01_task-ERP_eeg.vhdr,True,False,True,/projects/EEG-foundation-model/mobile_bci/sub-17/ses-01/eeg/sub-17_ses-01_task-ERP_eeg.vmrk,False,sub-17,development,46,0,27,100.0,ses-01,46,4,ERP
