successful_update,pair_indices,pair_keys
3185,113;48;117;85;9;96;16;54,study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p22:target_t13_800:source_t14_0
3186,110;76;64;118;71;34;100;56,study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p23:target_t2_0:source_t0_800
3187,127;132;55;70;74;44;38;45,study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p23:target_t8_800:source_t9_0;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p22:target_t8_400:source_t6_1200
3188,23;122;15;98;20;30;89;43,study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p22:target_t7_1200:source_t6_400
3189,103;61;119;8;66;17;111;112,study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p25:target_t18_400:source_t9_1200
3190,79;14;123;124;10;93;88;128,study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p27:target_t11_400:source_t1_0
3191,107;26;87;109;65;68;6;129,study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p27:target_t16_400:source_t1_400
3192,121;75;29;18;102;73;4;41,study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p21:target_t17_400:source_t0_800;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p22:target_t7_400:source_t5_1200
3193,77;83;80;27;21;52;116;42,study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p22:target_t7_800:source_t6_0
3194,7;35;106;115;59;91;86;39,study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p22:target_t4_1200:source_t5_400
3195,2;131;32;58;3;40;37;130,study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p27:target_t16_1200:source_t1_800
3196,92;82;120;90;28,study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p21:target_t17_0:source_t0_400
3197,116;42;113;131;7;102;118;25,study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p21:target_t9_400:source_t18_400
3198,103;127;58;123;20;120;28;29,study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p21:target_t17_400:source_t0_800
3199,67;115;84;49;44;83;65;121,study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p26:target_t5_800:source_t7_800
3200,97;129;60;132;61;105;110;96,study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p24:target_t22_400:source_t11_0
3201,99;1;82;10;130;86;125;64,study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p23:target_t5_0:source_t3_800
3202,101;119;100;117;13;53;4;40,study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p22:target_t7_0:source_t5_800
3203,3;98;80;54;48;122;95;22,study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p21:target_t6_0:source_t16_800
3204,63;37;38;36;11;46;31;56,study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p22:target_t8_800:source_t9_0;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p23:target_t2_0:source_t0_800
3205,33;112;128;81;18;8;24;88,study03/study03_p22:target_t1_400:source_t2_1200;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p24:target_t19_400:source_t6_0
3206,21;87;74;30;19;45;51;90,study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p24:target_t19_1200:source_t7_0
3207,68;72;43;0;41;77;106;2,study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p22:target_t7_1200:source_t6_400;study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p20:target_t6_0:source_t19_1200
3208,89;124;15;114;109;85;93;92,study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p24:target_t21_400:source_t7_1200
3209,9;66;78;104;70;16;55;14,study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p23:target_t8_800:source_t9_0;study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p20:target_t16_800:source_t2_1200
3210,5;75;108;62;39;111;12;76,study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p20:target_t16_0:source_t0_800;study03/study03_p24:target_t5_0:source_t1_400
3211,52;91;34;6;35;17;69;23,study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p21:target_t6_400:source_t16_1200
3212,126;79;26;94;73;71;57;47,study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p23:target_t2_400:source_t0_1200;study03/study03_p22:target_t8_1200:source_t9_400
3213,59;107;32;27;50,study03/study03_p23:target_t2_1200:source_t1_400;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p22:target_t12_800:source_t11_0
3214,111;34;71;55;91;109;12;24,study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p20:target_t16_0:source_t0_800;study03/study03_p21:target_t9_0:source_t18_0
3215,39;107;122;114;11;81;108;85,study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p24:target_t15_800:source_t4_0
3216,112;82;23;40;35;25;9;43,study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p21:target_t9_400:source_t18_400;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p22:target_t7_1200:source_t6_400
3217,125;65;83;31;100;106;22;86,study03/study03_p26:target_t13_800:source_t8_800;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p24:target_t15_0:source_t3_0;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p25:target_t6_400:source_t1_1200;study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p24:target_t15_1200:source_t4_800
3218,69;103;56;53;98;99;93;52,study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p25:target_t7_0:source_t5_800;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p22:target_t13_0:source_t11_800
3219,33;120;104;32;37;101;89;46,study03/study03_p22:target_t1_400:source_t2_1200;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p24:target_t19_800:source_t6_800;study03/study03_p22:target_t8_800:source_t9_0
3220,132;115;49;76;102;17;44;127,study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p26:target_t2_0:source_t1_400;study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p20:target_t17_400:source_t4_1200;study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p27:target_t4_1200:source_t0_1200
3221,128;116;113;105;50;92;1;16,study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p22:target_t12_800:source_t11_0;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p20:target_t17_0:source_t4_800
3222,60;126;61;63;13;68;129;59,study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p23:target_t4_400:source_t1_1200;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p23:target_t2_1200:source_t1_400
3223,66;117;95;7;21;27;78;75,study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p23:target_t16_1200:source_t11_400
3224,42;38;14;0;87;124;30;77,study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p21:target_t17_800:source_t0_1200;study03/study03_p24:target_t5_1200:source_t1_800
3225,123;88;97;41;54;36;119;110,study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p25:target_t14_1200:source_t9_400
3226,28;64;26;48;58;74;47;57,study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p23:target_t2_400:source_t0_1200
3227,96;94;121;73;79;90;45;131,study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p27:target_t21_1200:source_t2_0
3228,130;2;10;8;84;70;18;3,study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p23:target_t8_800:source_t9_0;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p20:target_t6_400:source_t20_0
3229,19;29;51;118;67;15;80;5,study03/study03_p21:target_t3_400:source_t15_800;study03/study03_p21:target_t17_400:source_t0_800;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p20:target_t9_400:source_t20_800
3230,6;20;62;72;4,study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p20:target_t9_0:source_t20_400
3231,44;14;99;129;31;81;25;83,study03/study03_p22:target_t8_0:source_t6_800;study03/study03_p20:target_t16_800:source_t2_1200;study03/study03_p25:target_t6_0:source_t1_800;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p21:target_t9_400:source_t18_400;study03/study03_p24:target_t15_0:source_t3_0
3232,94;20;53;119;23;78;2;115,study03/study03_p24:target_t21_1200:source_t10_400;study03/study03_p21:target_t3_800:source_t15_1200;study03/study03_p22:target_t13_400:source_t11_1200;study03/study03_p26:target_t5_0:source_t7_0;study03/study03_p21:target_t6_400:source_t16_1200;study03/study03_p24:target_t8_400:source_t1_1200;study03/study03_p20:target_t6_0:source_t19_1200;study03/study03_p26:target_t2_0:source_t1_400
3233,127;60;65;130;50;56;91;61,study03/study03_p27:target_t4_1200:source_t0_1200;study03/study03_p23:target_t4_0:source_t1_800;study03/study03_p23:target_t5_400:source_t3_1200;study03/study03_p27:target_t16_1200:source_t1_800;study03/study03_p22:target_t12_800:source_t11_0;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p24:target_t21_0:source_t7_800;study03/study03_p23:target_t4_400:source_t1_1200
3234,104;13;95;11;105;41;45;103,study03/study03_p25:target_t7_400:source_t5_1200;study03/study03_p20:target_t16_400:source_t0_1200;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p25:target_t7_800:source_t8_0;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p22:target_t8_400:source_t6_1200;study03/study03_p25:target_t7_0:source_t5_800
3235,123;42;71;118;39;124;63;57,study03/study03_p26:target_t13_0:source_t8_0;study03/study03_p22:target_t7_800:source_t6_0;study03/study03_p23:target_t8_1200:source_t9_400;study03/study03_p26:target_t2_1200:source_t6_1200;study03/study03_p22:target_t4_1200:source_t5_400;study03/study03_p26:target_t13_400:source_t8_400;study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p23:target_t2_400:source_t0_1200
3236,116;18;75;84;58;112;16;30,study03/study03_p26:target_t2_400:source_t1_800;study03/study03_p21:target_t3_0:source_t15_400;study03/study03_p23:target_t16_1200:source_t11_400;study03/study03_p24:target_t15_400:source_t3_800;study03/study03_p23:target_t2_800:source_t1_0;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p20:target_t17_0:source_t4_800;study03/study03_p21:target_t17_800:source_t0_1200
3237,87;34;96;27;54;55;109;70,study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p22:target_t1_800:source_t3_0;study03/study03_p24:target_t22_400:source_t11_0;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p22:target_t13_800:source_t14_0;study03/study03_p22:target_t13_1200:source_t14_400;study03/study03_p25:target_t14_800:source_t9_0;study03/study03_p23:target_t8_800:source_t9_0
3238,0;73;102;69;120;22;98;29,study03/study03_p20:target_t3_0:source_t19_400;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p25:target_t6_1200:source_t5_400;study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p26:target_t5_400:source_t7_400;study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p21:target_t17_400:source_t0_800
3239,21;113;37;10;76;67;43;19,study03/study03_p21:target_t3_1200:source_t16_400;study03/study03_p25:target_t18_800:source_t11_0;study03/study03_p22:target_t4_400:source_t3_1200;study03/study03_p20:target_t10_800:source_t0_0;study03/study03_p24:target_t5_0:source_t1_400;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p22:target_t7_1200:source_t6_400;study03/study03_p21:target_t3_400:source_t15_800
3240,92;1;111;24;68;3;6;122,study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p20:target_t3_1200:source_t19_800;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p21:target_t9_0:source_t18_0;study03/study03_p23:target_t8_0:source_t6_800;study03/study03_p20:target_t6_400:source_t20_0;study03/study03_p20:target_t9_800:source_t20_1200;study03/study03_p26:target_t5_1200:source_t7_1200
3241,106;15;131;107;49;7;48;17,study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p27:target_t21_1200:source_t2_0;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p22:target_t12_400:source_t9_1200;study03/study03_p20:target_t9_1200:source_t21_400;study03/study03_p22:target_t12_0:source_t9_800;study03/study03_p20:target_t17_400:source_t4_1200
3242,121;36;128;62;108;47;9;100,study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p22:target_t4_0:source_t3_800;study03/study03_p27:target_t11_400:source_t1_0;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p22:target_t8_1200:source_t9_400;study03/study03_p20:target_t10_400:source_t21_1200;study03/study03_p25:target_t6_400:source_t1_1200
3243,32;64;101;74;77;82;110;33,study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p23:target_t5_0:source_t3_800;study03/study03_p25:target_t6_800:source_t5_0;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p24:target_t5_1200:source_t1_800;study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p25:target_t14_1200:source_t9_400;study03/study03_p22:target_t1_400:source_t2_1200
3244,79;93;52;40;12;97;114;125,study03/study03_p24:target_t8_800:source_t2_0;study03/study03_p24:target_t21_800:source_t10_0;study03/study03_p22:target_t13_0:source_t11_800;study03/study03_p22:target_t7_0:source_t5_800;study03/study03_p20:target_t16_0:source_t0_800;study03/study03_p24:target_t22_800:source_t11_400;study03/study03_p25:target_t18_1200:source_t11_400;study03/study03_p26:target_t13_800:source_t8_800
3245,8;80;88;4;90;86;51;89,study03/study03_p20:target_t10_0:source_t21_800;study03/study03_p24:target_t8_1200:source_t2_400;study03/study03_p24:target_t19_400:source_t6_0;study03/study03_p20:target_t9_0:source_t20_400;study03/study03_p24:target_t19_1200:source_t7_0;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p22:target_t12_1200:source_t11_400;study03/study03_p24:target_t19_800:source_t6_800
3246,126;85;28;66;26;46;72;117,study03/study03_p26:target_t13_1200:source_t8_1200;study03/study03_p24:target_t15_800:source_t4_0;study03/study03_p21:target_t17_0:source_t0_400;study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p21:target_t9_800:source_t18_800;study03/study03_p22:target_t8_800:source_t9_0;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p26:target_t2_800:source_t1_1200
3247,38;132;35;5;59,study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p20:target_t9_400:source_t20_800;study03/study03_p23:target_t2_1200:source_t1_400
3248,121;107;74;56;87;72;67;80,study03/study03_p26:target_t5_800:source_t7_800;study03/study03_p25:target_t14_0:source_t8_800;study03/study03_p23:target_t16_800:source_t11_0;study03/study03_p23:target_t2_0:source_t0_800;study03/study03_p24:target_t19_0:source_t4_1200;study03/study03_p23:target_t16_0:source_t9_800;study03/study03_p23:target_t5_1200:source_t6_400;study03/study03_p24:target_t8_1200:source_t2_400
3249,63;41;81;129;95;122;111;116,study03/study03_p23:target_t4_1200:source_t3_400;study03/study03_p22:target_t7_400:source_t5_1200;study03/study03_p24:target_t9_800:source_t2_800;study03/study03_p27:target_t16_400:source_t1_400;study03/study03_p24:target_t22_0:source_t10_800;study03/study03_p26:target_t5_1200:source_t7_1200;study03/study03_p25:target_t18_0:source_t9_800;study03/study03_p26:target_t2_400:source_t1_800
3250,22;92;98;86;73;132;112;7,study03/study03_p21:target_t6_0:source_t16_800;study03/study03_p24:target_t21_400:source_t7_1200;study03/study03_p24:target_t22_1200:source_t11_1200;study03/study03_p24:target_t15_1200:source_t4_800;study03/study03_p23:target_t16_400:source_t9_1200;study03/study03_p27:target_t22_400:source_t2_400;study03/study03_p25:target_t18_400:source_t9_1200;study03/study03_p20:target_t9_1200:source_t21_400
3251,82;38;108;11;69;32;15;88,study03/study03_p24:target_t9_1200:source_t2_1200;study03/study03_p22:target_t4_800:source_t5_0;study03/study03_p25:target_t14_400:source_t8_1200;study03/study03_p20:target_t10_1200:source_t0_400;study03/study03_p23:target_t8_400:source_t6_1200;study03/study03_p22:target_t1_0:source_t2_800;study03/study03_p20:target_t16_1200:source_t4_0;study03/study03_p24:target_t19_400:source_t6_0
3252,106;31;66;35;117;62;27;70,study03/study03_p25:target_t7_1200:source_t8_400;study03/study03_p21:target_t17_1200:source_t1_400;study03/study03_p23:target_t5_800:source_t6_0;study03/study03_p22:target_t1_1200:source_t3_400;study03/study03_p26:target_t2_800:source_t1_1200;study03/study03_p23:target_t4_800:source_t3_0;study03/study03_p21:target_t9_1200:source_t18_1200;study03/study03_p23:target_t8_800:source_t9_0
